Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	2.36572e+03	-1.89960e+03	4.67965e+03	-2.91507e+03	7.23033e+03	-1.08002e+04	8.54174e+03	-1.71852e+04
0.0	2.36572e+03	-1.90145e+03	4.67780e+03	-2.91507e+03	7.22663e+03	-1.07946e+04	8.54174e+03	-1.71908e+04
0.065825	2.37127e+03	-1.90145e+03	4.67595e+03	-2.91322e+03	7.22108e+03	-1.07891e+04	8.54914e+03	-1.71963e+04
0.065825	2.37312e+03	-1.89960e+03	4.67780e+03	-2.91507e+03	7.21924e+03	-1.07909e+04	8.55099e+03	-1.71982e+04
0.06782	2.36572e+03	-1.90330e+03	4.68705e+03	-2.90767e+03	7.20814e+03	-1.07650e+04	8.56949e+03	-1.72111e+04
0.06782	2.35462e+03	-1.91070e+03	4.69999e+03	-2.89287e+03	7.18779e+03	-1.07262e+04	8.58614e+03	-1.72259e+04
0.126664	2.35647e+03	-1.90700e+03	4.69629e+03	-2.89842e+03	7.19149e+03	-1.07447e+04	8.54914e+03	-1.72130e+04
0.158579	2.36017e+03	-1.90330e+03	4.68890e+03	-2.90397e+03	7.18594e+03	-1.07558e+04	8.52695e+03	-1.72111e+04
0.190494	2.36387e+03	-1.89960e+03	4.68335e+03	-2.90952e+03	7.18039e+03	-1.07632e+04	8.51770e+03	-1.72093e+04
0.238367	2.36757e+03	-1.90145e+03	4.68150e+03	-2.91322e+03	7.17854e+03	-1.07706e+04	8.51030e+03	-1.72074e+04
0.288235	2.37127e+03	-1.89590e+03	4.67965e+03	-2.91507e+03	7.17669e+03	-1.07761e+04	8.50290e+03	-1.72019e+04
0.39994	2.36757e+03	-1.89960e+03	4.68150e+03	-2.91507e+03	7.18409e+03	-1.07835e+04	8.49365e+03	-1.71926e+04
0.39994	2.36572e+03	-1.90515e+03	4.68150e+03	-2.91322e+03	7.18779e+03	-1.07854e+04	8.48810e+03	-1.71908e+04
0.407918	2.36942e+03	-1.89960e+03	4.67965e+03	-2.91322e+03	7.18224e+03	-1.07798e+04	8.49180e+03	-1.71963e+04
0.49768	2.36757e+03	-1.89775e+03	4.67965e+03	-2.91322e+03	7.17854e+03	-1.07780e+04	8.49920e+03	-1.72000e+04
0.501671	2.36757e+03	-1.89590e+03	4.67965e+03	-2.91507e+03	7.17669e+03	-1.07780e+04	8.50105e+03	-1.72000e+04
