Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	2.78559e+03	-2.45450e+03	6.19082e+03	-3.08154e+03	9.93269e+03	-7.83887e+03	1.52708e+04	-7.08606e+03
0.136637	2.78374e+03	-2.45635e+03	6.18897e+03	-3.08154e+03	9.93454e+03	-7.83702e+03	1.52727e+04	-7.08051e+03
0.137633	2.78189e+03	-2.45265e+03	6.18897e+03	-3.08154e+03	9.93454e+03	-7.83702e+03	1.52727e+04	-7.08051e+03
0.137633	2.78189e+03	-2.44895e+03	6.19082e+03	-3.08339e+03	9.93454e+03	-7.83702e+03	1.52745e+04	-7.08421e+03
0.219417	2.78189e+03	-2.44895e+03	6.18897e+03	-3.07969e+03	9.92344e+03	-7.83332e+03	1.52745e+04	-7.08421e+03
0.247343	2.77634e+03	-2.44895e+03	6.18157e+03	-3.07414e+03	9.89940e+03	-7.82407e+03	1.52727e+04	-7.08421e+03
0.247343	2.77634e+03	-2.45080e+03	6.17787e+03	-3.07414e+03	9.89755e+03	-7.83147e+03	1.52671e+04	-7.09716e+03
0.325175	2.77819e+03	-2.45080e+03	6.17972e+03	-3.07414e+03	9.90125e+03	-7.83332e+03	1.52616e+04	-7.10086e+03
0.326171	2.77634e+03	-2.44525e+03	6.17787e+03	-3.07414e+03	9.90310e+03	-7.83517e+03	1.52560e+04	-7.10086e+03
0.367062	2.77634e+03	-2.44525e+03	6.17603e+03	-3.07599e+03	9.90310e+03	-7.83887e+03	1.52542e+04	-7.10271e+03
0.413937	2.77819e+03	-2.45080e+03	6.17603e+03	-3.07784e+03	9.90310e+03	-7.83887e+03	1.52486e+04	-7.10086e+03
0.447848	2.77634e+03	-2.44895e+03	6.17787e+03	-3.07784e+03	9.90310e+03	-7.84072e+03	1.52468e+04	-7.10271e+03
0.493726	2.77634e+03	-2.44525e+03	6.17603e+03	-3.07784e+03	9.90125e+03	-7.84257e+03	1.52505e+04	-7.11010e+03
0.56354	2.77819e+03	-2.44525e+03	6.17603e+03	-3.07414e+03	9.90310e+03	-7.84442e+03	1.52542e+04	-7.11380e+03
0.59745	2.77819e+03	-2.44340e+03	6.17603e+03	-3.07599e+03	9.90310e+03	-7.84072e+03	1.52523e+04	-7.10826e+03
0.707159	2.77634e+03	-2.44525e+03	6.17603e+03	-3.07599e+03	9.90495e+03	-7.84257e+03	1.52486e+04	-7.10826e+03
0.767	2.78004e+03	-2.44710e+03	6.17787e+03	-3.07784e+03	9.90495e+03	-7.84072e+03	1.52449e+04	-7.10641e+03
0.767	2.78004e+03	-2.44710e+03	6.17787e+03	-3.07784e+03	9.90125e+03	-7.84257e+03	1.52486e+04	-7.11010e+03
0.783956	2.78004e+03	-2.44710e+03	6.17603e+03	-3.07784e+03	9.89940e+03	-7.84257e+03	1.52523e+04	-7.11195e+03
0.783956	2.77634e+03	-2.44710e+03	6.17603e+03	-3.07599e+03	9.90310e+03	-7.84257e+03	1.52523e+04	-7.11010e+03
0.937549	2.77634e+03	-2.44340e+03	6.17418e+03	-3.07414e+03	9.90310e+03	-7.84072e+03	1.52523e+04	-7.11010e+03
0.937549	2.77634e+03	-2.44525e+03	6.17418e+03	-3.07414e+03	9.90495e+03	-7.84257e+03	1.52523e+04	-7.11380e+03
0.953508	2.77449e+03	-2.44525e+03	6.17603e+03	-3.07784e+03	9.90495e+03	-7.84442e+03	1.52505e+04	-7.11195e+03
0.992402	2.77819e+03	-2.44710e+03	6.17418e+03	-3.07599e+03	9.90310e+03	-7.84627e+03	1.52523e+04	-7.11565e+03
0.992402	2.77634e+03	-2.44525e+03	6.17233e+03	-3.07599e+03	9.90310e+03	-7.84627e+03	1.52560e+04	-7.11750e+03
1.08017	2.77634e+03	-2.44525e+03	6.17233e+03	-3.07414e+03	9.90310e+03	-7.84257e+03	1.52560e+04	-7.11380e+03
1.082164	2.77264e+03	-2.44525e+03	6.17233e+03	-3.07599e+03	9.90310e+03	-7.84257e+03	1.52542e+04	-7.11010e+03
1.104106	2.77264e+03	-2.44340e+03	6.17603e+03	-3.07599e+03	9.90125e+03	-7.84257e+03	1.52486e+04	-7.10826e+03
1.153976	2.77449e+03	-2.44525e+03	6.17972e+03	-3.07784e+03	9.90125e+03	-7.84072e+03	1.52449e+04	-7.10456e+03
1.181899	2.77634e+03	-2.44525e+03	6.18157e+03	-3.07599e+03	9.90125e+03	-7.84072e+03	1.52468e+04	-7.10641e+03
1.232765	2.77819e+03	-2.44525e+03	6.17603e+03	-3.07414e+03	9.90125e+03	-7.84257e+03	1.52523e+04	-7.11195e+03
1.277646	2.77819e+03	-2.44340e+03	6.17603e+03	-3.07229e+03	9.90125e+03	-7.84072e+03	1.52523e+04	-7.11010e+03
