Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	1.33546e+03	-1.99949e+03	2.07532e+03	-4.60566e+03	3.92683e+03	-8.11632e+03	4.79063e+03	-1.40648e+04
0.049973	1.33546e+03	-1.99949e+03	2.07532e+03	-4.60751e+03	3.92683e+03	-8.11817e+03	4.79063e+03	-1.40648e+04
0.079957	1.33731e+03	-1.99949e+03	2.07902e+03	-4.60566e+03	3.92499e+03	-8.11632e+03	4.79063e+03	-1.40648e+04
0.12993	1.35210e+03	-1.97729e+03	2.12341e+03	-4.60936e+03	3.91204e+03	-8.11817e+03	4.78878e+03	-1.40815e+04
0.179904	1.45753e+03	-1.87556e+03	2.41936e+03	-4.64450e+03	3.80846e+03	-8.12187e+03	4.77583e+03	-1.42147e+04
0.209888	1.49823e+03	-1.83487e+03	2.53774e+03	-4.65930e+03	3.76961e+03	-8.12187e+03	4.77213e+03	-1.42609e+04
0.292115	1.49823e+03	-1.82192e+03	2.53219e+03	-4.65560e+03	3.78996e+03	-8.12187e+03	4.77028e+03	-1.42184e+04
0.310113	1.49453e+03	-1.81267e+03	2.52294e+03	-4.64820e+03	3.82510e+03	-8.12372e+03	4.77028e+03	-1.41536e+04
0.38008	1.49823e+03	-1.80712e+03	2.50814e+03	-4.63526e+03	3.86210e+03	-8.12927e+03	4.77213e+03	-1.40833e+04
0.390074	1.49823e+03	-1.79972e+03	2.49520e+03	-4.62601e+03	3.88984e+03	-8.13297e+03	4.77213e+03	-1.40278e+04
0.430053	1.50193e+03	-1.79232e+03	2.48780e+03	-4.62046e+03	3.91019e+03	-8.13482e+03	4.77213e+03	-1.39927e+04
0.509975	1.50008e+03	-1.79417e+03	2.48225e+03	-4.61676e+03	3.91759e+03	-8.13482e+03	4.77213e+03	-1.39779e+04
0.509975	1.50008e+03	-1.79047e+03	2.48225e+03	-4.61676e+03	3.91944e+03	-8.13297e+03	4.77028e+03	-1.39724e+04
0.559953	1.50193e+03	-1.78862e+03	2.48225e+03	-4.61676e+03	3.91389e+03	-8.13297e+03	4.77213e+03	-1.39779e+04
0.609956	1.50193e+03	-1.79232e+03	2.48780e+03	-4.61861e+03	3.90834e+03	-8.13112e+03	4.76843e+03	-1.39890e+04
0.629916	1.50008e+03	-1.79417e+03	2.48780e+03	-4.61861e+03	3.90094e+03	-8.12927e+03	4.76843e+03	-1.39983e+04
0.669893	1.50378e+03	-1.79787e+03	2.49150e+03	-4.62231e+03	3.89724e+03	-8.12927e+03	4.76658e+03	-1.40093e+04
0.739857	1.50193e+03	-1.79787e+03	2.49335e+03	-4.62231e+03	3.89354e+03	-8.12742e+03	4.76658e+03	-1.40149e+04
0.739857	1.50193e+03	-1.79602e+03	2.49520e+03	-4.62231e+03	3.89169e+03	-8.12742e+03	4.76658e+03	-1.40186e+04
0.809849	1.50193e+03	-1.79787e+03	2.49335e+03	-4.62231e+03	3.88984e+03	-8.12742e+03	4.76843e+03	-1.40204e+04
0.829809	1.50193e+03	-1.79972e+03	2.49335e+03	-4.62046e+03	3.88799e+03	-8.12742e+03	4.76658e+03	-1.40204e+04
0.869788	1.50008e+03	-1.79787e+03	2.49335e+03	-4.61861e+03	3.88984e+03	-8.12557e+03	4.76658e+03	-1.40186e+04
0.909766	1.49823e+03	-1.79972e+03	2.49335e+03	-4.62046e+03	3.88984e+03	-8.12557e+03	4.76658e+03	-1.40186e+04
0.949746	1.50378e+03	-1.79602e+03	2.49335e+03	-4.62046e+03	3.89169e+03	-8.12742e+03	4.76658e+03	-1.40149e+04
0.989724	1.50193e+03	-1.79232e+03	2.49150e+03	-4.62046e+03	3.89169e+03	-8.12742e+03	4.76658e+03	-1.40167e+04
1.06968	1.50193e+03	-1.79417e+03	2.49150e+03	-4.62046e+03	3.89169e+03	-8.12557e+03	4.76658e+03	-1.40167e+04
1.079675	1.50193e+03	-1.79787e+03	2.49150e+03	-4.62046e+03	3.88984e+03	-8.12557e+03	4.76473e+03	-1.40167e+04
1.14967	1.50193e+03	-1.80157e+03	2.49150e+03	-4.61861e+03	3.89169e+03	-8.12557e+03	4.76288e+03	-1.40130e+04
1.169629	1.50378e+03	-1.80342e+03	2.49150e+03	-4.62046e+03	3.89169e+03	-8.12557e+03	4.76288e+03	-1.40149e+04
1.219633	1.50193e+03	-1.79787e+03	2.49150e+03	-4.62231e+03	3.89169e+03	-8.12372e+03	4.76288e+03	-1.40130e+04
1.239592	1.50378e+03	-1.79787e+03	2.49150e+03	-4.62046e+03	3.89169e+03	-8.12557e+03	4.76288e+03	-1.40112e+04
1.289564	1.50193e+03	-1.79787e+03	2.49150e+03	-4.62046e+03	3.88984e+03	-8.12372e+03	4.76288e+03	-1.40130e+04
1.319548	1.49823e+03	-1.79972e+03	2.49335e+03	-4.62046e+03	3.88984e+03	-8.12372e+03	4.76288e+03	-1.40149e+04
1.399505	1.49823e+03	-1.79787e+03	2.49150e+03	-4.61861e+03	3.88984e+03	-8.12372e+03	4.76288e+03	-1.40130e+04
1.429491	1.50008e+03	-1.79787e+03	2.49150e+03	-4.61861e+03	3.88799e+03	-8.12187e+03	4.76288e+03	-1.40149e+04
1.459474	1.50193e+03	-1.79972e+03	2.49150e+03	-4.62046e+03	3.88799e+03	-8.12187e+03	4.76103e+03	-1.40130e+04
1.499451	1.50008e+03	-1.79972e+03	2.49150e+03	-4.62046e+03	3.88799e+03	-8.12187e+03	4.76103e+03	-1.40130e+04
1.579409	1.50563e+03	-1.79787e+03	2.49150e+03	-4.61861e+03	3.88799e+03	-8.12187e+03	4.76288e+03	-1.40130e+04
1.579409	1.50378e+03	-1.79787e+03	2.49150e+03	-4.61861e+03	3.88799e+03	-8.12372e+03	4.76103e+03	-1.40130e+04
1.599399	1.50193e+03	-1.79787e+03	2.48965e+03	-4.61676e+03	3.88799e+03	-8.12372e+03	4.76103e+03	-1.40112e+04
1.649372	1.50378e+03	-1.79787e+03	2.49150e+03	-4.61861e+03	3.88614e+03	-8.12187e+03	4.75918e+03	-1.40130e+04
1.699345	1.50008e+03	-1.79602e+03	2.49150e+03	-4.61676e+03	3.88614e+03	-8.12187e+03	4.75918e+03	-1.40112e+04
1.729329	1.50193e+03	-1.79787e+03	2.49150e+03	-4.61676e+03	3.88614e+03	-8.12187e+03	4.75918e+03	-1.40130e+04
1.779302	1.50378e+03	-1.79602e+03	2.49335e+03	-4.61676e+03	3.88799e+03	-8.12187e+03	4.75918e+03	-1.40112e+04
1.808308	1.50008e+03	-1.79787e+03	2.49335e+03	-4.61861e+03	3.88799e+03	-8.12187e+03	4.75918e+03	-1.40093e+04
