Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	1.33916e+03	-1.98654e+03	2.07717e+03	-4.53352e+03	3.81585e+03	-7.98315e+03	4.59641e+03	-1.39983e+04
0.059968	1.33731e+03	-1.98284e+03	2.07902e+03	-4.53352e+03	3.81401e+03	-7.97945e+03	4.59456e+03	-1.39964e+04
0.099947	1.33916e+03	-1.97914e+03	2.07902e+03	-4.52982e+03	3.81401e+03	-7.97945e+03	4.59271e+03	-1.39964e+04
0.150503	1.34101e+03	-1.98284e+03	2.07902e+03	-4.52982e+03	3.81401e+03	-7.97945e+03	4.59271e+03	-1.39946e+04
0.178572	1.38540e+03	-1.92920e+03	2.21405e+03	-4.54277e+03	3.76776e+03	-7.97760e+03	4.58531e+03	-1.40500e+04
0.218552	1.48343e+03	-1.81822e+03	2.50259e+03	-4.57052e+03	3.66973e+03	-7.98315e+03	4.57237e+03	-1.41740e+04
0.258561	1.49638e+03	-1.80342e+03	2.53589e+03	-4.57237e+03	3.66603e+03	-7.98315e+03	4.56867e+03	-1.41703e+04
0.318529	1.49638e+03	-1.79602e+03	2.52664e+03	-4.56682e+03	3.69378e+03	-7.98315e+03	4.57052e+03	-1.41148e+04
0.328492	1.49638e+03	-1.78492e+03	2.51369e+03	-4.55757e+03	3.73077e+03	-7.98500e+03	4.57052e+03	-1.40463e+04
0.418444	1.49453e+03	-1.77938e+03	2.50259e+03	-4.54832e+03	3.76406e+03	-7.99054e+03	4.57237e+03	-1.39835e+04
0.418444	1.49453e+03	-1.77013e+03	2.49150e+03	-4.53907e+03	3.78811e+03	-7.99424e+03	4.57607e+03	-1.39391e+04
0.468417	1.49638e+03	-1.76828e+03	2.48595e+03	-4.53722e+03	3.79921e+03	-7.99609e+03	4.57607e+03	-1.39169e+04
0.518391	1.49823e+03	-1.76643e+03	2.48410e+03	-4.53722e+03	3.80661e+03	-7.99794e+03	4.57792e+03	-1.39076e+04
0.528386	1.49823e+03	-1.76273e+03	2.48410e+03	-4.53722e+03	3.80661e+03	-7.99979e+03	4.57977e+03	-1.39095e+04
0.578359	1.49823e+03	-1.76643e+03	2.48780e+03	-4.54092e+03	3.80106e+03	-7.99794e+03	4.58162e+03	-1.39206e+04
0.608345	1.49638e+03	-1.77198e+03	2.48965e+03	-4.54092e+03	3.79736e+03	-7.99794e+03	4.58162e+03	-1.39280e+04
0.658317	1.49823e+03	-1.77383e+03	2.49150e+03	-4.54462e+03	3.79181e+03	-7.99794e+03	4.58162e+03	-1.39372e+04
0.688302	1.49823e+03	-1.77568e+03	2.49335e+03	-4.54462e+03	3.78996e+03	-7.99794e+03	4.58162e+03	-1.39446e+04
0.738275	1.49823e+03	-1.77568e+03	2.49335e+03	-4.54647e+03	3.78626e+03	-7.99794e+03	4.58162e+03	-1.39520e+04
0.818232	1.49638e+03	-1.77568e+03	2.49520e+03	-4.54647e+03	3.78626e+03	-7.99979e+03	4.58531e+03	-1.39539e+04
0.828228	1.49638e+03	-1.77753e+03	2.49520e+03	-4.55017e+03	3.78811e+03	-8.00349e+03	4.58901e+03	-1.39613e+04
0.878201	1.49823e+03	-1.77938e+03	2.49335e+03	-4.55202e+03	3.78996e+03	-8.00904e+03	4.59456e+03	-1.39650e+04
