Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	3.12038e+03	-1.87556e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91337e+03	1.16325e+04	-7.62246e+03
0.045108	3.11853e+03	-1.87741e+03	4.99039e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.078538	3.11853e+03	-1.87741e+03	4.99409e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.127317	3.11298e+03	-1.87741e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62246e+03
0.15104	3.11853e+03	-1.87556e+03	4.99409e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.199552	3.11853e+03	-1.87556e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.250986	3.11668e+03	-1.87556e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.282782	3.11668e+03	-1.87371e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
0.332859	3.11668e+03	-1.87741e+03	4.99224e+03	-3.70857e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.367998	3.11853e+03	-1.87741e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62246e+03
0.416084	3.11668e+03	-1.87741e+03	4.99039e+03	-3.70303e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
0.444928	3.11853e+03	-1.87741e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62246e+03
0.492806	3.11668e+03	-1.87556e+03	4.99224e+03	-3.70488e+03	7.50038e+03	-5.91522e+03	1.16325e+04	-7.62246e+03
0.543699	3.11668e+03	-1.87741e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
0.576148	3.11668e+03	-1.87741e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.616651	3.11668e+03	-1.87186e+03	4.99409e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
0.651021	3.11853e+03	-1.87371e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.699408	3.12038e+03	-1.87556e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
0.732827	3.12038e+03	-1.87556e+03	4.99039e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
0.783977	3.11853e+03	-1.87556e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
0.831687	3.12038e+03	-1.87556e+03	4.99224e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
0.86204	3.11668e+03	-1.87556e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
0.911481	3.11668e+03	-1.87741e+03	4.99039e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
0.943888	3.11298e+03	-1.87926e+03	4.99039e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62246e+03
0.982772	3.11298e+03	-1.87741e+03	4.99224e+03	-3.70672e+03	7.50038e+03	-5.91522e+03	1.16325e+04	-7.62246e+03
1.016103	3.11483e+03	-1.87926e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.07198	3.11668e+03	-1.87926e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91337e+03	1.16344e+04	-7.62246e+03
1.116034	3.11483e+03	-1.87741e+03	4.99409e+03	-3.70672e+03	7.50038e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.15198	3.11483e+03	-1.87741e+03	4.99409e+03	-3.70672e+03	7.50223e+03	-5.91707e+03	1.16325e+04	-7.62431e+03
1.199322	3.11668e+03	-1.87741e+03	4.99039e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
1.231675	3.11853e+03	-1.87556e+03	4.99039e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.279975	3.12038e+03	-1.87741e+03	4.99409e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
1.310477	3.11853e+03	-1.87926e+03	4.99224e+03	-3.70672e+03	7.50038e+03	-5.91707e+03	1.16344e+04	-7.62431e+03
1.350956	3.11853e+03	-1.87556e+03	4.99039e+03	-3.70672e+03	7.50038e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.400366	3.11853e+03	-1.87741e+03	4.99224e+03	-3.70488e+03	7.50038e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.433701	3.11668e+03	-1.87926e+03	4.99224e+03	-3.70303e+03	7.50038e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.482682	3.11483e+03	-1.87926e+03	4.99224e+03	-3.70488e+03	7.50038e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.516023	3.11853e+03	-1.87741e+03	4.99409e+03	-3.70672e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
1.565697	3.11668e+03	-1.87741e+03	4.99039e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16325e+04	-7.62431e+03
1.598965	3.12038e+03	-1.87741e+03	4.99224e+03	-3.70488e+03	7.50223e+03	-5.91522e+03	1.16344e+04	-7.62431e+03
