Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	3.10743e+03	-1.86261e+03	4.96820e+03	-3.68638e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.029965	3.11113e+03	-1.86076e+03	4.96635e+03	-3.68453e+03	7.44859e+03	-5.89858e+03	1.15604e+04	-7.63726e+03
0.079957	3.10928e+03	-1.85891e+03	4.96635e+03	-3.68268e+03	7.44859e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.113288	3.11113e+03	-1.85706e+03	4.96450e+03	-3.68083e+03	7.44674e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
0.163926	3.11113e+03	-1.86261e+03	4.96635e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.195619	3.11113e+03	-1.86261e+03	4.96635e+03	-3.68453e+03	7.44674e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
0.243924	3.10928e+03	-1.86076e+03	4.96635e+03	-3.68268e+03	7.44859e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
0.291183	3.10928e+03	-1.85706e+03	4.96635e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63726e+03
0.314248	3.11113e+03	-1.85706e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
0.363216	3.11298e+03	-1.85521e+03	4.96450e+03	-3.68453e+03	7.44859e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.396588	3.11113e+03	-1.85891e+03	4.96450e+03	-3.68268e+03	7.44859e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
0.447317	3.10558e+03	-1.85706e+03	4.96450e+03	-3.68083e+03	7.44859e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.481126	3.10928e+03	-1.85521e+03	4.96635e+03	-3.68268e+03	7.44859e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
0.531903	3.11113e+03	-1.85706e+03	4.96450e+03	-3.68453e+03	7.44859e+03	-5.90043e+03	1.15585e+04	-7.63726e+03
0.579848	3.10928e+03	-1.85891e+03	4.96450e+03	-3.68453e+03	7.44674e+03	-5.90043e+03	1.15604e+04	-7.63541e+03
0.609849	3.10928e+03	-1.85891e+03	4.96820e+03	-3.68268e+03	7.44674e+03	-5.89673e+03	1.15604e+04	-7.63726e+03
0.657649	3.10928e+03	-1.85706e+03	4.96635e+03	-3.68453e+03	7.44859e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
0.690968	3.10928e+03	-1.85891e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.740003	3.11298e+03	-1.86076e+03	4.96635e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.763221	3.11298e+03	-1.85891e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
0.814192	3.11113e+03	-1.85706e+03	4.96450e+03	-3.68083e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.8632	3.10928e+03	-1.85521e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63726e+03
0.896539	3.10928e+03	-1.86076e+03	4.96265e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
0.947902	3.10743e+03	-1.85891e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
0.979594	3.11113e+03	-1.85891e+03	4.96635e+03	-3.68268e+03	7.44859e+03	-5.89858e+03	1.15604e+04	-7.63726e+03
1.028077	3.10928e+03	-1.86076e+03	4.96635e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
1.059902	3.10743e+03	-1.86076e+03	4.96450e+03	-3.68268e+03	7.44859e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
1.107902	3.11113e+03	-1.85706e+03	4.96450e+03	-3.68453e+03	7.44859e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
1.147526	3.11113e+03	-1.85706e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63726e+03
1.180816	3.10928e+03	-1.85706e+03	4.96265e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
1.229833	3.10928e+03	-1.85706e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
1.263133	3.10743e+03	-1.85891e+03	4.96635e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.315881	3.11113e+03	-1.85891e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
1.347882	3.11113e+03	-1.86076e+03	4.96265e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.395421	3.10928e+03	-1.86076e+03	4.96635e+03	-3.68268e+03	7.44674e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
1.441927	3.11113e+03	-1.85891e+03	4.96450e+03	-3.68453e+03	7.44674e+03	-5.89673e+03	1.15604e+04	-7.63541e+03
1.474241	3.11298e+03	-1.86076e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.523167	3.11298e+03	-1.85891e+03	4.96635e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.547594	3.10928e+03	-1.85706e+03	4.96450e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.596436	3.11113e+03	-1.85521e+03	4.96450e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.629809	3.10928e+03	-1.85891e+03	4.96820e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15604e+04	-7.63541e+03
1.679711	3.10928e+03	-1.86076e+03	4.96635e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.72973	3.10928e+03	-1.86076e+03	4.96265e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63726e+03
1.763881	3.11113e+03	-1.85521e+03	4.96265e+03	-3.68268e+03	7.44489e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.807418	3.11113e+03	-1.85891e+03	4.96635e+03	-3.68453e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63541e+03
1.839802	3.10928e+03	-1.85891e+03	4.96635e+03	-3.68268e+03	7.44674e+03	-5.89858e+03	1.15585e+04	-7.63726e+03
