Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	3.10928e+03	-1.88481e+03	4.98669e+03	-3.71967e+03	7.51518e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.048211	3.10928e+03	-1.88296e+03	4.98669e+03	-3.72152e+03	7.51333e+03	-5.93927e+03	1.16677e+04	-7.62986e+03
0.080487	3.10928e+03	-1.88296e+03	4.98669e+03	-3.71967e+03	7.51333e+03	-5.93927e+03	1.16677e+04	-7.63171e+03
0.127985	3.10558e+03	-1.88296e+03	4.98854e+03	-3.71967e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.175453	3.10928e+03	-1.88296e+03	4.98669e+03	-3.71967e+03	7.51148e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.207756	3.10558e+03	-1.88666e+03	4.98484e+03	-3.71782e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.248113	3.10743e+03	-1.88481e+03	4.98484e+03	-3.71967e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.62986e+03
0.288019	3.10558e+03	-1.88296e+03	4.98484e+03	-3.71967e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.336002	3.10743e+03	-1.88481e+03	4.98669e+03	-3.72152e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.367985	3.10558e+03	-1.88296e+03	4.98669e+03	-3.71967e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63356e+03
0.415991	3.10558e+03	-1.88481e+03	4.98669e+03	-3.72152e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.463483	3.10928e+03	-1.88481e+03	4.98854e+03	-3.72152e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.493017	3.10928e+03	-1.88666e+03	4.98669e+03	-3.71967e+03	7.51518e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
0.542868	3.10928e+03	-1.88481e+03	4.98669e+03	-3.71967e+03	7.51333e+03	-5.93742e+03	1.16695e+04	-7.63171e+03
0.575987	3.10743e+03	-1.88296e+03	4.98484e+03	-3.72152e+03	7.51333e+03	-5.93927e+03	1.16677e+04	-7.63171e+03
0.624198	3.10743e+03	-1.88296e+03	4.98484e+03	-3.71967e+03	7.51333e+03	-5.93742e+03	1.16677e+04	-7.63171e+03
