Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	3.16847e+03	-1.85891e+03	5.02553e+03	-3.62534e+03	7.42825e+03	-5.78205e+03	1.14198e+04	-7.56512e+03
0.048066	3.16662e+03	-1.85891e+03	5.02738e+03	-3.62719e+03	7.42825e+03	-5.78205e+03	1.14198e+04	-7.56512e+03
0.090222	3.16662e+03	-1.85706e+03	5.02738e+03	-3.62534e+03	7.43010e+03	-5.78390e+03	1.14198e+04	-7.56327e+03
0.128123	3.16847e+03	-1.85706e+03	5.02553e+03	-3.62904e+03	7.43010e+03	-5.78575e+03	1.14198e+04	-7.56512e+03
0.166715	3.16847e+03	-1.85521e+03	5.02553e+03	-3.62904e+03	7.43010e+03	-5.78390e+03	1.14198e+04	-7.56512e+03
0.199952	3.16847e+03	-1.85521e+03	5.02738e+03	-3.62534e+03	7.42825e+03	-5.78390e+03	1.14217e+04	-7.56327e+03
0.249103	3.16847e+03	-1.85336e+03	5.02738e+03	-3.62534e+03	7.43010e+03	-5.78390e+03	1.14198e+04	-7.56512e+03
0.288105	3.16662e+03	-1.85336e+03	5.02738e+03	-3.62534e+03	7.42825e+03	-5.78390e+03	1.14217e+04	-7.56327e+03
0.336216	3.17032e+03	-1.85521e+03	5.02738e+03	-3.62719e+03	7.42825e+03	-5.78390e+03	1.14198e+04	-7.56512e+03
0.382494	3.16847e+03	-1.85336e+03	5.02923e+03	-3.62904e+03	7.42825e+03	-5.78390e+03	1.14217e+04	-7.56512e+03
0.415544	3.16847e+03	-1.85521e+03	5.02923e+03	-3.62719e+03	7.42825e+03	-5.78390e+03	1.14217e+04	-7.56512e+03
0.464629	3.16847e+03	-1.85521e+03	5.02738e+03	-3.62719e+03	7.43010e+03	-5.78205e+03	1.14198e+04	-7.56512e+03
0.488018	3.17032e+03	-1.85521e+03	5.02553e+03	-3.62904e+03	7.43010e+03	-5.78390e+03	1.14198e+04	-7.56512e+03
0.544454	3.17032e+03	-1.85521e+03	5.02553e+03	-3.62904e+03	7.43010e+03	-5.78390e+03	1.14198e+04	-7.56512e+03
0.576111	3.16477e+03	-1.85521e+03	5.02553e+03	-3.62904e+03	7.42825e+03	-5.78390e+03	1.14217e+04	-7.56327e+03
0.61561	3.16662e+03	-1.85706e+03	5.02553e+03	-3.62904e+03	7.42825e+03	-5.78390e+03	1.14198e+04	-7.56512e+03
0.66575	3.16662e+03	-1.85336e+03	5.02553e+03	-3.62904e+03	7.42825e+03	-5.78390e+03	1.14198e+04	-7.56512e+03
0.700032	3.16847e+03	-1.85336e+03	5.02738e+03	-3.62904e+03	7.43010e+03	-5.78390e+03	1.14217e+04	-7.56512e+03
0.749015	3.16662e+03	-1.85521e+03	5.02923e+03	-3.62904e+03	7.42825e+03	-5.78575e+03	1.14198e+04	-7.56512e+03
