Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	3.14258e+03	-1.90145e+03	5.06068e+03	-3.71597e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.04896	3.14628e+03	-1.89960e+03	5.06068e+03	-3.71782e+03	7.56327e+03	-5.88008e+03	1.16473e+04	-7.56697e+03
0.099002	3.14813e+03	-1.89960e+03	5.06068e+03	-3.71782e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.133262	3.14813e+03	-1.90145e+03	5.06068e+03	-3.71597e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56882e+03
0.182288	3.14998e+03	-1.89960e+03	5.06253e+03	-3.71782e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.216091	3.14813e+03	-1.90330e+03	5.06068e+03	-3.71782e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.262049	3.14443e+03	-1.90700e+03	5.06253e+03	-3.71597e+03	7.56512e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.296101	3.14813e+03	-1.90330e+03	5.06253e+03	-3.71597e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.343575	3.14813e+03	-1.90330e+03	5.06068e+03	-3.71597e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.38229	3.14628e+03	-1.90145e+03	5.06253e+03	-3.71597e+03	7.56327e+03	-5.87638e+03	1.16473e+04	-7.56697e+03
0.41557	3.15183e+03	-1.89960e+03	5.06253e+03	-3.71782e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.465575	3.14628e+03	-1.90515e+03	5.06068e+03	-3.71597e+03	7.56327e+03	-5.87638e+03	1.16473e+04	-7.56697e+03
0.498926	3.14443e+03	-1.90330e+03	5.06068e+03	-3.71597e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.548884	3.14628e+03	-1.90145e+03	5.06068e+03	-3.71597e+03	7.56512e+03	-5.87823e+03	1.16473e+04	-7.56882e+03
0.582206	3.14443e+03	-1.90515e+03	5.05883e+03	-3.71597e+03	7.56512e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.631864	3.14628e+03	-1.90330e+03	5.05883e+03	-3.71597e+03	7.56512e+03	-5.87638e+03	1.16473e+04	-7.56697e+03
0.678732	3.14813e+03	-1.90330e+03	5.06068e+03	-3.71412e+03	7.56512e+03	-5.87823e+03	1.16473e+04	-7.56882e+03
0.710018	3.14628e+03	-1.90145e+03	5.06438e+03	-3.71597e+03	7.56512e+03	-5.87638e+03	1.16473e+04	-7.56697e+03
0.760029	3.14628e+03	-1.89960e+03	5.06253e+03	-3.71597e+03	7.56512e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.78227	3.14813e+03	-1.90145e+03	5.06253e+03	-3.71597e+03	7.56512e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.833298	3.14628e+03	-1.90330e+03	5.06438e+03	-3.71412e+03	7.56512e+03	-5.87638e+03	1.16473e+04	-7.56697e+03
0.866492	3.14998e+03	-1.90330e+03	5.06253e+03	-3.71412e+03	7.56512e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
0.916047	3.15183e+03	-1.90330e+03	5.06068e+03	-3.71782e+03	7.56327e+03	-5.87823e+03	1.16473e+04	-7.56697e+03
