Timestamp	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.0	3.18142e+03	-1.84041e+03	5.02553e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.047815	3.17772e+03	-1.84041e+03	5.02368e+03	-3.59205e+03	7.38016e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.07089	3.17772e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.12801	3.17957e+03	-1.84226e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.171187	3.18327e+03	-1.83857e+03	5.02553e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.204221	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59390e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
0.252872	3.17957e+03	-1.84411e+03	5.02553e+03	-3.59020e+03	7.38016e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
0.287519	3.17957e+03	-1.84411e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54663e+03
0.335517	3.17772e+03	-1.84411e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.368015	3.17957e+03	-1.84411e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.415306	3.18142e+03	-1.84411e+03	5.02368e+03	-3.59020e+03	7.38016e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.463286	3.17772e+03	-1.84041e+03	5.02368e+03	-3.59020e+03	7.38016e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
0.486489	3.17772e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.536451	3.17957e+03	-1.84411e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
0.569792	3.17772e+03	-1.84411e+03	5.02184e+03	-3.59390e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.619817	3.18142e+03	-1.84411e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.653159	3.18142e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.703682	3.17957e+03	-1.83672e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
0.748873	3.17772e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.783986	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72656e+03	1.13107e+04	-7.54848e+03
0.831987	3.17957e+03	-1.84411e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
0.863981	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.905119	3.17772e+03	-1.84411e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.93648	3.17957e+03	-1.84041e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
0.987475	3.17957e+03	-1.83857e+03	5.02553e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
1.037512	3.17772e+03	-1.84041e+03	5.02553e+03	-3.59205e+03	7.37831e+03	-5.72656e+03	1.13107e+04	-7.54663e+03
1.070904	3.17772e+03	-1.84226e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54663e+03
1.119516	3.17772e+03	-1.84041e+03	5.02553e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
1.15206	3.17772e+03	-1.84411e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
1.198507	3.17772e+03	-1.84596e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.73026e+03	1.13107e+04	-7.54663e+03
1.229785	3.17957e+03	-1.84041e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
1.27994	3.17957e+03	-1.83857e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.73026e+03	1.13107e+04	-7.54848e+03
1.320378	3.17772e+03	-1.83857e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
1.354025	3.17957e+03	-1.84226e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
1.404695	3.17772e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
1.437398	3.17957e+03	-1.84041e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
1.487965	3.17772e+03	-1.84226e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
1.519676	3.17957e+03	-1.84226e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
1.568197	3.18142e+03	-1.84226e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
1.615244	3.17957e+03	-1.84411e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
1.647699	3.17957e+03	-1.84411e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
1.686327	3.17957e+03	-1.84596e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
1.720697	3.18142e+03	-1.84226e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
1.769684	3.18327e+03	-1.83672e+03	5.02184e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
1.806055	3.17957e+03	-1.83857e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
1.853708	3.17772e+03	-1.84041e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
1.887466	3.17957e+03	-1.83857e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54848e+03
1.935327	3.17772e+03	-1.84596e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
1.983959	3.17772e+03	-1.84596e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
2.016127	3.17587e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
2.064493	3.17772e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
2.090917	3.17957e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.136319	3.18142e+03	-1.84226e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
2.171113	3.17957e+03	-1.84041e+03	5.02184e+03	-3.58650e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
2.221171	3.18142e+03	-1.84041e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.26962	3.18142e+03	-1.83857e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
2.303943	3.17957e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
2.351909	3.17957e+03	-1.83857e+03	5.02368e+03	-3.59205e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.383944	3.17772e+03	-1.84041e+03	5.02184e+03	-3.59205e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
2.431943	3.17772e+03	-1.84411e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
2.464126	3.17772e+03	-1.84596e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
2.504992	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.552916	3.17957e+03	-1.84226e+03	5.02184e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.586258	3.17772e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.636216	3.17587e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.669507	3.17772e+03	-1.83857e+03	5.02553e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
2.719932	3.17587e+03	-1.83857e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.751889	3.17772e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
2.79737	3.18142e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.847543	3.18142e+03	-1.84226e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.87965	3.17772e+03	-1.84411e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.927329	3.17772e+03	-1.84596e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
2.953981	3.17957e+03	-1.84041e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
3.007926	3.17957e+03	-1.84226e+03	5.01999e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.036201	3.17957e+03	-1.84226e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
3.087247	3.17772e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.73026e+03	1.13107e+04	-7.54663e+03
3.135098	3.17957e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.72656e+03	1.13088e+04	-7.54663e+03
3.167922	3.17957e+03	-1.84041e+03	5.02368e+03	-3.59205e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
3.215912	3.17772e+03	-1.83672e+03	5.02368e+03	-3.59205e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54848e+03
3.248017	3.17957e+03	-1.84041e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.295883	3.17587e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.320637	3.17587e+03	-1.84226e+03	5.02553e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.371398	3.17957e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.420431	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.452626	3.18142e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54663e+03
3.503913	3.18327e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.535113	3.18142e+03	-1.83857e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.58164	3.17772e+03	-1.84226e+03	5.02184e+03	-3.58835e+03	7.37646e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
3.606936	3.17957e+03	-1.84411e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.663969	3.17957e+03	-1.84411e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.706934	3.17957e+03	-1.84596e+03	5.02368e+03	-3.59390e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54848e+03
3.737132	3.17957e+03	-1.84226e+03	5.02553e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.78613	3.17772e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.820422	3.17772e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.871883	3.17587e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.903883	3.17587e+03	-1.84041e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.95177	3.17957e+03	-1.84041e+03	5.02184e+03	-3.59205e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
3.999905	3.17957e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.024472	3.17957e+03	-1.84226e+03	5.02184e+03	-3.59205e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.070364	3.17957e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
4.106847	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54663e+03
4.152741	3.17772e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54663e+03
4.186094	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
4.239903	3.18142e+03	-1.84411e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.287792	3.17957e+03	-1.84041e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.319882	3.17772e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.364929	3.17772e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
4.399882	3.17772e+03	-1.84041e+03	5.02368e+03	-3.58650e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.44788	3.17957e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
4.470347	3.17772e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.51917	3.17772e+03	-1.84226e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.570334	3.17772e+03	-1.84226e+03	5.02368e+03	-3.58650e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.607816	3.17587e+03	-1.84041e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.65266	3.17587e+03	-1.84041e+03	5.01999e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.686003	3.17772e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.735959	3.17772e+03	-1.83857e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.767853	3.18142e+03	-1.83487e+03	5.01999e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.808205	3.17957e+03	-1.83857e+03	5.02184e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
4.863779	3.17957e+03	-1.83857e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.73026e+03	1.13107e+04	-7.54663e+03
4.89609	3.18142e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
4.935967	3.17957e+03	-1.84226e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
4.96929	3.17957e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
5.019254	3.18142e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54663e+03
5.052504	3.18142e+03	-1.83672e+03	5.02368e+03	-3.59205e+03	7.37646e+03	-5.72656e+03	1.13088e+04	-7.54663e+03
5.102639	3.17957e+03	-1.84226e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
5.151574	3.18142e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
5.180348	3.18327e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.231526	3.18142e+03	-1.84226e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.263924	3.17957e+03	-1.84226e+03	5.02184e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.308447	3.18142e+03	-1.84041e+03	5.01999e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.344263	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
5.387991	3.18142e+03	-1.84041e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.436936	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.471844	3.18142e+03	-1.84041e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.519842	3.17772e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37831e+03	-5.72656e+03	1.13088e+04	-7.54848e+03
5.551546	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
5.59789	3.17957e+03	-1.84226e+03	5.02553e+03	-3.59205e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.631841	3.17772e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.670207	3.17957e+03	-1.84411e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.719213	3.17957e+03	-1.84041e+03	5.02553e+03	-3.59020e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54848e+03
5.752577	3.17957e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
5.803589	3.17772e+03	-1.84226e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.836886	3.17772e+03	-1.83857e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
5.885879	3.17772e+03	-1.84226e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
5.919826	3.17957e+03	-1.84596e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
5.96478	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.73026e+03	1.13107e+04	-7.54848e+03
6.009577	3.17772e+03	-1.83672e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54848e+03
6.038283	3.17772e+03	-1.83857e+03	5.02184e+03	-3.59020e+03	7.37646e+03	-5.73026e+03	1.13088e+04	-7.54848e+03
6.095825	3.17587e+03	-1.84041e+03	5.02184e+03	-3.59205e+03	7.37646e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
6.119298	3.17957e+03	-1.83487e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.169118	3.18142e+03	-1.84041e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.203486	3.17957e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.25247	3.17957e+03	-1.84226e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
6.303466	3.18142e+03	-1.83857e+03	5.02184e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.335801	3.18142e+03	-1.84041e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.383817	3.17957e+03	-1.83857e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.409679	3.17772e+03	-1.83857e+03	5.02368e+03	-3.58835e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.463772	3.17957e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
6.486761	3.18142e+03	-1.84226e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.536819	3.17772e+03	-1.83672e+03	5.02368e+03	-3.59020e+03	7.37646e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.5701	3.17772e+03	-1.84041e+03	5.02184e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54663e+03
6.619824	3.17957e+03	-1.84411e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72656e+03	1.13107e+04	-7.54848e+03
6.671802	3.18142e+03	-1.84226e+03	5.02368e+03	-3.59020e+03	7.37831e+03	-5.72841e+03	1.13088e+04	-7.54848e+03
6.703801	3.17772e+03	-1.84041e+03	5.02184e+03	-3.58835e+03	7.37831e+03	-5.72841e+03	1.13107e+04	-7.54848e+03
