6.128427646580853860e+01,2.637406948259857131e+01,-3.377914091660119311e+01
6.105340698517436948e+01,2.778462433843041168e+01,1.985554215805132472e+01
5.951811851528628239e+01,2.841253447858836623e+01,-1.463363060328812715e+01
7.930932591047839253e+01,2.803035659927567735e+01,1.995181455040939511e+01
5.976916445658368815e+01,2.885960641815553629e+01,3.051510864711592319e+01
7.661048330761953196e+01,1.136074352179213633e+02,-5.214100767546593573e+00
3.653986402813788459e+01,3.289767611964912675e+01,1.904109214364351033e+01
6.837687727681326066e+01,2.717636387818356880e+01,-3.746885845885844901e+01
7.645014669873856406e+01,2.899172700892908949e+01,1.485375473470337404e+01
8.206394978843295007e+01,2.812593084547970790e+01,2.039927257019785145e+01
7.179023229928266403e+01,2.960142596524930525e+01,2.448773022218511031e+01
6.455158989954804838e+01,2.887233218094138820e+01,1.000632581101213958e+01
8.166860774752294105e+00,3.487678759407329210e+01,1.443736556203358923e+01
7.132968698757582615e+01,1.499432566392468402e+02,-1.178022551401708462e+01
7.560046467713844720e+01,1.381975505973144038e+02,-1.322219749277278389e+01
6.372127167635897393e+01,3.104386797743357462e+01,9.433399547911605509e+00
4.128959417026754153e+01,2.998643502294488172e+01,1.831626303214896367e+01
3.880708253143805564e+01,3.027259041929756833e+01,1.783842432752212304e+01
6.707657644667685304e+01,3.104028084494005668e+01,4.203433756729018533e+00
7.090411062419636323e+01,3.129266104532439030e+01,2.631897084584376501e+01
6.430211362244612872e+01,2.694906223561850567e+01,2.738101439977535989e+01
6.196699899266897660e+01,2.956337296077429855e+01,1.371780654175056036e+01
5.665331506493028257e+01,2.685497698339558781e+01,-3.689014484272417604e+01
1.979089565716472521e+01,3.118398842081374411e+01,1.412411932431638562e+01
6.810865420419976601e+01,2.641444369075606602e+01,1.988367287289860030e+01
7.099840181911923764e+01,5.795307587095041413e+01,6.680796258809085231e-01
7.057913912176022109e+01,5.694473807856054748e+01,1.631208958653440177e+01
7.203624680730399632e+01,7.643023677021487572e+01,1.778736755741268993e+01
6.544217929151997737e+01,9.480432070999407301e+01,-4.237647505250967228e+00
5.907007598151143668e+01,2.848831654547569059e+01,1.777861889208660529e+01
6.508698795000870518e+01,4.105385142402586496e+01,3.085059139817103002e+00
6.368861446712045904e+01,2.782607923465441147e+01,6.291194722129276329e+00
3.841124323043882782e+01,2.929419667410467909e+01,1.979734163162727967e+01
7.819213980418606980e+01,2.713562781024405268e+01,2.164536057117369694e+01
7.134620741068441419e+01,1.209813765356953184e+02,-8.594805769439306076e+00
1.135531058699348250e+01,3.198896336675949925e+01,1.978358720981992036e+01
5.692126743492916319e+01,8.074780281006506755e+01,2.167915571470215852e+00
6.011935916551126979e+01,1.348728103766844129e+02,-7.917942824609925268e+00
8.241621416367209463e+00,3.398667806717686801e+01,1.751572631387039181e+01
6.009725707539853090e+01,2.852153424635638856e+01,1.982273254896528414e+01
6.678479691612463398e+01,2.790090729505833878e+01,-4.311292281170546303e+00
6.847358034930971371e+01,4.728464047628109057e+01,2.294596389112330570e+01
5.679765176146209171e+01,2.994486499218210085e+01,3.077959392733166766e+01
6.225745764151662343e+01,4.344233484422010605e+01,4.230183805651222428e+00
3.471449789909529215e+01,2.981780834457393325e+01,2.053504880142608258e+01
1.524249323684262691e+01,2.924551778089556109e+01,1.893105042104293645e+01
7.224658964302780362e+01,4.585599622601009884e+01,7.767716133053233385e+00
7.251748755318642736e+01,2.758641189437728869e+01,1.839475022217497013e+01
5.413176695370484737e+01,2.742742512193332871e+01,1.994298516660387222e+01
5.690711751458535872e+01,2.711688166137275502e+01,-2.987493695926604431e+01
7.161456827670708947e+01,1.439545411927927319e+02,2.298402059890429072e+01
7.001945948585930068e+01,8.442582210634488149e+01,2.001852824762296024e+01
1.075122688777566538e+01,3.163867719271957313e+01,2.031881584231279092e+01
5.920463406035759846e+01,2.725321774511899875e+01,1.654244307992927787e+01
6.647114582633578550e+01,4.785918972015848993e+01,2.332761820198336977e+01
6.657207755462913212e+01,3.914738151740033345e+01,-2.434594428125969046e-02
6.911806396505213002e+01,4.013043043359164130e+01,4.735963648599892828e+00
5.979289436882078235e+01,3.017048160741756035e+01,1.856732662129295974e+01
6.201119942701569698e+01,7.481380719281625602e+01,-1.836675923682816958e+00
1.289140671068550148e+01,3.149429979804418167e+01,2.209684565838442438e+01
5.122653447264036686e+01,3.186624955013023452e+01,2.307151513413913335e+01
2.382840337372816464e+01,3.282504982890667833e+01,2.040472694116391850e+01
6.046325881625840282e+01,2.667658933096949170e+01,1.319679177961912409e+01
6.341181575592632669e+01,2.714955644423427827e+01,-4.327752524042333349e+00
5.917160562948164682e+01,2.848122368491319634e+01,5.658852970790576364e+00
7.371368933844190963e+01,2.708924048441031474e+01,1.941303647263790921e+01
5.958426801034085685e+01,5.605069783893129909e+01,7.287005439009832664e+00
3.479627339998749846e+01,3.160077320030410064e+01,1.410413237333987269e+01
7.116666240367541718e+01,2.792393828162892078e+01,2.560979209208024798e+01
6.332056641256492924e+01,2.858538403109189829e+01,-4.130234717498589703e+01
5.936038369042224616e+01,1.286299366632469514e+02,-5.674356748272549211e+00
2.853078236524180866e+01,3.226431731381050838e+01,1.983042506247261016e+01
1.783951863816223238e+01,3.121447078747272030e+01,1.654392612785038352e+01
1.197548972366978859e+01,3.362187261096410396e+01,1.377643701816666066e+01
7.050073249422936783e+01,3.301372331673421456e+01,2.390999337743243203e+01
7.539919706512610276e+01,4.533040256324877504e+01,1.252382245596020560e+01
1.199784310001373910e+01,3.347923124325838273e+01,2.174294370704899748e+01
2.010676967699432538e+01,3.285928738958248374e+01,1.897455884224689981e+01
6.347002711543417774e+01,2.970095435052768096e+01,1.604552251097292626e+01
6.291329414878645565e+01,3.216081203950743372e+01,7.740945266442875727e+00
5.902333831787110086e+01,2.891714985676647842e+01,-3.394699062335681816e+01
7.722558585657282038e+01,2.959728506016723060e+01,1.642554952867233808e+01
5.356049325021304952e+01,2.836916084939470650e+01,2.280160126272298982e+01
2.024879767131085373e+01,3.621465630942946490e+01,1.966177618037968955e+01
6.800601905703432237e+01,2.595993229507547895e+01,-3.052607144185718369e+01
5.856930032545019316e+01,2.762796665080762537e+01,9.086192779554625787e+00
6.000100097606758709e+01,2.900140902450107205e+01,-1.695667284785393747e-01
6.423159284266893110e+01,2.950006982918125686e+01,2.244802112448400777e+01
6.514166203241218511e+01,3.080449634516365620e+01,1.512290004581346459e+01
6.817927559942467042e+01,3.085689122310359878e+01,7.331436214239568372e+00
6.957699144934859703e+01,3.288482129530722631e+01,2.359083379606768816e+01
7.559803511626778061e+01,2.787098178180137609e+01,2.104283214191474016e+01
9.534363389135236844e+00,3.349961445661584492e+01,1.405419491174528979e+01
5.928724602081113915e+01,2.999794638633479948e+01,2.719071758554746054e+01
7.294060386125516970e+01,2.876107581837431937e+01,1.795246003713467431e+01
4.474090372691583184e+01,2.806447171602724922e+01,2.189825969583257148e+01
5.998347430539762826e+01,3.118196395486716455e+01,1.614637210073259865e+01
6.871659250122864648e+01,7.681526475751856253e+01,-3.375011682217548881e+00
8.847547622536609424e+00,3.049477441403724853e+01,2.210750072081378903e+01
6.792265841240039492e+01,2.669636393111057160e+01,1.731159383518751937e+01
7.192256523749320252e+01,1.454333804214102770e+02,-6.838237667681186238e+00
5.873544699636274657e+01,2.841242933660003445e+01,2.281711670256000346e+01
6.603557602944725602e+01,2.564653009003274420e+01,1.119080099322074418e+01
6.497147907395321909e+01,3.328267111323674499e+01,1.275303949335349962e+01
3.316655177975312085e+01,2.964955191236347432e+01,1.916526547980457451e+01
1.438066663219183283e+01,3.332715233355533968e+01,1.739719805458805624e+01
6.104366443030438205e+01,2.633704264250535942e+01,-4.543554408405867662e-01
6.370720753342004627e+01,6.656101668896849333e+01,-1.117983776621862546e+00
6.512129878439213826e+01,2.823428525703492653e+01,-3.309905810357628297e+01
6.791046949749612338e+01,2.755831587636500046e+01,8.724393447107532396e+00
6.649150025419686472e+01,6.117464788056476266e+01,-1.057026640592713562e+00
6.600655719115862041e+01,5.949393519253351315e+01,1.779632679529017381e+00
8.481800687361935331e+01,3.163728856704068448e+01,1.543265585345340085e+01
7.164013773793099915e+01,1.148352846793246584e+02,-4.505608297931138040e+00
6.849450367570148046e+01,8.650769358609140625e+01,-1.936521243084730060e+00
6.318520431943544224e+01,2.957205768380025646e+01,3.101680018607668643e+01
3.944057612805531221e+01,3.319855334841444972e+01,1.318634616884782851e+01
5.806966339773921959e+01,2.722839748267133686e+01,-1.801239830804293973e+01
6.235877537342694410e+01,2.660600474083560485e+01,-1.815158456356105887e+01
5.621903705875638479e+00,3.046116047605161015e+01,1.709518927318260850e+01
6.258918668431955012e+01,2.811700709634051876e+01,3.644473962408707024e+00
7.302797955924755513e+01,8.562589331794274017e+01,1.881644079422008531e+01
6.448474188854945055e+01,7.955420043428355825e+01,-7.330242889856535271e-01
6.147078201321119195e+01,2.906139122976568956e+01,-1.409137920921233622e+01
6.120143744104036188e+01,3.017535545519105966e+01,2.325441986684712958e+01
6.178822611798832298e+01,2.964486916801361360e+01,2.268596476102290538e+01
7.682252210493038547e+01,2.944876384270290259e+01,1.380317799512516963e+01
6.655033111313424854e+01,2.906340358026352888e+01,1.026685215257413653e+01
1.706215179315995556e+01,2.902090824245798473e+01,2.260486237702589563e+01
7.065169747487138352e+01,4.187587575802520234e+01,5.591176965514634389e+00
7.416470235044549497e+01,8.948061004321520784e+01,-4.985821215635983350e+00
3.350610014082089805e+01,3.017442481900900830e+01,2.285633746198505989e+01
6.906698578297984170e+01,1.443819312592768540e+02,2.632184322295669432e+01
7.323758090046419511e+01,2.809963637125849090e+01,2.013242417052849120e+01
6.900084835672770112e+01,5.948818221027229214e+01,2.741411582129668290e+00
9.258888888515372173e+00,3.282143933473540898e+01,1.461806010721231530e+01
6.389273224459333278e+01,2.779210588904685153e+01,-1.198680906443975935e+01
7.543173870382759105e+00,3.285807613630402813e+01,1.909100659570648517e+01
4.474925212911298900e+01,3.253047617135285208e+01,1.500121078947608844e+01
6.380462679245592028e+01,2.610239657295560889e+01,-4.150709988422425667e+00
5.876392957582014986e+01,2.773458060272546177e+01,2.223632451283050671e+01
6.818501391075118079e+01,1.079380773902792043e+02,-4.045267022158364867e+00
7.491329154150565728e+01,1.013520079404324576e+02,1.805031672013776856e+01
7.267452424405215083e+01,2.892020369833005589e+01,1.702943869761852369e+01
6.817035624352034517e+01,4.279633899733609326e+01,2.476842416638444178e+00
6.085187226303727925e+01,1.317732127366959674e+02,-3.920293047664060282e+00
9.677745872453321851e+00,3.243869554114042586e+01,1.757512270137803867e+01
5.031332457605154218e+01,3.285580099203469473e+01,1.645855164082470523e+01
6.463506667952148632e+01,2.788582056935429065e+01,3.547877441495350581e+01
4.076352979480938643e+01,3.005305836339021042e+01,1.951573535597720976e+01
2.900978583777969178e+01,3.148921935184056409e+01,1.842769322804841181e+01
7.791846788290222037e+01,3.019293743538530350e+01,1.367185010444247517e+01
2.171103173787896878e+01,3.379867659673629987e+01,1.354635831700921678e+01
6.745752892538354217e+01,1.406606014002752261e+02,-8.353730350284626738e+00
6.975046297019900976e+01,2.723969550091679537e+01,1.509943775115245934e+01
5.818605830045007110e+01,6.374931099979816906e+01,5.241673187474846785e+00
6.222065844825095127e+01,2.732509180512374769e+01,-3.973573796885533227e+01
6.846405318174535637e+01,1.044512526388771647e+02,-4.908574448451362926e+00
6.657185850133613769e+01,8.232837270688575870e+01,1.889610530515312092e+01
5.826555589297083770e+01,2.735821912291698510e+01,2.239416605796270332e+01
7.405722069190453283e+00,3.134552159667977733e+01,1.531235928155758863e+01
5.815511238412868522e+01,2.799117129632776368e+01,-2.077974926610366424e+00
6.641280861757341825e+01,3.082402459751914137e+01,4.655004056320477090e+00
6.987085131925987014e+01,8.464285761563735377e+01,2.429579367380274135e+01
3.958552615719951717e+01,3.272993749541975461e+01,1.831617702754750354e+01
9.004804120637311371e+01,2.963900407234353196e+01,1.341271218433096557e+01
6.257395504825677079e+01,7.256592912517645289e+01,-7.969522919193057220e-01
5.635394341606505719e+01,2.802810012850946109e+01,4.267734306208928352e+00
7.888406100566133716e+01,2.770148211634885271e+01,2.661955457879102482e+01
1.047659993742107787e+01,3.405812852682681324e+01,2.233692186358968357e+01
7.017704483877680843e+01,3.422198264664031342e+01,7.988610603972486679e+00
6.585575829920394142e+01,2.569168193877334616e+01,2.206782047838998118e+00
6.551658292910330772e+01,3.167324577506859029e+01,4.452344044549032986e+00
7.323077020148858196e+01,7.659996157060858479e+01,-4.634527240398936598e+00
2.378956313853043980e+01,3.315927680733204852e+01,1.968623190023520309e+01
7.114214048607068719e+01,1.421953474715974721e+02,-9.718861127285778778e+00
6.517799095685816724e+01,2.843207860880035653e+01,-2.986369854391337242e+01
6.195837143233212174e+01,2.773047144025348842e+01,9.861399706795410225e+00
7.042572825085528621e+01,1.109181521569398399e+02,-7.817116038047357662e+00
6.509233912086669704e+01,2.960766119968519661e+01,1.615567092944621663e+01
9.143666892611754804e+00,3.439390595687699914e+01,2.337018754017809030e+01
7.036997369035459826e+01,9.132045431894370324e+01,-4.475706319326526739e-01
6.361070320118329846e+01,2.955667000065821881e+01,2.305222637214753334e+01
