,Time,LEFT_SHOULDER,LEFT_ELBOW,LEFT_WRIST,I_0,I_1,I_2,I_3,Q_0,Q_1,Q_2,Q_3
0,0.0,11.3799772262573,39.4446754455566,14.7870235443115,1361.4997355115997,2161.4972841361905,3798.5142115089934,4670.960014215578,-1940.30685491111,-4560.689879704692,-8014.88034572128,-14027.232136722654
1,0.04112062745098039,11.400230638679806,39.45023283724695,14.767416856382239,1374.374072404499,2195.19224204915,3799.652283097789,4669.8304329507255,-1922.5234219477284,-4561.455108648885,-8016.493577642811,-14017.371026529923
2,0.08224125490196078,11.41816896460213,39.453997938446165,14.748201179510348,1386.3984191905968,2226.6086032904855,3800.7517940315706,4668.7807249555035,-1905.925479042076,-4562.161659665339,-8018.009109855706,-14008.101787771517
3,0.12336188235294118,11.433727022643925,39.45612997050776,14.729818121521868,1397.6061895999892,2255.8371546468434,3801.812972913776,4667.807161992296,-1890.4662671464357,-4562.811790546875,-8019.430277891704,-13999.402538669445
4,0.16448250980392157,11.446729878135878,39.456936211328895,14.712939098662302,1408.0301912820476,2282.967020186325,3802.8360632917133,4666.906093621596,-1876.0998780639648,-4563.407720213413,-8020.7603642397535,-13991.251777266247
5,0.20560313725490195,11.456900796171578,39.457009325910825,14.698590062273606,1417.7026258054182,2308.0856612584853,3803.8213236565603,4666.073947202006,-1862.7812544486949,-4563.951628711976,-8022.0025983460155,-13983.628381424995
6,0.24672376470588236,11.463766026966303,39.45677603988509,14.687547886508607,1426.6550886580226,2331.2788764943343,3804.7690274433635,4665.307227890238,-1850.4661898055324,-4564.445657216694,-8023.160156613858,-13976.511608829289
7,0.28784439215686275,11.466910065290294,39.45666738885717,14.680073333968473,1434.9185692470571,2352.6308018063364,3805.67946303104,4664.602518641111,-1839.111328490258,-4564.891908028796,-8024.236162403859,-13969.88109698326
8,0.32896501960784313,11.465922452087485,39.456678173883844,14.675183852929461,1442.5234508989938,2372.2239103884103,3806.5529337423764,4663.956480207555,-1828.6741657095267,-4565.292444576618,-8025.233686033808,-13963.716863211566
9,0.3700856470588235,11.460783593726068,39.45669937465744,14.67039450735125,1449.4995108595792,2390.13901271593,3807.3897578440283,4663.365851140607,-1819.1130475208683,-4565.649291415599,-8026.155744778701,-13957.999304659403
