,Time,LEFT_SHOULDER,LEFT_ELBOW,LEFT_WRIST,I_0,I_1,I_2,I_3,Q_0,Q_1,Q_2,Q_3
0,0.0,19.8050441741943,41.1780624389648,24.9444026947021,1398.5005392657806,2196.451550401623,3594.8303512102584,4325.057567457701,-1894.8932608349587,-4394.74371598234,-7755.93147858737,-13907.339977845331
1,0.04112062745098039,19.787614902183332,41.16193730373086,24.877480394880507,1409.891323678097,2231.8960773341823,3610.944866390863,4344.276101659309,-1880.4734342851727,-4405.657655436831,-7769.815678631528,-13901.62405710086
2,0.08224125490196078,19.772769353408943,41.15075420221754,24.8302304284778,1420.53795067577,2264.7819650015904,3625.3559831462385,4361.333624215402,-1866.8051855906363,-4415.331195807272,-7782.272508715296,-13896.065062666268
3,0.12336188235294118,19.760545271452976,41.14481383276605,24.80261480307335,1430.468707682799,2295.2177615183928,3638.1606596976235,4376.35706399752,-1853.8687214852825,-4423.837207566708,-7793.382460699535,-13890.66596317357
4,0.16448250980392157,19.751027902571,41.1447975300973,24.793884294470537,1439.7113982564417,2323.3099055688517,3649.4534917717674,4389.4701980271675,-1841.6444152137212,-4431.2467591701225,-7803.2240821145915,-13885.429524945705
5,0.20560313725490195,19.744203865395047,41.15223659774119,24.80247756966148,1448.2933420872137,2349.162726406947,3659.326712600933,4400.793651475821,-1830.1128065312387,-4437.629117054442,-7811.873976160294,-13880.358311996537
6,0.24672376470588236,19.74004403767913,41.169498800631516,24.826307189396598,1456.2413749988891,2372.8784438563744,3667.8701929228955,4410.4448976649255,-1819.254601703797,-4443.051745638533,-7819.406801705957,-13875.45468603086
7,0.28784439215686275,19.738335268956387,41.19903821775749,24.863437008949283,1463.5818489485005,2394.5571683105463,3675.1714409809424,4418.538258065893,-1809.0506735080355,-4447.580307323203,-7825.895273290377,-13870.720806444391
8,0.32896501960784313,19.738646540343208,41.24234146166304,24.912328545606407,1470.3406320263389,2414.296900732593,3681.3156025238736,4425.184902300106,-1799.4820612312687,-4451.2786624912,-7831.410161121839,-13866.15863032377
9,0.3700856470588235,19.740519917124082,41.29888546704208,24.97149942796148,1476.543108455953,2432.1935326553594,3686.385460806002,4430.492848138915,-1790.5299706714884,-4454.208869507213,-7836.020291078108,-13861.769912446567
10,0.4112062745098039,19.743328918373184,41.36540473717244,25.038965115858208,1482.2141785941506,2448.3408461814092,3690.4614365871525,4434.5669615036395,-1782.1757741373624,-4456.431184717872,-7839.792544706435,-13857.556205281275
11,0.4523269019607843,19.746303010015307,41.435729634971906,25.111545487906334,1487.3782589309976,2462.830513983022,3693.6215881326625,4437.508956465568,-1774.401010448235,-4458.004062451748,-7842.7918592235565,-13853.518858987314
12,0.49344752941176473,19.748766209379138,41.50200536071434,25.184905444257662,1492.0592820898178,2475.7520993021935,3695.941611213382,4439.417395245959,-1767.1873849341264,-4458.984155019351,-7845.08122751569,-13849.65902141503
13,0.5345681568627451,19.75003670752619,41.55685415856209,25.25502749868039,1496.2806968271939,2487.1930559506372,3697.494839105674,4440.387688216036,-1760.516769435734,-4459.426312713136,-7846.721698138542,-13845.977638105693
14,0.5756887843137255,19.749719873573614,41.59580763820045,25.318483811984386,1500.0654680329667,2497.2387283097823,3698.352242591413,4440.512093896995,-1754.3712023044307,-4459.383583807495,-7847.7723753172995,-13842.475452291501
15,0.6168094117647058,19.74770725703367,41.618048751176545,25.372646408377793,1503.436076730235,2505.9723513307763,3698.5824299579867,4439.879718959999,-1748.732888402266,-4458.907214558762,-7848.290418946634,-13839.153004895577
16,0.6579300392156863,19.7438840721331,41.62523117475984,25.415082897756275,1506.414520075357,2513.4750505344814,3698.2516469982957,4438.576518226182,-1743.5841991019665,-4458.046649205211,-7848.3310445907055,-13836.01063453197
17,0.6990506666666667,19.73855979236426,41.62057754791367,25.443301840728477,1509.0223113579477,2519.8258420114776,3697.4237770107516,4436.685294666644,-1738.9076722869338,-4456.849529967059,-7847.9475234831525,-13833.04847750565
18,0.740171294117647,19.731995600145506,41.606910435091635,25.455102774341857,1511.2804800008814,2525.101632422062,3696.1603407992798,4434.285699402455,-1734.686012351247,-4455.361697046464,-7847.191182527102,-13830.266467812522
19,0.7812919215686275,19.72445866243808,41.58582466432997,25.448645761860924,1513.209571560291,2529.3772189962465,3694.520496673318,4431.4542317046535,-1730.9020901996612,-4453.627188627521,-7846.111404295162,-13827.66433713941
20,0.8224125490196078,19.716277057840763,41.557614636333035,25.42289257472047,1514.8296477255665,2532.725289533763,3692.5610404478157,4428.264238994248,-1727.5389432476074,-4451.6882408762685,-7844.755627029429,-13825.24161486406
21,0.8635331764705882,19.707699918551093,41.52173134765882,25.377941566764214,1516.1602863193575,2535.216422404057,3690.3364054432363,4424.785916842216,-1724.5797754211937,-4449.5852879406875,-7843.16934464148,-13822.997628055158
22,0.9046538039215686,19.69910691430917,41.47780634373376,25.31597901696896,1517.2205812975715,2536.9190865462924,3687.898662485554,4421.086308969499,-1722.0079571572041,-4447.356961950697,-7841.396106712378,-13820.9315014723
23,0.945774431372549,19.691017582206484,41.42694141907513,25.241631251191297,1518.029142749374,2537.899641469349,3685.297519906256,4417.229307247016,-1719.8070254030988,-4445.040093018158,-7839.47751849267,-13819.042157566017
24,0.9868950588235295,19.68393147678827,41.372525710612976,25.16254845448574,1518.604096897189,2538.2223372518242,3682.5803235423436,4413.275651695646,-1717.960683617015,-4442.669709236871,-7837.453240902388,-13817.32831647776
25,1.0280156862745098,19.678527814053798,41.320774031609155,25.08876037556137,1518.963086096699,2537.949314542031,3679.792056736328,4409.282930486242,-1716.4528017677658,-4440.279036682581,-7835.360990531048,-13815.788496039915
26,1.0691363137254901,19.675240476558844,41.278932703163626,25.030178475835687,1519.123268836845,2537.1406045580006,3676.9753403362347,4405.305579939624,-1715.2674163348404,-4437.89949941297,-7833.236539637648,-13814.421011775781
27,1.1102569411764707,19.67433841970652,41.25319685235173,24.99384890776995,1519.1013197398258,2535.854129087479,3674.1704326956014,4401.394884526583,-1714.388730308405,-4435.560719467662,-7831.113716150675,-13813.223976899595
28,1.151377568627451,19.675620097374225,41.24713587231039,24.98276438810514,1518.9134295610988,2534.1457004879303,3671.4152296734774,4397.598976867876,-1713.8011131893018,-4433.290516868222,-7829.024403668096,-13812.19530231651
29,1.1924981960784313,19.67884980728309,41.262589920123325,24.997371412640664,1518.5753051893798,2532.0690216865355,3668.745264634426,4393.96283773423,-1713.4891009890491,-4431.114909618157,-7826.998541457364,-13811.33269662261
30,1.2336188235294117,19.68336963100088,41.29900786544235,25.036918585716418,1518.102169646643,2529.675686180191,3666.193708448521,4390.52829604634,-1713.4373962298423,-4429.058113702913,-7825.064124455416,-13810.633666104903
31,1.2747394509803922,19.688506661950683,41.353569087585626,25.09878246280812,1517.5087620881204,2527.015178035511,3663.791369491351,4387.334028874871,-1713.6308679445522,-4427.142543089877,-7823.247203268676,-13810.095514741324
