,Time,LEFT_SHOULDER,LEFT_ELBOW,LEFT_WRIST,I_0,I_1,I_2,I_3,Q_0,Q_1,Q_2,Q_3
0,0.0,10.6585903167725,35.9530029296875,17.745433807373,1378.5664249776978,2148.565512517711,3636.4104361644363,4393.217308306046,-1919.9536473913515,-4433.073959539392,-7853.0991695719185,-14020.526267729516
1,0.04112062745098039,10.677609058586306,35.95535725058582,17.838992910179456,1389.4731581606325,2188.7552128323805,3674.1268577378146,4445.538067940968,-1911.909811868213,-4463.620476559797,-7888.904965412196,-14023.819729217033
2,0.08224125490196078,10.699805610558032,35.95997244615305,17.896128289353683,1399.863180697717,2226.333744038424,3708.2826430373652,4492.596231787336,-1904.153189859429,-4491.1853424706915,-7921.172767009632,-14026.425604846116
3,0.12336188235294118,10.725193390699433,35.96684277473703,17.918426196822388,1409.7522724175305,2261.388310905977,3738.9969019233763,4534.585685799445,-1896.6626005171813,-4515.876716928129,-7950.041181128062,-14028.381690554615
4,0.16448250980392157,10.753859974958747,35.97590433083896,17.910361633849824,1419.1559682537659,2294.004784619375,3766.387103967853,4571.697297358744,-1889.4174522955154,-4537.8011023349,-7975.646491481705,-14029.724985729983
5,0.20560313725490195,10.785768944452345,35.987130084685184,17.88021626713316,1428.0895582452295,2324.26770277715,3790.5690784545186,4604.118915273847,-1882.3977429503395,-4557.063343840531,-7998.122658735159,-14030.491693209266
6,0.24672376470588236,10.820725040115184,36.00088573709999,17.83950023361666,1436.568087535842,2352.260269392033,3811.657014378816,4632.035369780524,-1875.5840595394252,-4573.766629341291,-8017.601320503398,-14030.717219279113
7,0.28784439215686275,10.858359794754833,36.01824670045537,17.800533838108937,1444.6063563746382,2378.064354890953,3829.7634604479035,4655.628472541703,-1868.9575784224078,-4588.012489480185,-8034.211791351775,-14030.436173675773
8,0.32896501960784313,10.898023287332116,36.04098603054203,17.774342666350957,1452.2189201157657,2401.7604961150373,3844.99932508066,4675.077016647474,-1862.500065260785,-4599.900797646954,-8048.081062796024,-14029.682369585094
9,0.3700856470588235,10.939491867233464,36.07205877634299,17.768641394420438,1459.420089218487,2423.4278963196116,3857.473876407681,4690.5567766150825,-1856.1938750179183,-4609.52976997808,-8059.333803302254,-14028.488823642523
10,0.4112062745098039,10.983173904751059,36.114581443878436,17.786909582056484,1466.223929247178,2443.1444251741996,3867.2947422712805,4702.240508388936,-1850.0219519590323,-4616.995965356782,-8068.092358286955,-14026.887755933103
11,0.4523269019607843,11.030664700841196,36.170979329446716,17.82675853112707,1472.6442608713282,2460.986618762524,3874.5679102254903,4710.2979493406,-1843.9678296512152,-4622.394285413016,-8074.476750116994,-14024.910589991483
12,0.49344752941176473,11.08539833858559,36.241585737129,17.878352518049503,1478.6946598655416,2477.029679582504,3879.3977275360603,4714.8958182687975,-1838.0156309634176,-4625.81797452348,-8078.604678109618,-14022.587952801903
13,0.5345681568627451,11.153007001608433,36.323521519860314,17.926264362092102,1484.3884571095355,2491.347476546259,3881.886901180459,4716.197815399414,-1832.1500680664542,-4627.3586198116045,-8080.591518532454,-14019.94967479821
14,0.5756887843137255,11.241743489345572,36.41033992134513,17.95490871691919,1489.7387385881411,2504.0125449801053,3882.1364978478723,4714.364622385489,-1826.3564424330023,-4627.106151147562,-8080.550324603502,-14017.024789863844
15,0.6168094117647058,11.362706097695744,36.4927610705214,17.95751353761179,1494.758345391304,2515.0960866245587,3880.2459439392046,4709.553902307227,-1820.6206448376029,-4625.148841148262,-8078.591826491147,-14013.84153533185
16,0.6579300392156863,11.529736944829862,36.5596700284386,17.94222013122981,1499.459873714083,2524.6679696343317,3876.313025567078,4701.920299671986,-1814.92915535666,-4621.573305177352,-8074.824431314148,-14010.427351984867
17,0.6990506666666667,11.759356105094618,36.599914472612205,17.93193352097945,1503.8556748566507,2532.796728578336,3870.4338885558327,4691.615440414286,-1809.2690433684409,-4616.464501345217,-8069.354223141645,-14006.808884055137
