,Time,LEFT_SHOULDER,LEFT_ELBOW,LEFT_WRIST,I_0,I_1,I_2,I_3,Q_0,Q_1,Q_2,Q_3
0,0.0,12.9028606414795,41.3171272277832,18.8055934906006,1368.4178261948468,2189.9135202067114,3927.046814020756,4883.102730642657,-1976.1479709590378,-4666.923264576702,-8184.2010542927765,-14168.239820324627
1,0.04112062745098039,12.876090723022799,41.302871258238305,18.814331754318317,1383.4611888664826,2223.4504010900287,3916.0901630901176,4858.382779902541,-1955.447675403295,-4657.0338160360125,-8170.049677599275,-14150.739069502279
2,0.08224125490196078,12.847592664816034,41.28049298157983,18.860878365151684,1397.4323228547235,2254.6558589642245,3906.2737825705726,4836.09559206502,-1936.2150188898106,-4648.108410329978,-8157.324175802561,-14134.4614251638
3,0.12336188235294118,12.817804980273374,41.25100338929153,18.939065928434136,1410.3766038462747,2283.6265020216556,3897.5412948510766,4816.119939198449,-1918.3907175144711,-4640.10058130391,-8145.954200577777,-14119.35978132893
4,0.16448250980392157,12.78840413047884,41.21763819692755,19.033593546907152,1422.3385281243661,2310.4570848625963,3889.8374833797247,4798.337170624199,-1901.9165662768075,-4632.96481489976,-8135.870891752798,-14105.387867487405
5,0.20560313725490195,12.76240839773143,41.18633615597134,19.122581430097203,1433.3617125687495,2335.24050849524,3883.108292663749,4782.6312129166545,-1886.7354390799946,-4626.6565491561205,-8127.006877308231,-14092.500248598939
6,0.24672376470588236,12.743323627625198,41.164070429842496,19.185886331170554,1443.4888946557007,2358.0678203357,3877.300828269522,4768.888569903221,-1872.7912887308519,-4621.132174208223,-8119.296273377414,-14080.652325093248
7,0.28784439215686275,12.733280650907115,41.15546308435575,19.215072310382507,1452.7619324580187,2379.028214208006,3872.3633568225514,4756.998322664316,-1860.0291469398414,-4616.3490322879425,-8112.674684246415,-14069.800332870029
8,0.32896501960784313,12.732155527649846,41.16098476350934,19.215012167474157,1461.2218046450257,2398.2090303441087,3868.2453060074868,4746.8521295333785,-1848.3951243210709,-4612.265417723792,-8107.079202354037,-14059.90134329897
9,0.3700856470588235,12.73768452613305,41.17705410667099,19.19920923553225,1468.908610482567,2415.695755383876,3864.897264568113,4738.344226096859,-1837.836410392291,-4608.840576940927,-8102.44840829181,-14050.913263219752
10,0.4112062745098039,12.746670568509291,41.19790583336583,19.183003028965896,1475.8615698330116,2431.5720223750955,3862.2709823073546,4731.3714251942265,-1828.301273574897,-4606.034708461143,-8098.722370803997,-14042.794834942042
11,0.4523269019607843,12.755572707756736,41.217002361374284,19.17793994337897,1482.1190231552512,2445.919610773473,3860.319370087275,4725.833116917967,-1819.7390611939281,-4603.808962902876,-8095.842646787595,-14035.505636245494
12,0.49344752941176473,12.761796550151896,41.22930565010878,19.188202647118757,1487.7184315047011,2458.818446442633,3858.9964998290743,4721.6312686135825,-1812.100199478067,-4602.1254429812025,-8093.752281292329,-14029.006080379759
13,0.5345681568627451,12.764465357272245,41.23345795006456,19.210979878613422,1492.6963765333003,2470.3466016541197,3858.257604513092,4718.67042487959,-1805.3361935596413,-4600.947203507842,-8092.395807520656,-14023.257416064469
14,0.5756887843137255,12.76424452912294,41.231203279950854,19.239709173635017,1497.0885604895102,2480.580295087395,3858.059078178806,4716.857707567526,-1799.3996274746216,-4600.238251391149,-8091.719246827765,-14018.221727489252
15,0.6168094117647058,12.762613336101074,41.22566860815955,19.26840991921015,1500.9298062183161,2489.59389182984,3858.3584759248315,4716.10281578194,-1794.2441641626237,-4599.963545636126,-8091.670108721579,-14013.86193431372
16,0.6579300392156863,12.761532646623454,41.2197456148181,19.29413956459734,1504.2540571612262,2497.459903376753,3859.1145139089235,4716.318025880399,-1789.8245454669063,-4600.088997344409,-8092.197390862746,-14010.141791667478
17,0.6990506666666667,12.763224194741293,41.21576046726976,19.316372346631688,1507.0943773562724,2504.248987631355,3860.287069347974,4717.418191473487,-1786.0965921343732,-4600.581469714281,-8093.251579064651,-14007.025890150118
18,0.740171294117647,12.769480194452317,41.21492675741234,19.334721249689505,1509.4829514380094,2510.0299489047807,3861.8371805180136,4719.320743424806,-1783.0172038155715,-4601.408778040663,-8094.78464729341,-14004.479655831225
19,0.7812919215686275,12.780658324678976,41.21636240387516,19.34673910150714,1511.4510846375156,2514.869737916087,3863.7270467542116,4721.945689850971,-1780.5443590646923,-4602.539689715114,-8096.750057667866,-14002.469350250369
20,0.8224125490196078,12.795528398722384,41.21672326151064,19.347244817049287,1513.0292027823923,2518.8334517922494,3865.920028450875,4725.215616121614,-1778.6371153395712,-4603.943924225837,-8099.102760459598,-14000.962070417112
21,0.8635331764705882,12.812216812760791,41.21138964358729,19.331246148637725,1514.2468522967642,2521.98433406816,3868.3806470614504,4729.055684859387,-1777.2556090016874,-4605.592153157676,-8101.799194092916,-13999.925748811005
22,0.9046538039215686,12.829055614959637,41.197029943945374,19.299559824351025,1515.1327002012795,2524.383774686632,3871.074585098521,4733.393635939953,-1776.3610553161645,-4607.456000192114,-8104.797285144858,-13999.329153381586
23,0.945774431372549,12.845419508797962,41.17390858381303,19.260643499713137,1515.7145341131095,2526.0913099983954,3873.968686133808,4738.159786491998,-1775.9157484517698,-4609.508041107274,-8108.056448345195,-13999.141887548385
24,0.9868950588235295,12.86127837082844,41.145300492176304,19.227431468955842,1516.0192622459485,2527.1646227621,3877.030954798174,4743.287030897217,-1775.8830614809149,-4611.721803777922,-8111.537586576434,-13999.334390200924
25,1.0280156862745098,12.877140708779056,41.11596034681867,19.209287100184376,1516.0729134100145,2527.659542144315,3880.2305567816165,4748.710840790327,-1776.2274463796552,-4614.071768175463,-8115.203090873804,-13999.877935698705
26,1.0691363137254901,12.893785957433716,41.09055999904405,19.207129627491547,1515.9006370120487,2527.6300437195264,3883.5378188332734,4754.369265059058,-1776.9144340276903,-4616.533366367943,-8119.016840425275,-14000.74463387123
27,1.1102569411764707,12.91190628428898,41.07245273560475,19.214903824288186,1515.5267030553155,2527.128249470141,3886.924228761419,4760.20292984416,-1777.910634208364,-4619.082982520049,-8122.9442025715425,-14001.907430017987
28,1.151377568627451,12.931805253823976,41.0627663952092,19.223296145409297,1514.9745021396022,2526.2044277864825,3890.362435433468,4766.155038539396,-1779.1837356086633,-4621.697952893109,-8126.952032806035,-14003.340104908448
29,1.1924981960784313,12.952892213231406,41.060515058565485,19.225230167440415,1514.2665454612202,2524.9069934667946,3893.826248775972,4772.171371791546,-1780.7025058192203,-4624.35656584509,-8131.008674774912,-14005.01727478208
30,1.2336188235294117,12.97327233149075,41.062625253326836,19.218687329065013,1513.4244648130034,2523.2825077172397,3897.2906397746215,4778.200287500409,-1782.4367913343106,-4627.038061830601,-8135.083960277066,-14006.914391348337
31,1.2747394509803922,12.990502959415101,41.065274564802195,19.206466356569432,1512.4690125843092,2521.3756781518982,3900.731740474245,4784.192720818797,-1784.3575175518536,-4629.722633400892,-8139.149209264119,-14009.007741786665
32,1.3158600784313725,13.00236064735849,41.06500717523165,19.193792654669082,1511.4200617610186,2519.22935879277,3904.1268439788096,4790.10218415254,-1786.4366887734132,-4632.391425203853,-8143.177229840425,-14011.274448746499
33,1.3569807058823529,13.008002680138832,41.05981647609589,19.184259747039807,1510.2966059255355,2516.8845500697735,3907.45440445142,4795.884767160485,-1788.6473882041973,-4635.026533984014,-8147.14231826307,-14013.692470347256
34,1.3981013333333334,13.008086621454693,41.04967330494976,19.178088565164607,1509.116759256787,2514.380398820745,3910.69403711432,4801.499136754495,-1790.9637779530574,-4637.611008582548,-8151.0202589418695,-14016.240600178355
35,1.4392219607843137,13.004456471715667,41.03660918889459,19.173520837160083,1507.8977565302241,2511.7541982914413,3913.8265182488917,4806.9065370994485,-1793.3610990324896,-4640.128849937266,-8154.788324439374,-14018.898467299194
36,1.480342588235294,12.999113911217075,41.02353830635796,19.16851946944502,1506.6559531178204,2509.041388135536,3916.833785195655,4812.070789613241,-1795.8156713586334,-4642.56501108262,-8158.425275470861,-14021.646536239163
37,1.5214632156862744,12.993620413858224,41.01324802055253,19.161991929243303,1505.406824988073,2506.275554414623,3919.698936354268,4816.958292966785,-1798.3048937512726,-4644.905397149704,-8161.911360904344,-14024.466106997645
38,1.562583843137255,12.988492287416578,41.00764004007324,19.15346758165945,1504.1649687060021,2503.488429598214,3922.4062311835273,4821.538023084007,-1800.8072439338357,-4647.136865366254,-8165.228317760564,-14027.33931504401
39,1.6037044705882353,12.982932453134369,41.006942055820474,19.142823719642656,1502.944101433152,2500.70989256374,3924.9410902013688,4825.781533141855,-1803.3022785333942,-4649.247225056642,-8168.359371212995,-14030.249131317614
40,1.6448250980392156,12.975585341243606,41.010831049613586,19.13269713609009,1501.7570609275886,2497.9679685965502,3927.2900949848645,4829.662953570288,-1805.770633080664,-4651.225237641885,-8171.289234587842,-14033.179362227807
41,1.6859457254901962,12.965294703360607,41.019454699014666,19.127753520308726,1500.615805543903,2495.288829389913,3929.4409881702272,4833.158992052284,-1808.194022010005,-4653.060616639638,-8174.004109364042,-14036.11464965393
42,1.7270663529411765,12.951783091718491,41.03379590331334,19.12795747172445,1499.5314142332084,2492.6967930450155,3931.3826734528056,4836.248933523837,-1810.5552386594215,-4654.744027664198,-8176.491685173263,-14039.040470945303
43,1.7681869803921568,12.93530540550046,41.0537796132714,19.125960021945545,1498.5140865431413,2490.2143240709634,3933.105215587089,4838.914640173957,-1812.8381552705616,-4656.2670884265035,-8178.741139799905,-14041.94313892125
44,1.8093076078431372,12.915313229972417,41.07625731476,19.11435737513474,1497.5731426178622,2487.8620333847807,3934.599840386703,4841.140551444672,-1815.027722988717,-4657.622368734133,-8180.743139181099,-14044.809801871072
45,1.8504282352941177,12.890006250206149,41.09511434752554,19.09317746208864,1496.717023198054,2485.658678311411,3935.858934724413,4842.913684031025,-1817.1099718628238,-4658.803390491302,-8182.489837406705,-14047.628443554067
46,1.891548862745098,12.85765707737515,41.10446381583498,19.068269367228293,1495.9532896209234,2483.621162583717,3936.8760465321216,4844.223631881075,-1819.0720108454627,-4659.8046276988725,-8183.97487671932,-14050.387883199517
47,1.9326694901960784,12.818689703070625,41.101960391879,19.045581003973552,1495.2886238202002,2481.7645363424776,3937.64588480087,4845.0625661958975,-1820.902027792857,-4660.621506454344,-8185.193387514266,-14053.0777755067
48,1.973790117647059,12.776033752556014,41.08825278997575,19.0295171860222,1494.7288283261375,2480.1019961363936,3938.1643195808383,4845.425235429587,-1822.5892894648757,-4661.250404951857,-8186.141988339601,-14055.688610644873
49,2.0149107450980392,12.733431528840505,41.06462897508719,19.02448496622719,1494.278826265512,2478.644884922083,3938.4283819813445,4845.3089652892495,-1824.1241415250306,-4661.688653482193,-8186.818785896114,-14058.211714253295
50,2.0560313725490196,12.693409673135207,41.03258552750834,19.03347382820653,1495.0661377137972,2480.513185596313,3938.797216278591,4846.3268543842305,-1825.364519043988,-4663.435865167191,-8188.956190330024,-14063.952144392968
51,2.097152,12.655725053304861,40.996090745705025,19.054006130990995,1496.6755689854792,2484.6236212377758,3938.3778790811684,4846.756622471074,-1825.1009472695316,-4664.861308901283,-8190.4024083607555,-14068.535873238558
52,2.1382726274509802,12.617339279095273,40.96582550558809,19.076764964374128,1498.9282028726172,2490.3883911846333,3937.2700546435653,4846.471700104374,-1823.9414276841992,-4666.154330306519,-8191.547568154462,-14073.242958605817
53,2.1793932549019606,12.574566603600745,40.96306769710612,19.088897944463287,1501.6216198434931,2497.1990897128303,3935.738938074343,4845.479071361797,-1822.259725082815,-4667.1903536358905,-8192.301124514033,-14077.65574745164
54,2.2205138823529413,12.528747612951888,41.021448931759316,19.08290527399108,1502.805778013581,2499.5638972500597,3935.8218040397073,4844.160455641585,-1821.8804763321498,-4667.357103644697,-8192.754811339772,-14079.238239263892
55,2.2616345098039217,12.494703272986161,41.18628729509598,19.06631166665992,1503.373525831838,2499.8805951866593,3936.648729427533,4842.223404290653,-1821.8960881204632,-4666.865040569073,-8192.774483960915,-14078.882409716092
56,2.302755137254902,12.508410803069891,41.508184723591626,19.06172875827904,1503.9785147152056,2500.11091894076,3937.204312313411,4839.569753516692,-1821.8378466930137,-4665.994000480292,-8192.344677945954,-14078.079027199166
57,2.3438757647058823,12.627487027768826,42.026189211219936,19.096994132118713,1504.722072678824,2500.3213879280765,3937.210084665141,4836.250484112282,-1821.754770965561,-4664.753275237987,-8191.4574648288635,-14077.389360171117
58,2.3849963921568627,12.918565296979741,42.74072513534653,19.183885544577663,1505.419692470156,2500.6438776542273,3936.432984889249,4832.0941553599205,-1821.5724610739687,-4663.331571613281,-8189.940193048694,-14077.116719917352
59,2.426117019607843,13.432751959912206,43.59063258663301,19.30618821275833,1506.1255729159284,2501.089265545783,3934.959436657297,4827.509107663202,-1821.329317278182,-4661.812319664212,-8188.088816600276,-14077.524746067944
