,Time,LEFT_SHOULDER,LEFT_ELBOW,LEFT_WRIST,I_0,I_1,I_2,I_3,Q_0,Q_1,Q_2,Q_3
0,0.0,11.4012603759766,41.8981590270996,23.9529666900635,1342.8523077779962,2121.5137324112065,3710.4697071659284,4593.860648289328,-1917.6469530226036,-4525.827968460638,-7979.559179842841,-14048.688428670732
1,0.04112062745098039,11.3938808293377,41.842787499143725,24.12665611678935,1357.5539058556267,2163.537283011208,3748.869304313878,4637.851029444844,-1911.9985837077734,-4552.424354140289,-8014.5962219669445,-14054.467011402965
2,0.08224125490196078,11.363394726267853,41.80757837933368,24.235722962957965,1371.3850242932747,2202.2158570290007,3781.5383756918154,4674.4900332997895,-1905.75077156714,-4574.891752123908,-8044.558733367055,-14059.01185858446
3,0.12336188235294118,11.311794631027722,41.7948396605434,24.284509352383452,1384.3761198395246,2237.6959055579164,3808.8036962542005,4704.213832883618,-1898.956548923548,-4593.467605196812,-8069.736634709252,-14062.3974458978
4,0.16448250980392157,11.245362998422197,41.81205887887228,24.278700914765174,1396.5571582871225,2270.121062567495,3830.984748978013,4727.448638271237,-1891.6676120125016,-4608.384040625603,-8090.413336313913,-14064.696568631573
5,0.20560313725490195,11.175888443591338,41.87313272601261,24.22876853840629,1407.9576144729774,2299.632144903483,3848.3937248627517,4744.61069658301,-1883.9343209821636,-4619.867870158174,-8106.865738155712,-14065.980341680353
6,0.24672376470588236,11.120246483111117,41.99492623303933,24.152505187132483,1418.6064722781603,2326.3671522878376,3861.335522930435,4756.106291984759,-1875.8056998933555,-4628.140590023704,-8119.364229863624,-14066.318199544718
7,0.28784439215686275,11.096872508376114,42.189387809665874,24.073444517164205,1428.5322246279052,2350.4612673187225,3870.107750225602,4762.33174568776,-1867.3294367195585,-4633.41838093266,-8128.172690720918,-14065.77789633123
8,0.32896501960784313,11.12094101328405,42.45462821101876,24.015093123106244,1437.7628734916075,2372.0468554705103,3875.00072181531,4763.67341594875,-1858.551883346912,-4635.9121080767945,-8133.5484896651615,-14064.425505752453
9,0.3700856470588235,11.200778817684114,42.76869516139196,23.992646789162052,1446.3259298828261,2391.2534650937814,3876.2974607891374,4760.507698069915,-1849.5180555742152,-4635.827321129153,-8135.7424852882195,-14062.325421126941
10,0.4112062745098039,11.335921640299867,43.090271120153616,24.00926947765324,1454.2484138592818,2408.2078274153246,3874.273698259181,4753.201024398904,-1840.2716331129254,-4633.364254244064,-8134.999025836256,-14059.540355379248
11,0.4523269019607843,11.517090042851638,43.36993050506588,24.064280410916616,1461.556854522857,2423.033856538137,3869.1978733600586,4742.10986432882,-1830.8549595871598,-4628.7178260571445,-8131.55594920973,-14056.131341039914
12,0.49344752941176473,11.726072549046366,43.56859657916115,24.149575021365763,1468.2772900195982,2435.8526494414236,3861.331133248906,4727.580724298222,-1821.3090425336936,-4622.077639685301,-8125.6445829634,-14052.157730245483
13,0.5345681568627451,11.937673040785382,43.67269674418402,24.24447469668918,1474.4352675397126,2446.7824859805987,3850.927333105381,4709.950147791125,-1811.6735534019617,-4613.627982726726,-8117.489744306324,-14047.677194738488
14,0.5756887843137255,12.127524696037154,43.69782203449334,24.315800567222496,1480.0558433175709,2455.9388288872833,3838.2330361316585,4689.544715337003,-1801.986827554058,-4603.547827260901,-8107.309740101851,-14042.745725867455
