,Time,LEFT_SHOULDER,LEFT_ELBOW,LEFT_WRIST,I_0,I_1,I_2,I_3,Q_0,Q_1,Q_2,Q_3
0,0.0,19.0065498352051,40.511661529541,20.4237728118896,1372.1812748141322,2083.3652195416157,3393.9588057002015,4121.789424773491,-1824.3873536051456,-4279.75915926054,-7682.889758759996,-13921.532330355894
1,0.04112062745098039,18.950286963639478,40.44613328381025,20.567822331768586,1384.07608636193,2132.131926734489,3442.112525899651,4176.266968310693,-1820.3310798883126,-4311.066807771153,-7711.900553897234,-13911.047724355865
2,0.08224125490196078,18.909916065592,40.40792493877166,20.665485137663612,1395.2347656672932,2176.8864126024782,3484.403540781365,4223.705624605715,-1815.7223672690855,-4338.403344615875,-7737.29798313281,-13901.25667884388
3,0.12336188235294118,18.885542043383964,40.39604935203788,20.717050341807138,1405.6829374448582,2217.7900338518402,3521.0894477199763,4264.4228708197525,-1810.5891978942966,-4361.946894065034,-7759.246179988878,-13892.13536344092
4,0.16448250980392157,18.87766860711774,40.40789739295333,20.722919499054544,1415.4458246030563,2255.0013098387003,3552.4231599730024,4298.730286417984,-1804.9590854599164,-4381.872280304147,-7777.906186350811,-13883.660305520672
5,0.20560313725490195,18.887168047781724,40.43876231562121,20.684957574239203,1424.5482482441134,2288.6759225690525,3578.6529066808453,4326.933553169559,-1798.8590752110536,-4398.351027433912,-7793.435952467205,-13875.808390209524
6,0.24672376470588236,18.9155880607171,40.48135815500362,20.60848532283517,1433.0146276640512,2318.9667166987574,3600.0222328667905,4349.332455147604,-1792.3157439419538,-4411.551359470213,-7805.990336949873,-13868.556860386565
7,0.28784439215686275,18.964993723789995,40.52664983127335,20.504225984506775,1440.868980352686,2346.023699533544,3616.769999437009,4366.220878729224,-1785.3551999960007,-4421.638200344115,-7815.72110677385,-13861.883316683585
8,0.32896501960784313,19.0378881136823,40.56477631392182,20.38833849740338,1448.1349219936294,2369.994041029009,3629.1303831805553,4377.886812595499,-1778.0030832657162,-4428.773173901868,-7822.776937277387,-13855.765717485081
9,0.3700856470588235,19.13732016286376,40.587371439750946,20.27995808242368,1454.8356664642881,2391.022073790618,3637.3328767693692,4384.612347731482,-1770.2845651927594,-4433.114603904905,-7827.303412161961,-13850.182378928248
