sensor,strain,f,dCp
B,0.2,114879.083956192,1.19910684045943e-12
B,0.2,118110.676394006,1.12195289247447e-12
B,0.2,121433.174759379,1.04682585922715e-12
B,0.2,124849.136270718,9.73752978574781e-13
B,0.2,128361.190081958,9.02753840153529e-13
B,0.2,131972.039306137,8.33840754040184e-13
B,0.2,135684.463095896,7.67019157452077e-13
B,0.2,139501.318782496,7.02288052477964e-13
B,0.2,143425.544075018,6.39640468063829e-13
B,0.2,147460.159321419,5.79063939796789e-13
B,0.2,151608.269833196,5.20541001436061e-13
B,0.2,155873.068275443,4.64049682590626e-13
B,0.2,160257.837124138,4.09564007438624e-13
B,0.2,164765.951192565,3.57054489893768e-13
B,0.2,169400.880228787,3.06488621138748e-13
B,0.2,174166.191586207,2.57831345950871e-13
B,0.2,179065.552969238,2.11045524724911e-13
B,0.2,184102.735256216,1.66092378551573e-13
B,0.2,189281.615401724,1.22931915118197e-13
B,0.2,194606.179420556,8.15233335682415e-14
B,0.2,200080.525455621,4.18254067735439e-14
B,0.2,205708.86693215,3.79683974608116e-15
B,0.2,211495.535800634,-3.2603396861886e-14
B,0.2,217444.985870983,-6.74157590444854e-14
B,0.2,223561.796240478,-1.00679848256692e-13
B,0.2,229850.674818152,-1.32434157404063e-13
B,0.2,236316.461948315,-1.62715844591769e-13
B,0.2,242964.134136007,-1.91560535181924e-13
B,0.2,249798.807877256,-2.19002152690076e-13
B,0.2,256825.743597069,-2.45072779044489e-13
B,0.2,264050.349698218,-2.69802544725179e-13
B,0.2,271478.186723907,-2.93219549288216e-13
B,0.2,279114.971637539,-3.15349812747444e-13
B,0.2,286966.582222879,-3.36217258232936e-13
B,0.2,295039.061607991,-3.55843726253447e-13
B,0.2,303338.622916434,-3.74249020758858e-13
B,0.2,311871.654049304,-3.91450987017706e-13
B,0.2,320644.722601789,-4.0746562109052e-13
B,0.2,329664.580918035,-4.2230721038874e-13
B,0.2,338938.171288203,-4.35988504459216e-13
B,0.2,348472.631291726,-4.48520914730146e-13
B,0.2,358275.299290863,-4.59914741496753e-13
B,0.2,368353.720078807,-4.70179425925688e-13
B,0.2,378715.650686657,-4.79323824324085e-13
B,0.2,389369.066353757,-4.87356501367587e-13
B,0.2,400322.166665973,-4.94286038430623e-13
B,0.2,411583.381866649,-5.00121352626759e-13
B,0.2,423161.379345088,-5.04872021674187e-13
B,0.2,435065.070307563,-5.0854860926955e-13
B,0.2,447303.616635972,-5.11162985307556e-13
B,0.2,459886.437939447,-5.12728635045247e-13
B,0.2,472823.21880432,-5.13260951198301e-13
B,0.2,486123.916248023,-5.12777502988362e-13
B,0.2,499798.767382689,-5.11298276346977e-13
B,0.2,513858.29729432,-5.08845879830796e-13
B,0.2,528313.327143598,-5.05445711312103e-13
B,0.2,543174.982494583,-5.01126081175184e-13
B,0.2,558454.701877694,-4.95918288555682e-13
B,0.2,574164.245593572,-4.89856648090547e-13
B,0.2,590315.704764599,-4.82978465671434e-13
B,0.2,606921.510641044,-4.75323962786191e-13
B,0.2,623994.444168982,-4.66936150156004e-13
B,0.2,641547.645827375,-4.57860652493037e-13
B,0.2,659594.625741873,-4.48145487279663e-13
B,0.2,678149.274083109,-4.37840801469152e-13
B,0.2,697225.871757512,-4.26998570897955e-13
B,0.2,716839.101398857,-4.1567226795267e-13
B,0.2,737004.058669003,-4.03916503630521e-13
B,0.2,757736.263876537,-3.91786650553846e-13
B,0.2,779051.673922241,-3.79338453740269e-13
B,0.2,800966.694580603,-3.66627635989744e-13
B,0.2,823498.193126803,-3.53709504633292e-13
B,0.2,846663.511318904,-3.40638566110038e-13
B,0.2,870480.478745237,-3.27468154414546e-13
B,0.2,894967.426547246,-3.14250078909673e-13
B,0.2,920143.201528383,-3.01034296353848e-13
B,0.2,946027.180659861,-2.87868611272978e-13
B,0.2,972639.285994485,-2.74798408042296e-13
B,0.2,1000000,-2.61866417257135e-13
B,0.3,1000,9.70976851379252e-12
B,0.3,1028.13038132378,9.70964184921965e-12
B,0.3,1057.05208100098,9.70950796139565e-12
B,0.3,1086.78735911864,9.70936643859858e-12
B,0.3,1117.35910194851,9.70921684565975e-12
B,0.3,1148.79083956192,9.70905872263426e-12
B,0.3,1181.10676394006,9.7088915833888e-12
B,0.3,1214.33174759379,9.70871491412151e-12
B,0.3,1248.49136270718,9.70852817178265e-12
B,0.3,1283.61190081958,9.70833078241966e-12
B,0.3,1319.72039306138,9.70812213941979e-12
B,0.3,1356.84463095896,9.70790160165944e-12
B,0.3,1395.01318782496,9.70766849154472e-12
B,0.3,1434.25544075018,9.70742209294401e-12
B,0.3,1474.60159321419,9.70716164900396e-12
B,0.3,1516.08269833196,9.7068863598403e-12
B,0.3,1558.73068275443,9.70659538010308e-12
B,0.3,1602.57837124138,9.70628781640053e-12
B,0.3,1647.65951192565,9.70596272457971e-12
B,0.3,1694.00880228787,9.7056191068572e-12
B,0.3,1741.66191586207,9.70525590878365e-12
B,0.3,1790.65552969238,9.70487201604632e-12
B,0.3,1841.02735256216,9.70446625108236e-12
B,0.3,1892.81615401724,9.70403736951228e-12
B,0.3,1946.06179420556,9.7035840563681e-12
B,0.3,2000.80525455621,9.70310492211816e-12
B,0.3,2057.0886693215,9.70259849846089e-12
B,0.3,2114.95535800634,9.7020632338929e-12
B,0.3,2174.44985870983,9.70149748902934e-12
B,0.3,2235.61796240478,9.70089953166239e-12
B,0.3,2298.50674818152,9.70026753155015e-12
B,0.3,2363.16461948315,9.69959955491588e-12
B,0.3,2429.64134136008,9.69889355864219e-12
B,0.3,2497.98807877256,9.69814738415123e-12
B,0.3,2568.25743597069,9.6973587509443e-12
B,0.3,2640.50349698218,9.69652524979118e-12
B,0.3,2714.78186723907,9.69564433554584e-12
B,0.3,2791.14971637539,9.69471331957055e-12
B,0.3,2869.66582222879,9.69372936175092e-12
B,0.3,2950.39061607991,9.69268946207787e-12
B,0.3,3033.38622916434,9.69159045177203e-12
B,0.3,3118.71654049304,9.69042898393683e-12
B,0.3,3206.44722601789,9.68920152370587e-12
B,0.3,3296.64580918035,9.68790433786598e-12
B,0.3,3389.38171288204,9.68653348392809e-12
B,0.3,3484.72631291726,9.68508479862223e-12
B,0.3,3582.75299290863,9.68355388577994e-12
B,0.3,3683.53720078807,9.68193610358891e-12
B,0.3,3787.15650686657,9.68022655117714e-12
B,0.3,3893.69066353757,9.67842005450485e-12
B,0.3,4003.22166665972,9.67651115152488e-12
B,0.3,4115.83381866648,9.67449407658783e-12
B,0.3,4231.61379345088,9.67236274404962e-12
B,0.3,4350.65070307563,9.67011073105292e-12
B,0.3,4473.03616635972,9.66773125944602e-12
B,0.3,4598.86437939448,9.66521717680226e-12
B,0.3,4728.2321880432,9.66256093650367e-12
B,0.3,4861.23916248023,9.65975457685957e-12
B,0.3,4997.98767382689,9.65678969920711e-12
B,0.3,5138.5829729432,9.65365744497783e-12
B,0.3,5283.13327143598,9.65034847167538e-12
B,0.3,5431.74982494583,9.6468529277413e-12
B,0.3,5584.54701877694,9.64316042626741e-12
B,0.3,5741.64245593572,9.63926001751595e-12
B,0.3,5903.15704764599,9.63514016023341e-12
B,0.3,6069.21510641044,9.63078869169894e-12
B,0.3,6239.94444168982,9.62619279650816e-12
B,0.3,6415.47645827376,9.62133897404374e-12
B,0.3,6595.94625741874,9.61621300462799e-12
B,0.3,6781.4927408311,9.61079991432707e-12
B,0.3,6972.25871757512,9.6050839384052e-12
B,0.3,7168.39101398857,9.59904848341564e-12
B,0.3,7370.04058669003,9.59267608793275e-12
B,0.3,7577.36263876536,9.58594838193599e-12
B,0.3,7790.5167392224,9.57884604485568e-12
B,0.3,8009.66694580603,9.57134876232534e-12
B,0.3,8234.98193126803,9.5634351816647e-12
B,0.3,8466.63511318904,9.55508286616233e-12
B,0.3,8704.80478745237,9.54626824822395e-12
B,0.3,8949.67426547247,9.53696658147273e-12
B,0.3,9201.43201528384,9.52715189191378e-12
B,0.3,9460.27180659862,9.5167969282986e-12
B,0.3,9726.39285994485,9.50587311182855e-12
B,0.3,10000,9.49435048540114e-12
B,0.3,10281.3038132378,9.48219766259612e-12
B,0.3,10570.5208100098,9.46938177665362e-12
B,0.3,10867.8735911864,9.45586842973083e-12
B,0.3,11173.5910194851,9.44162164274766e-12
B,0.3,11487.9083956192,9.4266038062052e-12
B,0.3,11811.0676394006,9.41077563237664e-12
B,0.3,12143.3174759379,9.39409610933543e-12
B,0.3,12484.9136270718,9.37652245735309e-12
B,0.3,12836.1190081958,9.35801008823456e-12
B,0.3,13197.2039306137,9.33851256822806e-12
B,0.3,13568.4463095896,9.3179815852395e-12
B,0.3,13950.1318782496,9.29636692110355e-12
B,0.3,14342.5544075018,9.27361642978622e-12
B,0.3,14746.0159321419,9.2496760224369e-12
B,0.3,15160.8269833196,9.22448966030271e-12
B,0.3,15587.3068275442,9.19799935659986e-12
B,0.3,16025.7837124138,9.17014518850371e-12
B,0.3,16476.5951192565,9.14086532052552e-12
B,0.3,16940.0880228787,9.1100960406038e-12
B,0.3,17416.6191586207,9.07777181031737e-12
B,0.3,17906.5552969238,9.04382533072044e-12
B,0.3,18410.2735256216,9.0081876253299e-12
B,0.3,18928.1615401724,8.97078814188951e-12
B,0.3,19460.6179420556,8.9315548745505e-12
B,0.3,20008.0525455621,8.89041450814917e-12
B,0.3,20570.886693215,8.84729258626962e-12
B,0.3,21149.5535800634,8.8021137047702e-12
B,0.3,21744.4985870983,8.75480173240629e-12
B,0.3,22356.1796240478,8.70528006011846e-12
B,0.3,22985.0674818152,8.65347188044237e-12
B,0.3,23631.6461948315,8.59930049836286e-12
B,0.3,24296.4134136007,8.54268967472776e-12
B,0.3,24979.8807877256,8.48356400312108e-12
B,0.3,25682.5743597069,8.42184932077719e-12
B,0.3,26405.0349698218,8.35747315379065e-12
B,0.3,27147.8186723907,8.29036519645739e-12
B,0.3,27911.4971637539,8.22045782411159e-12
B,0.3,28696.6582222879,8.14768663829533e-12
B,0.3,29503.9061607991,8.07199104249785e-12
B,0.3,30333.8622916434,7.99331484604881e-12
B,0.3,31187.1654049304,7.91160689304317e-12
B,0.3,32064.4722601789,7.82682171240494e-12
B,0.3,32966.4580918035,7.73892018442546e-12
B,0.3,33893.8171288203,7.64787021825726e-12
B,0.3,34847.2631291726,7.55364743404323e-12
B,0.3,35827.5299290863,7.4562358425138e-12
B,0.3,36835.3720078807,7.35562851409156e-12
B,0.3,37871.5650686657,7.25182822881529e-12
B,0.3,38936.9066353757,7.14484809770264e-12
B,0.3,40032.2166665973,7.03471214563467e-12
B,0.3,41158.3381866649,6.92145584541049e-12
B,0.3,42316.1379345088,6.8051265923631e-12
B,0.3,43506.5070307563,6.68578410885961e-12
B,0.3,44730.3616635972,6.56350076815624e-12
B,0.3,45988.6437939448,6.43836182746546e-12
B,0.3,47282.3218804319,6.31046556073481e-12
B,0.3,48612.3916248023,6.17992328254756e-12
B,0.3,49979.8767382689,6.04685925572193e-12
B,0.3,51385.829729432,5.91141047663595e-12
B,0.3,52831.3327143598,5.77372633397615e-12
B,0.3,54317.4982494583,5.63396813852401e-12
B,0.3,55845.4701877694,5.49230852367927e-12
B,0.3,57416.4245593571,5.34893071865581e-12
B,0.3,59031.5704764599,5.20402769860704e-12
B,0.3,60692.1510641044,5.05780121828704e-12
B,0.3,62399.4444168982,4.9104607381722e-12
B,0.3,64154.7645827376,4.76222225417523e-12
B,0.3,65959.4625741873,4.61330704412838e-12
B,0.3,67814.9274083109,4.46394034601795e-12
B,0.3,69722.5871757512,4.31434998446216e-12
B,0.3,71683.9101398857,4.16476496309996e-12
B,0.3,73700.4058669003,4.01541404133575e-12
B,0.3,75773.6263876537,3.86652431426803e-12
B,0.3,77905.1673922241,3.71831981457679e-12
B,0.3,80096.6694580602,3.57102015467715e-12
B,0.3,82349.8193126803,3.42483922657491e-12
B,0.3,84666.3511318904,3.27998397560368e-12
B,0.3,87048.0478745237,3.13665326264437e-12
B,0.3,89496.7426547248,2.99503682756041e-12
B,0.3,92014.3201528383,2.85531436450282e-12
B,0.3,94602.7180659861,2.71765471748846e-12
B,0.3,97263.9285994485,2.58221520234232e-12
B,0.3,100000,2.44914105873241e-12
B,0.3,102813.038132378,2.31856503373644e-12
B,0.3,105705.208100098,2.19060709616695e-12
B,0.3,108678.735911864,2.06537427884502e-12
B,0.3,111735.910194851,1.94296064415326e-12
B,0.3,114879.083956192,1.82344736658402e-12
B,0.3,118110.676394006,1.70690292462366e-12
B,0.3,121433.174759379,1.59338339321038e-12
B,0.3,124849.136270718,1.48293282716396e-12
B,0.3,128361.190081958,1.37558372540797e-12
B,0.3,131972.039306137,1.27135756548146e-12
B,0.3,135684.463095896,1.17026539773506e-12
B,0.3,139501.318782496,1.0723084887219e-12
B,0.3,143425.544075018,9.77479003579306e-13
B,0.3,147460.159321419,8.85760717636778e-13
B,0.3,151608.269833196,7.97129748047659e-13
B,0.3,155873.068275443,7.11555296889264e-13
B,0.3,160257.837124138,6.29000397889714e-13
B,0.3,164765.951192565,5.49422659685731e-13
B,0.3,169400.880228787,4.72774999274775e-13
B,0.3,174166.191586207,3.99006360072213e-13
B,0.3,179065.552969238,3.2806240970383e-13
B,0.3,184102.735256216,2.59886213342087e-13
B,0.3,189281.615401724,1.94418879014295e-13
B,0.3,194606.179420556,1.31600171872554e-13
B,0.3,200080.525455621,7.13690949038031e-14
B,0.3,205708.86693215,1.36644339784832e-14
B,0.3,211495.535800634,-4.15747345142226e-14
B,0.3,217444.985870983,-9.44085749168225e-14
B,0.3,223561.796240478,-1.44896063694472e-13
B,0.3,229850.674818152,-1.93094602061416e-13
B,0.3,236316.461948315,-2.39059670825179e-13
B,0.3,242964.134136007,-2.82844528357291e-13
B,0.3,249798.807877256,-3.24499952552886e-13
B,0.3,256825.743597069,-3.64074027608392e-13
B,0.3,264050.349698218,-4.01611976415943e-13
B,0.3,271478.186723907,-4.37156039331572e-13
B,0.3,279114.971637539,-4.70745400003338e-13
B,0.3,286966.582222879,-5.02416158840614e-13
B,0.3,295039.061607991,-5.32201354544695e-13
B,0.3,303338.622916434,-5.601310339011e-13
B,0.3,311871.654049304,-5.8623236973753e-13
B,0.3,320644.722601789,-6.10529826580629e-13
B,0.3,329664.580918035,-6.33045373085523e-13
B,0.3,338938.171288203,-6.5379873977353e-13
B,0.3,348472.631291726,-6.72807719990511e-13
B,0.3,358275.299290863,-6.90088511305816e-13
B,0.3,368353.720078807,-7.05656093817846e-13
B,0.3,378715.650686657,-7.19524641036012e-13
B,0.3,389369.066353757,-7.31707958192784e-13
B,0.3,400322.166665973,-7.42219942028999e-13
B,0.3,411583.381866649,-7.51075055320186e-13
B,0.3,423161.379345088,-7.58288808705016e-13
B,0.3,435065.070307563,-7.63878241771259e-13
B,0.3,447303.616635972,-7.67862394883553e-13
B,0.3,459886.437939447,-7.70262762932945e-13
B,0.3,472823.21880432,-7.71103722077704e-13
B,0.3,486123.916248023,-7.70412920650467e-13
B,0.3,499798.767382689,-7.68221625745145e-13
B,0.3,513858.29729432,-7.64565017573663e-13
B,0.3,528313.327143598,-7.59482424496044e-13
B,0.3,543174.982494583,-7.53017492665895e-13
B,0.3,558454.701877694,-7.45218285472553e-13
B,0.3,574164.245593572,-7.36137309372414e-13
B,0.3,590315.704764599,-7.25831464242195e-13
B,0.3,606921.510641044,-7.14361918011377e-13
B,0.3,623994.444168982,-7.01793906987107e-13
B,0.3,641547.645827375,-6.88196464919208e-13
B,0.3,659594.625741873,-6.73642085411867e-13
B,0.3,678149.274083109,-6.58206323721323e-13
B,0.3,697225.871757512,-6.41967345240242e-13
B,0.3,716839.101398857,-6.25005429020447e-13
B,0.3,737004.058669003,-6.07402435498558e-13
B,0.3,757736.263876537,-5.8924124814268e-13
B,0.3,779051.673922241,-5.70605199026471e-13
B,0.3,800966.694580603,-5.51577488359215e-13
B,0.3,823498.193126803,-5.32240607771048e-13
B,0.3,846663.511318904,-5.12675776690603e-13
B,0.3,870480.478745237,-4.92962400486211e-13
B,0.3,894967.426547246,-4.73177558205044e-13
B,0.3,920143.201528383,-4.53395526774371e-13
B,0.3,946027.180659861,-4.33687347462507e-13
B,0.3,972639.285994485,-4.14120439274626e-13
B,0.3,1000000,-3.94758262814458e-13
B,0.4,1000,1.29463952473208e-11
B,0.4,1028.13038132378,1.29462284843363e-11
B,0.4,1057.05208100098,1.29460522113758e-11
B,0.4,1086.78735911864,1.29458658863686e-11
B,0.4,1117.35910194851,1.29456689363756e-11
B,0.4,1148.79083956192,1.29454607558336e-11
B,0.4,1181.10676394006,1.29452407047036e-11
B,0.4,1214.33174759379,1.29450081065124e-11
B,0.4,1248.49136270718,1.29447622462808e-11
B,0.4,1283.61190081958,1.29445023683415e-11
B,0.4,1319.72039306138,1.29442276740248e-11
B,0.4,1356.84463095896,1.29439373192232e-11
B,0.4,1395.01318782496,1.29436304118094e-11
B,0.4,1434.25544075018,1.29433060089163e-11
B,0.4,1474.60159321419,1.29429631140589e-11
B,0.4,1516.08269833196,1.2942600674096e-11
B,0.4,1558.73068275443,1.29422175760223e-11
B,0.4,1602.57837124138,1.29418126435759e-11
B,0.4,1647.65951192565,1.29413846336604e-11
B,0.4,1694.00880228787,1.29409322325628e-11
B,0.4,1741.66191586207,1.29404540519596e-11
B,0.4,1790.65552969238,1.29399486247023e-11
B,0.4,1841.02735256216,1.29394144003622e-11
B,0.4,1892.81615401724,1.29388497405307e-11
B,0.4,1946.06179420556,1.29382529138539e-11
B,0.4,2000.80525455621,1.29376220907936e-11
B,0.4,2057.0886693215,1.29369553380943e-11
B,0.4,2114.95535800634,1.29362506129415e-11
B,0.4,2174.44985870983,1.29355057568015e-11
B,0.4,2235.61796240478,1.29347184889117e-11
B,0.4,2298.50674818152,1.29338863994182e-11
B,0.4,2363.16461948315,1.29330069421304e-11
B,0.4,2429.64134136008,1.29320774268761e-11
B,0.4,2497.98807877256,1.29310950114381e-11
B,0.4,2568.25743597069,1.29300566930482e-11
B,0.4,2640.50349698218,1.29289592994126e-11
B,0.4,2714.78186723907,1.29277994792526e-11
B,0.4,2791.14971637539,1.29265736923205e-11
B,0.4,2869.66582222879,1.29252781988873e-11
B,0.4,2950.39061607991,1.29239090486465e-11
B,0.4,3033.38622916434,1.2922462069027e-11
B,0.4,3118.71654049304,1.29209328528758e-11
B,0.4,3206.44722601789,1.29193167454793e-11
B,0.4,3296.64580918035,1.29176088308896e-11
B,0.4,3389.38171288204,1.29158039175263e-11
B,0.4,3484.72631291726,1.29138965230134e-11
B,0.4,3582.75299290863,1.29118808582175e-11
B,0.4,3683.53720078807,1.2909750810446e-11
B,0.4,3787.15650686657,1.2907499925771e-11
B,0.4,3893.69066353757,1.29051213904316e-11
B,0.4,4003.22166665972,1.29026080112808e-11
B,0.4,4115.83381866648,1.28999521952248e-11
B,0.4,4231.61379345088,1.28971459276145e-11
B,0.4,4350.65070307563,1.28941807495491e-11
B,0.4,4473.03616635972,1.2891047734036e-11
B,0.4,4598.86437939448,1.28877374609642e-11
B,0.4,4728.2321880432,1.28842399908424e-11
B,0.4,4861.23916248023,1.28805448372595e-11
B,0.4,4997.98767382689,1.28766409380025e-11
B,0.4,5138.5829729432,1.28725166248057e-11
B,0.4,5283.13327143598,1.28681595916604e-11
B,0.4,5431.74982494583,1.28635568616519e-11
B,0.4,5584.54701877694,1.28586947522699e-11
B,0.4,5741.64245593572,1.28535588391483e-11
B,0.4,5903.15704764599,1.28481339181905e-11
B,0.4,6069.21510641044,1.28424039660367e-11
B,0.4,6239.94444168982,1.2836352098838e-11
B,0.4,6415.47645827376,1.28299605293006e-11
B,0.4,6595.94625741874,1.28232105219714e-11
B,0.4,6781.4927408311,1.28160823467374e-11
B,0.4,6972.25871757512,1.28085552305239e-11
B,0.4,7168.39101398857,1.28006073071862e-11
B,0.4,7370.04058669003,1.27922155655812e-11
B,0.4,7577.36263876536,1.27833557958444e-11
B,0.4,7790.5167392224,1.27740025338816e-11
B,0.4,8009.66694580603,1.27641290041144e-11
B,0.4,8234.98193126803,1.27537070605406e-11
B,0.4,8466.63511318904,1.27427071261645e-11
B,0.4,8704.80478745237,1.27310981308973e-11
B,0.4,8949.67426547247,1.27188474480371e-11
B,0.4,9201.43201528384,1.27059208294674e-11
B,0.4,9460.27180659862,1.26922823397473e-11
B,0.4,9726.39285994485,1.26778942892802e-11
B,0.4,10000,1.2662717166812e-11
B,0.4,10281.3038132378,1.2646709571521e-11
B,0.4,10570.5208100098,1.26298281450265e-11
B,0.4,10867.8735911864,1.26120275036745e-11
B,0.4,11173.5910194851,1.25932601715201e-11
B,0.4,11487.9083956192,1.25734765144899e-11
B,0.4,11811.0676394006,1.2552624676249e-11
B,0.4,12143.3174759379,1.253065051638e-11
B,0.4,12484.9136270718,1.25074975515551e-11
B,0.4,12836.1190081958,1.24831069004518e-11
B,0.4,13197.2039306137,1.24574172332398e-11
B,0.4,13568.4463095896,1.24303647265793e-11
B,0.4,13950.1318782496,1.24018830251315e-11
B,0.4,14342.5544075018,1.23719032107061e-11
B,0.4,14746.0159321419,1.23403537802547e-11
B,0.4,15160.8269833196,1.23071606340346e-11
B,0.4,15587.3068275442,1.22722470753674e-11
B,0.4,16025.7837124138,1.22355338235345e-11
B,0.4,16476.5951192565,1.21969390414463e-11
B,0.4,16940.0880228787,1.21563783798517e-11
B,0.4,17416.6191586207,1.21137650399286e-11
B,0.4,17906.5552969238,1.20690098562249e-11
B,0.4,18410.2735256216,1.20220214019849e-11
B,0.4,18928.1615401724,1.19727061189863e-11
B,0.4,19460.6179420556,1.19209684740665e-11
B,0.4,20008.0525455621,1.18667111445712e-11
B,0.4,20570.886693215,1.18098352349593e-11
B,0.4,21149.5535800634,1.1750240526805e-11
B,0.4,21744.4985870983,1.16878257643797e-11
B,0.4,22356.1796240478,1.16224889779248e-11
B,0.4,22985.0674818152,1.15541278465792e-11
B,0.4,23631.6461948315,1.14826401027679e-11
B,0.4,24296.4134136007,1.1407923979587e-11
B,0.4,24979.8807877256,1.13298787024538e-11
B,0.4,25682.5743597069,1.12484050258828e-11
B,0.4,26405.0349698218,1.11634058158266e-11
B,0.4,27147.8186723907,1.10747866774821e-11
B,0.4,27911.4971637539,1.09824566278579e-11
B,0.4,28696.6582222879,1.08863288117134e-11
B,0.4,29503.9061607991,1.07863212586984e-11
B,0.4,30333.8622916434,1.06823576786744e-11
B,0.4,31187.1654049304,1.05743682912771e-11
B,0.4,32064.4722601789,1.04622906847723e-11
B,0.4,32966.4580918035,1.03460706982289e-11
B,0.4,33893.8171288203,1.02256633199334e-11
B,0.4,34847.2631291726,1.0101033593874e-11
B,0.4,35827.5299290863,9.97215752502884e-12
B,0.4,36835.3720078807,9.83902297310888e-12
B,0.4,37871.5650686657,9.70163052342919e-12
B,0.4,38936.9066353757,9.55999432264888e-12
B,0.4,40032.2166665973,9.41414286636728e-12
B,0.4,41158.3381866649,9.26411972494952e-12
B,0.4,42316.1379345088,9.10998419356675e-12
B,0.4,43506.5070307563,8.95181185228795e-12
B,0.4,44730.3616635972,8.78969502219392e-12
B,0.4,45988.6437939448,8.62374310392443e-12
B,0.4,47282.3218804319,8.45408278584596e-12
B,0.4,48612.3916248023,8.28085811015589e-12
