1.0000E+03, 676.845E+03, -88.083, 22.6434E+03, 235.274E-12
1.0281E+03, 658.574E+03, -88.059, 22.3060E+03, 235.196E-12
1.0571E+03, 640.597E+03, -88.011, 22.2294E+03, 235.169E-12
1.0868E+03, 623.147E+03, -87.980, 21.9701E+03, 235.153E-12
1.1174E+03, 605.823E+03, -87.898, 22.2213E+03, 235.266E-12
1.1488E+03, 589.738E+03, -87.901, 21.5986E+03, 235.076E-12
1.1811E+03, 573.769E+03, -87.845, 21.5786E+03, 235.020E-12
1.2143E+03, 558.309E+03, -87.828, 21.1628E+03, 234.926E-12
1.2485E+03, 543.036E+03, -87.782, 21.0207E+03, 234.924E-12
1.2836E+03, 528.548E+03, -87.737, 20.8704E+03, 234.771E-12
1.3197E+03, 514.063E+03, -87.699, 20.6417E+03, 234.790E-12
1.3568E+03, 500.143E+03, -87.646, 20.5387E+03, 234.734E-12
1.3950E+03, 486.294E+03, -87.588, 20.4658E+03, 234.818E-12
1.4343E+03, 473.353E+03, -87.531, 20.3912E+03, 234.638E-12
1.4746E+03, 460.383E+03, -87.473, 20.2951E+03, 234.665E-12
1.5161E+03, 447.991E+03, -87.451, 19.9202E+03, 234.560E-12
1.5587E+03, 435.965E+03, -87.388, 19.8662E+03, 234.454E-12
1.6026E+03, 423.910E+03, -87.336, 19.7034E+03, 234.526E-12
1.6477E+03, 412.607E+03, -87.281, 19.5759E+03, 234.366E-12
1.6940E+03, 401.430E+03, -87.221, 19.4596E+03, 234.319E-12
1.7417E+03, 390.584E+03, -87.138, 19.5054E+03, 234.247E-12
1.7907E+03, 379.948E+03, -87.098, 19.2345E+03, 234.224E-12
1.8410E+03, 369.595E+03, -87.037, 19.1019E+03, 234.218E-12
1.8928E+03, 359.659E+03, -86.965, 19.0456E+03, 234.118E-12
1.9461E+03, 349.943E+03, -86.900, 18.9247E+03, 234.042E-12
2.0008E+03, 340.463E+03, -86.832, 18.8127E+03, 233.997E-12
2.0571E+03, 331.269E+03, -86.764, 18.6982E+03, 233.925E-12
2.1150E+03, 322.233E+03, -86.667, 18.7344E+03, 233.924E-12
2.1745E+03, 313.577E+03, -86.620, 18.4861E+03, 233.815E-12
2.2356E+03, 305.139E+03, -86.541, 18.4079E+03, 233.733E-12
2.2985E+03, 296.836E+03, -86.465, 18.3015E+03, 233.714E-12
2.3632E+03, 288.811E+03, -86.383, 18.2226E+03, 233.654E-12
2.4296E+03, 281.062E+03, -86.304, 18.1191E+03, 233.554E-12
2.4980E+03, 273.453E+03, -86.256, 17.8580E+03, 233.492E-12
2.5683E+03, 266.063E+03, -86.126, 17.9739E+03, 233.444E-12
2.6405E+03, 258.889E+03, -86.047, 17.8466E+03, 233.375E-12
2.7148E+03, 251.900E+03, -85.944, 17.8160E+03, 233.315E-12
2.7912E+03, 245.121E+03, -85.855, 17.7181E+03, 233.231E-12
2.8697E+03, 238.516E+03, -85.762, 17.6277E+03, 233.161E-12
2.9504E+03, 232.119E+03, -85.672, 17.5152E+03, 233.060E-12
3.0334E+03, 225.835E+03, -85.560, 17.4818E+03, 233.026E-12
3.1187E+03, 219.769E+03, -85.457, 17.4075E+03, 232.942E-12
3.2064E+03, 213.846E+03, -85.347, 17.3467E+03, 232.882E-12
3.2966E+03, 208.096E+03, -85.242, 17.2616E+03, 232.804E-12
3.3894E+03, 202.510E+03, -85.122, 17.2200E+03, 232.717E-12
3.4847E+03, 197.099E+03, -85.006, 17.1567E+03, 232.606E-12
3.5828E+03, 191.731E+03, -84.894, 17.0625E+03, 232.611E-12
3.6835E+03, 186.626E+03, -84.773, 17.0033E+03, 232.486E-12
3.7872E+03, 181.614E+03, -84.643, 16.9569E+03, 232.409E-12
3.8937E+03, 176.742E+03, -84.511, 16.9052E+03, 232.334E-12
4.0032E+03, 172.021E+03, -84.387, 16.8250E+03, 232.230E-12
4.1158E+03, 167.411E+03, -84.245, 16.7869E+03, 232.153E-12
4.2316E+03, 162.957E+03, -84.113, 16.7132E+03, 232.028E-12
4.3507E+03, 158.590E+03, -83.977, 16.6412E+03, 231.948E-12
4.4730E+03, 154.344E+03, -83.835, 16.5742E+03, 231.873E-12
4.5989E+03, 150.237E+03, -83.681, 16.5357E+03, 231.759E-12
4.7282E+03, 146.243E+03, -83.528, 16.4844E+03, 231.647E-12
4.8612E+03, 142.350E+03, -83.374, 16.4248E+03, 231.541E-12
4.9980E+03, 138.570E+03, -83.210, 16.3821E+03, 231.426E-12
