1.0000E+03, 697.128E+03, -88.111, 22.9738E+03, 228.425E-12
1.0281E+03, 677.912E+03, -88.111, 22.3435E+03, 228.480E-12
1.0571E+03, 659.779E+03, -88.037, 22.5952E+03, 228.329E-12
1.0868E+03, 641.948E+03, -88.001, 22.3889E+03, 228.263E-12
1.1174E+03, 624.164E+03, -88.006, 21.7177E+03, 228.337E-12
1.1488E+03, 607.485E+03, -87.936, 21.8766E+03, 228.203E-12
1.1811E+03, 591.158E+03, -87.898, 21.6849E+03, 228.099E-12
1.2143E+03, 574.878E+03, -87.837, 21.7007E+03, 228.154E-12
1.2485E+03, 559.393E+03, -87.816, 21.3187E+03, 228.050E-12
1.2836E+03, 544.323E+03, -87.768, 21.2019E+03, 227.963E-12
1.3197E+03, 529.487E+03, -87.762, 20.6800E+03, 227.940E-12
1.3568E+03, 515.153E+03, -87.670, 20.9416E+03, 227.891E-12
1.3950E+03, 501.046E+03, -87.637, 20.6549E+03, 227.896E-12
1.4343E+03, 487.535E+03, -87.583, 20.5583E+03, 227.804E-12
1.4746E+03, 474.518E+03, -87.576, 20.0717E+03, 227.658E-12
1.5161E+03, 461.286E+03, -87.493, 20.1781E+03, 227.792E-12
1.5587E+03, 449.046E+03, -87.429, 20.1397E+03, 227.617E-12
1.6026E+03, 436.860E+03, -87.371, 20.0397E+03, 227.567E-12
1.6477E+03, 424.886E+03, -87.332, 19.7745E+03, 227.583E-12
1.6940E+03, 413.374E+03, -87.271, 19.6823E+03, 227.539E-12
1.7417E+03, 402.158E+03, -87.211, 19.5716E+03, 227.492E-12
1.7907E+03, 391.294E+03, -87.157, 19.4093E+03, 227.420E-12
1.8410E+03, 380.403E+03, -87.080, 19.3765E+03, 227.555E-12
1.8928E+03, 370.416E+03, -87.029, 19.1982E+03, 227.306E-12
1.9461E+03, 360.381E+03, -86.968, 19.0622E+03, 227.248E-12
2.0008E+03, 350.617E+03, -86.890, 19.0239E+03, 227.208E-12
2.0571E+03, 341.237E+03, -86.823, 18.9112E+03, 227.079E-12
2.1150E+03, 331.916E+03, -86.729, 18.9384E+03, 227.085E-12
2.1745E+03, 322.892E+03, -86.689, 18.6467E+03, 227.053E-12
2.2356E+03, 314.256E+03, -86.617, 18.5445E+03, 226.934E-12
2.2985E+03, 305.777E+03, -86.555, 18.3748E+03, 226.859E-12
2.3632E+03, 297.440E+03, -86.460, 18.3636E+03, 226.856E-12
2.4296E+03, 289.483E+03, -86.380, 18.2769E+03, 226.741E-12
2.4980E+03, 281.674E+03, -86.305, 18.1545E+03, 226.665E-12
2.5683E+03, 274.020E+03, -86.219, 18.0678E+03, 226.641E-12
2.6405E+03, 266.621E+03, -86.121, 18.0389E+03, 226.588E-12
2.7148E+03, 259.439E+03, -86.039, 17.9233E+03, 226.510E-12
2.7912E+03, 252.411E+03, -85.944, 17.8524E+03, 226.469E-12
2.8697E+03, 245.600E+03, -85.862, 17.7243E+03, 226.406E-12
2.9504E+03, 239.016E+03, -85.753, 17.7023E+03, 226.311E-12
3.0334E+03, 232.572E+03, -85.663, 17.5881E+03, 226.244E-12
3.1187E+03, 226.289E+03, -85.571, 17.4758E+03, 226.194E-12
3.2064E+03, 220.208E+03, -85.454, 17.4525E+03, 226.119E-12
3.2966E+03, 214.277E+03, -85.351, 17.3691E+03, 226.053E-12
3.3894E+03, 208.517E+03, -85.249, 17.2716E+03, 225.970E-12
3.4847E+03, 202.926E+03, -85.125, 17.2446E+03, 225.887E-12
3.5828E+03, 197.468E+03, -85.021, 17.1387E+03, 225.810E-12
3.6835E+03, 192.192E+03, -84.891, 17.1161E+03, 225.711E-12
3.7872E+03, 187.011E+03, -84.777, 17.0240E+03, 225.653E-12
3.8937E+03, 182.007E+03, -84.649, 16.9747E+03, 225.562E-12
4.0032E+03, 177.124E+03, -84.522, 16.9098E+03, 225.488E-12
4.1158E+03, 172.379E+03, -84.383, 16.8724E+03, 225.409E-12
4.2316E+03, 167.771E+03, -84.254, 16.7976E+03, 225.314E-12
4.3507E+03, 163.286E+03, -84.121, 16.7252E+03, 225.218E-12
4.4730E+03, 158.926E+03, -83.977, 16.6749E+03, 225.128E-12
4.5989E+03, 154.686E+03, -83.833, 16.6174E+03, 225.028E-12
4.7282E+03, 150.572E+03, -83.686, 16.5602E+03, 224.918E-12
4.8612E+03, 146.561E+03, -83.541, 16.4875E+03, 224.815E-12
4.9980E+03, 142.673E+03, -83.378, 16.4526E+03, 224.693E-12
