1.0000E+03, 684.434E+03, -88.104, 22.6469E+03, 232.662E-12
1.0281E+03, 665.591E+03, -88.081, 22.2897E+03, 232.713E-12
1.0571E+03, 647.833E+03, -88.027, 22.3003E+03, 232.540E-12
1.0868E+03, 630.342E+03, -87.969, 22.3352E+03, 232.470E-12
1.1174E+03, 612.884E+03, -87.949, 21.9374E+03, 232.547E-12
1.1488E+03, 596.521E+03, -87.927, 21.5769E+03, 232.399E-12
1.1811E+03, 580.272E+03, -87.881, 21.4532E+03, 232.380E-12
1.2143E+03, 564.601E+03, -87.856, 21.1221E+03, 232.304E-12
1.2485E+03, 549.162E+03, -87.794, 21.1369E+03, 232.302E-12
1.2836E+03, 534.005E+03, -87.752, 20.9442E+03, 232.369E-12
1.3197E+03, 519.370E+03, -87.699, 20.8493E+03, 232.390E-12
1.3568E+03, 505.710E+03, -87.654, 20.7049E+03, 232.149E-12
1.3950E+03, 491.962E+03, -87.585, 20.7335E+03, 232.113E-12
1.4343E+03, 478.706E+03, -87.555, 20.4216E+03, 232.010E-12
1.4746E+03, 465.744E+03, -87.544, 19.9559E+03, 231.952E-12
1.5161E+03, 453.075E+03, -87.462, 20.0600E+03, 231.925E-12
1.5587E+03, 440.810E+03, -87.410, 19.9175E+03, 231.873E-12
1.6026E+03, 428.568E+03, -87.356, 19.7664E+03, 231.973E-12
1.6477E+03, 417.128E+03, -87.308, 19.5897E+03, 231.820E-12
1.6940E+03, 405.847E+03, -87.253, 19.4528E+03, 231.763E-12
1.7417E+03, 394.828E+03, -87.181, 19.4214E+03, 231.721E-12
1.7907E+03, 384.164E+03, -87.135, 19.2018E+03, 231.646E-12
1.8410E+03, 373.837E+03, -87.071, 19.1001E+03, 231.554E-12
1.8928E+03, 363.604E+03, -87.000, 19.0298E+03, 231.570E-12
1.9461E+03, 353.819E+03, -86.939, 18.8960E+03, 231.470E-12
2.0008E+03, 344.230E+03, -86.872, 18.7864E+03, 231.428E-12
2.0571E+03, 334.918E+03, -86.802, 18.6869E+03, 231.368E-12
2.1150E+03, 325.864E+03, -86.724, 18.6212E+03, 231.304E-12
2.1745E+03, 317.121E+03, -86.662, 18.4661E+03, 231.192E-12
2.2356E+03, 308.487E+03, -86.581, 18.3947E+03, 231.187E-12
2.2985E+03, 300.095E+03, -86.516, 18.2346E+03, 231.164E-12
2.3632E+03, 292.049E+03, -86.433, 18.1707E+03, 231.050E-12
2.4296E+03, 284.131E+03, -86.360, 18.0368E+03, 231.017E-12
2.4980E+03, 276.430E+03, -86.281, 17.9293E+03, 230.972E-12
2.5683E+03, 269.024E+03, -86.179, 17.9299E+03, 230.860E-12
2.6405E+03, 261.765E+03, -86.090, 17.8513E+03, 230.800E-12
2.7148E+03, 254.725E+03, -85.999, 17.7722E+03, 230.712E-12
2.7912E+03, 247.808E+03, -85.910, 17.6758E+03, 230.687E-12
2.8697E+03, 241.190E+03, -85.825, 17.5575E+03, 230.557E-12
2.9504E+03, 234.644E+03, -85.709, 17.5563E+03, 230.541E-12
3.0334E+03, 228.300E+03, -85.614, 17.4575E+03, 230.493E-12
3.1187E+03, 222.179E+03, -85.521, 17.3512E+03, 230.394E-12
3.2064E+03, 216.190E+03, -85.407, 17.3121E+03, 230.338E-12
3.2966E+03, 210.376E+03, -85.302, 17.2321E+03, 230.261E-12
3.3894E+03, 204.675E+03, -85.200, 17.1258E+03, 230.229E-12
3.4847E+03, 199.210E+03, -85.077, 17.0955E+03, 230.117E-12
3.5828E+03, 193.882E+03, -84.956, 17.0469E+03, 230.009E-12
3.6835E+03, 188.684E+03, -84.837, 16.9805E+03, 229.927E-12
3.7872E+03, 183.617E+03, -84.720, 16.8980E+03, 229.845E-12
3.8937E+03, 178.713E+03, -84.579, 16.8847E+03, 229.747E-12
4.0032E+03, 173.898E+03, -84.462, 16.7826E+03, 229.694E-12
4.1158E+03, 169.230E+03, -84.316, 16.7611E+03, 229.630E-12
4.2316E+03, 164.722E+03, -84.194, 16.6632E+03, 229.508E-12
