Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	Z	PHASE	CP	RP
0.000000E+0	-2.542369E+1	1.094933E+0	-2.542368E+1	0.000000E+0	2.271420E+5	-8.892700E+1	7.005610E-11	1.212400E+7
1.000000E-2	-2.542368E+1	1.109065E+0	-2.542368E+1	7.270018E-8	2.271630E+5	-8.893669E+1	7.004984E-11	1.224015E+7
2.000000E-2	-2.542368E+1	1.011929E+0	-2.542368E+1	7.469587E-8	2.271840E+5	-8.894637E+1	7.004359E-11	1.235631E+7
3.000000E-2	-2.542368E+1	9.926315E-1	-2.542367E+1	9.408259E-8	2.272020E+5	-8.894805E+1	7.003805E-11	1.237654E+7
4.000000E-2	-2.542368E+1	1.243260E+0	-2.542367E+1	1.317156E-7	2.272173E+5	-8.894240E+1	7.003317E-11	1.230901E+7
5.000000E-2	-2.542369E+1	1.112926E+0	-2.542368E+1	6.044093E-8	2.272327E+5	-8.893658E+1	7.002827E-11	1.223997E+7
6.000000E-2	-2.542368E+1	1.065289E+0	-2.542367E+1	1.163203E-7	2.272485E+5	-8.892726E+1	7.002321E-11	1.213845E+7
7.000000E-2	-2.542368E+1	1.040339E+0	-2.542368E+1	7.441077E-8	2.272643E+5	-8.891794E+1	7.001814E-11	1.203692E+7
8.000000E-2	-2.542368E+1	1.206025E+0	-2.542367E+1	1.037759E-7	2.272752E+5	-8.891469E+1	7.001480E-11	1.200168E+7
9.000000E-2	-2.542368E+1	1.179310E+0	-2.542367E+1	1.394133E-7	2.272823E+5	-8.891589E+1	7.001272E-11	1.201499E+7
1.000000E-1	-2.542368E+1	1.091291E+0	-2.542368E+1	7.412567E-8	2.272873E+5	-8.891703E+1	7.001131E-11	1.202743E+7
1.100000E-1	-2.542369E+1	1.011402E+0	-2.542368E+1	6.272172E-9	2.272653E+5	-8.891744E+1	7.001812E-11	1.202914E+7
1.200000E-1	-2.542369E+1	1.158649E+0	-2.542369E+1	-1.511023E-8	2.272433E+5	-8.891785E+1	7.002493E-11	1.203085E+7
1.300000E-1	-2.542368E+1	1.117564E+0	-2.542367E+1	1.148948E-7	2.272155E+5	-8.892072E+1	7.003355E-11	1.206251E+7
1.400000E-1	-2.542368E+1	1.200414E+0	-2.542368E+1	7.640646E-8	2.271842E+5	-8.892508E+1	7.004326E-11	1.211229E+7
1.500000E-1	-2.542369E+1	9.935955E-1	-2.542368E+1	2.622908E-8	2.271601E+5	-8.892880E+1	7.005072E-11	1.215490E+7
1.600000E-1	-2.542368E+1	1.098998E+0	-2.542367E+1	1.322858E-7	2.272013E+5	-8.892678E+1	7.003791E-11	1.213288E+7
1.700000E-1	-2.542368E+1	1.166505E+0	-2.542367E+1	9.721867E-8	2.272426E+5	-8.892476E+1	7.002510E-11	1.211085E+7
1.800000E-1	-2.542368E+1	1.084488E+0	-2.542367E+1	1.693487E-7	2.272294E+5	-8.892637E+1	7.002920E-11	1.212696E+7
1.900000E-1	-2.542368E+1	9.834720E-1	-2.542368E+1	8.667002E-8	2.271835E+5	-8.893015E+1	7.004344E-11	1.216592E+7
2.000000E-1	-2.542369E+1	1.096865E+0	-2.542368E+1	4.447540E-8	2.271377E+5	-8.893394E+1	7.005767E-11	1.220487E+7
2.100000E-1	-2.542369E+1	1.203255E+0	-2.542368E+1	6.329192E-8	2.271984E+5	-8.893440E+1	7.003891E-11	1.221559E+7
2.200000E-1	-2.542368E+1	1.079165E+0	-2.542368E+1	7.241508E-8	2.272609E+5	-8.893480E+1	7.001961E-11	1.222585E+7
2.300000E-1	-2.542368E+1	1.065717E+0	-2.542367E+1	1.032057E-7	2.272671E+5	-8.893595E+1	7.001771E-11	1.224098E+7
2.400000E-1	-2.542368E+1	1.007812E+0	-2.542367E+1	1.385580E-7	2.272208E+5	-8.893778E+1	7.003202E-11	1.226065E+7
2.500000E-1	-2.542368E+1	1.242529E+0	-2.542368E+1	7.469587E-8	2.271746E+5	-8.893962E+1	7.004633E-11	1.228032E+7
2.600000E-1	-2.542368E+1	1.132572E+0	-2.542368E+1	7.355548E-8	2.271894E+5	-8.893166E+1	7.004164E-11	1.218873E+7
2.700000E-1	-2.542369E+1	1.052944E+0	-2.542368E+1	4.989228E-8	2.272201E+5	-8.892115E+1	7.003197E-11	1.206804E+7
2.800000E-1	-2.542368E+1	9.865314E-1	-2.542368E+1	7.241508E-8	2.272391E+5	-8.891208E+1	7.002593E-11	1.196491E+7
2.900000E-1	-2.542369E+1	1.268075E+0	-2.542368E+1	1.625063E-8	2.272331E+5	-8.890608E+1	7.002757E-11	1.189906E+7
3.000000E-1	-2.542368E+1	1.047971E+0	-2.542367E+1	9.436768E-8	2.272271E+5	-8.890008E+1	7.002921E-11	1.183320E+7
3.100000E-1	-2.542369E+1	1.081382E+0	-2.542368E+1	4.561580E-9	2.272325E+5	-8.891136E+1	7.002784E-11	1.195908E+7
3.200000E-1	-2.542368E+1	9.822845E-1	-2.542367E+1	1.300050E-7	2.272404E+5	-8.892642E+1	7.002582E-11	1.212683E+7
3.300000E-1	-2.542369E+1	1.201378E+0	-2.542369E+1	-1.511023E-8	2.272453E+5	-8.893506E+1	7.002456E-11	1.222378E+7
3.400000E-1	-2.542369E+1	1.110197E+0	-2.542368E+1	5.245817E-8	2.272428E+5	-8.892853E+1	7.002509E-11	1.215343E+7
3.500000E-1	-2.542368E+1	1.075952E+0	-2.542367E+1	9.037630E-8	2.272404E+5	-8.892201E+1	7.002562E-11	1.208308E+7
3.600000E-1	-2.542369E+1	9.927852E-1	-2.542368E+1	6.044093E-8	2.272039E+5	-8.892454E+1	7.003697E-11	1.210881E+7
3.700000E-1	-2.542369E+1	1.255283E+0	-2.542368E+1	2.451849E-8	2.271613E+5	-8.892873E+1	7.005030E-11	1.215211E+7
3.800000E-1	-2.542369E+1	1.133550E+0	-2.542368E+1	5.502406E-8	2.271327E+5	-8.893255E+1	7.005924E-11	1.219189E+7
3.900000E-1	-2.542368E+1	1.123887E+0	-2.542367E+1	9.921436E-8	2.271543E+5	-8.893504E+1	7.005260E-11	1.221914E+7
4.000000E-1	-2.542369E+1	9.250455E-1	-2.542368E+1	-1.140395E-8	2.271759E+5	-8.893752E+1	7.004597E-11	1.224639E+7
4.100000E-1	-2.542369E+1	1.199762E+0	-2.542368E+1	3.649264E-8	2.271922E+5	-8.893703E+1	7.004093E-11	1.224390E+7
4.200000E-1	-2.542370E+1	1.098937E+0	-2.542369E+1	-5.530916E-8	2.272074E+5	-8.893584E+1	7.003627E-11	1.223437E+7
4.300000E-1	-2.542369E+1	1.120102E+0	-2.542368E+1	9.693357E-9	2.272192E+5	-8.893488E+1	7.003259E-11	1.222550E+7
4.400000E-1	-2.542368E+1	9.696791E-1	-2.542368E+1	6.984919E-8	2.272234E+5	-8.893446E+1	7.003123E-11	1.221817E+7
4.500000E-1	-2.542369E+1	1.264545E+0	-2.542369E+1	-2.195260E-8	2.272275E+5	-8.893405E+1	7.002987E-11	1.221083E+7
4.600000E-1	-2.542369E+1	1.066509E+0	-2.542368E+1	-1.710593E-9	2.272068E+5	-8.893082E+1	7.003617E-11	1.217279E+7
4.700000E-1	-2.542369E+1	1.033158E+0	-2.542368E+1	2.679928E-8	2.271825E+5	-8.892717E+1	7.004358E-11	1.213027E+7
4.800000E-1	-2.542368E+1	9.095948E-1	-2.542367E+1	9.465278E-8	2.271681E+5	-8.892769E+1	7.004804E-11	1.213566E+7
4.900000E-1	-2.542369E+1	1.152065E+0	-2.542368E+1	1.881652E-8	2.271685E+5	-8.893437E+1	7.004816E-11	1.221193E+7
5.000000E-1	-2.542369E+1	1.044981E+0	-2.542368E+1	2.451849E-8	2.271689E+5	-8.894105E+1	7.004827E-11	1.228821E+7
5.100000E-1	-2.542369E+1	1.099808E+0	-2.542368E+1	-5.701976E-9	2.271588E+5	-8.894380E+1	7.005146E-11	1.231894E+7
5.200000E-1	-2.542369E+1	8.883560E-1	-2.542368E+1	1.967181E-8	2.271444E+5	-8.894494E+1	7.005593E-11	1.233086E+7
5.300000E-1	-2.542368E+1	1.098490E+0	-2.542367E+1	9.892927E-8	2.271336E+5	-8.894537E+1	7.005927E-11	1.233519E+7
5.400000E-1	-2.542369E+1	1.079803E+0	-2.542368E+1	1.596553E-8	2.271736E+5	-8.893576E+1	7.004671E-11	1.223172E+7
5.500000E-1	-2.542369E+1	9.939866E-1	-2.542368E+1	3.107576E-8	2.272137E+5	-8.892616E+1	7.003415E-11	1.212825E+7
5.600000E-1	-2.542369E+1	9.939214E-1	-2.542368E+1	6.642801E-8	2.272284E+5	-8.892135E+1	7.002945E-11	1.207495E+7
5.700000E-1	-2.542369E+1	1.114905E+0	-2.542368E+1	4.219461E-8	2.272238E+5	-8.892021E+1	7.003079E-11	1.206003E+7
5.800000E-1	-2.542368E+1	1.095259E+0	-2.542368E+1	7.840216E-8	2.272193E+5	-8.891907E+1	7.003212E-11	1.204511E+7
5.900000E-1	-2.542368E+1	1.134272E+0	-2.542368E+1	7.640646E-8	2.272091E+5	-8.892128E+1	7.003535E-11	1.206767E+7
6.000000E-1	-2.542369E+1	9.673182E-1	-2.542368E+1	4.276481E-9	2.271986E+5	-8.892371E+1	7.003871E-11	1.209267E+7
6.100000E-1	-2.542369E+1	1.151217E+0	-2.542368E+1	5.930054E-8	2.271985E+5	-8.892285E+1	7.003875E-11	1.208363E+7
6.200000E-1	-2.542369E+1	1.189094E+0	-2.542368E+1	-4.846680E-9	2.272104E+5	-8.891826E+1	7.003499E-11	1.203572E+7
6.300000E-1	-2.542369E+1	1.115338E+0	-2.542368E+1	-4.561581E-9	2.272223E+5	-8.891366E+1	7.003124E-11	1.198781E+7
6.400000E-1	-2.542368E+1	9.577675E-1	-2.542367E+1	9.921436E-8	2.271970E+5	-8.891232E+1	7.003896E-11	1.197178E+7
6.500000E-1	-2.542369E+1	1.039226E+0	-2.542368E+1	5.416876E-9	2.271655E+5	-8.891152E+1	7.004862E-11	1.196113E+7
6.600000E-1	-2.542367E+1	1.112288E+0	-2.542367E+1	1.790420E-7	2.271579E+5	-8.891320E+1	7.005097E-11	1.197897E+7
6.700000E-1	-2.542369E+1	1.134071E+0	-2.542368E+1	7.697665E-9	2.271948E+5	-8.891948E+1	7.003974E-11	1.204980E+7
6.800000E-1	-2.542369E+1	9.831646E-1	-2.542368E+1	-5.701976E-9	2.272317E+5	-8.892576E+1	7.002852E-11	1.212062E+7
6.900000E-1	-2.542369E+1	1.012064E+0	-2.542368E+1	-1.197415E-8	2.272276E+5	-8.892086E+1	7.002965E-11	1.206684E+7
7.000000E-1	-2.542369E+1	1.102458E+0	-2.542369E+1	-2.109731E-8	2.272135E+5	-8.891321E+1	7.003382E-11	1.198242E+7
7.100000E-1	-2.542370E+1	1.123487E+0	-2.542369E+1	-3.592244E-8	2.272023E+5	-8.890891E+1	7.003716E-11	1.193506E+7
7.200000E-1	-2.542370E+1	1.063566E+0	-2.542369E+1	-4.162442E-8	2.272039E+5	-8.891903E+1	7.003692E-11	1.204739E+7
7.300000E-1	-2.542369E+1	9.730877E-1	-2.542368E+1	-7.982765E-9	2.272054E+5	-8.892915E+1	7.003669E-11	1.215973E+7
7.400000E-1	-2.542369E+1	1.141801E+0	-2.542369E+1	-1.824632E-8	2.272051E+5	-8.893531E+1	7.003695E-11	1.222816E+7
7.500000E-1	-2.542369E+1	1.200670E+0	-2.542368E+1	1.140395E-9	2.272036E+5	-8.893905E+1	7.003751E-11	1.226960E+7
7.600000E-1	-2.542370E+1	1.012115E+0	-2.542369E+1	-8.866571E-8	2.272021E+5	-8.894279E+1	7.003807E-11	1.231103E+7
7.700000E-1	-2.542369E+1	9.720353E-1	-2.542369E+1	-2.252280E-8	2.271988E+5	-8.893868E+1	7.003896E-11	1.226289E+7
7.800000E-1	-2.542369E+1	1.190733E+0	-2.542368E+1	4.960718E-8	2.271953E+5	-8.893410E+1	7.003988E-11	1.220932E+7
7.900000E-1	-2.542370E+1	1.164437E+0	-2.542369E+1	-4.219462E-8	2.271985E+5	-8.892972E+1	7.003880E-11	1.215950E+7
8.000000E-1	-2.542369E+1	1.040166E+0	-2.542368E+1	3.107576E-8	2.272155E+5	-8.892574E+1	7.003352E-11	1.211758E+7
8.100000E-1	-2.542370E+1	9.250594E-1	-2.542369E+1	-3.649264E-8	2.272325E+5	-8.892176E+1	7.002824E-11	1.207565E+7
8.200000E-1	-2.542369E+1	1.159036E+0	-2.542368E+1	5.816014E-8	2.272349E+5	-8.892467E+1	7.002754E-11	1.210960E+7
8.300000E-1	-2.542369E+1	1.056204E+0	-2.542368E+1	1.710592E-8	2.272258E+5	-8.893303E+1	7.003049E-11	1.220376E+7
8.400000E-1	-2.542370E+1	1.113010E+0	-2.542369E+1	-7.184488E-8	2.272167E+5	-8.894140E+1	7.003344E-11	1.229793E+7
8.500000E-1	-2.542369E+1	9.506103E-1	-2.542369E+1	-3.364165E-8	2.272124E+5	-8.893687E+1	7.003468E-11	1.224601E+7
8.600000E-1	-2.542369E+1	1.188964E+0	-2.542368E+1	2.138241E-8	2.272092E+5	-8.892929E+1	7.003552E-11	1.215964E+7
8.700000E-1	-2.542369E+1	1.230105E+0	-2.542368E+1	2.024201E-8	2.272252E+5	-8.892557E+1	7.003054E-11	1.211794E+7
8.800000E-1	-2.542369E+1	9.656232E-1	-2.542368E+1	-5.131778E-9	2.272852E+5	-8.893077E+1	7.001218E-11	1.217923E+7
8.900000E-1	-2.542370E+1	1.013433E+0	-2.542369E+1	-5.245817E-8	2.273452E+5	-8.893598E+1	6.999382E-11	1.224052E+7
9.000000E-1	-2.542369E+1	1.046583E+0	-2.542368E+1	-9.693358E-9	2.273396E+5	-8.893442E+1	6.999545E-11	1.222153E+7
9.100000E-1	-2.542369E+1	1.160400E+0	-2.542368E+1	4.362011E-8	2.273179E+5	-8.893121E+1	7.000199E-11	1.218284E+7
9.200000E-1	-2.542369E+1	1.033219E+0	-2.542368E+1	-1.425494E-8	2.272873E+5	-8.892975E+1	7.001139E-11	1.216466E+7
9.300000E-1	-2.542369E+1	9.374460E-1	-2.542368E+1	6.557271E-8	2.272368E+5	-8.893215E+1	7.002711E-11	1.219184E+7
9.400000E-1	-2.542369E+1	1.115082E+0	-2.542368E+1	3.478205E-8	2.271863E+5	-8.893456E+1	7.004282E-11	1.221902E+7
9.500000E-1	-2.542370E+1	1.144665E+0	-2.542369E+1	-3.791813E-8	2.271883E+5	-8.893043E+1	7.004207E-11	1.217364E+7
9.600000E-1	-2.542369E+1	1.049386E+0	-2.542368E+1	4.048402E-8	2.272021E+5	-8.892484E+1	7.003764E-11	1.211199E+7
9.700000E-1	-2.542369E+1	1.136512E+0	-2.542368E+1	2.252280E-8	2.272112E+5	-8.891985E+1	7.003468E-11	1.205644E+7
9.800000E-1	-2.542370E+1	9.206077E-1	-2.542370E+1	-1.317156E-7	2.271902E+5	-8.891875E+1	7.004120E-11	1.203981E+7
9.900000E-1	-2.542369E+1	1.237323E+0	-2.542368E+1	3.392675E-8	2.271692E+5	-8.891764E+1	7.004771E-11	1.202317E+7
1.000000E+0	-2.542372E+1	1.051542E+0	-2.542371E+1	-2.565889E-7	2.271795E+5	-8.891715E+1	7.004454E-11	1.201733E+7
1.010000E+0	-2.542371E+1	9.411294E-1	-2.542370E+1	-1.439749E-7	2.272331E+5	-8.891752E+1	7.002794E-11	1.202648E+7
1.020000E+0	-2.542371E+1	9.812089E-1	-2.542371E+1	-2.346363E-7	2.272868E+5	-8.891789E+1	7.001133E-11	1.203563E+7
1.030000E+0	-2.542372E+1	1.177178E+0	-2.542371E+1	-2.788266E-7	2.272874E+5	-8.892446E+1	7.001128E-11	1.210964E+7
1.040000E+0	-2.542371E+1	1.132633E+0	-2.542370E+1	-1.918715E-7	2.272650E+5	-8.893373E+1	7.001842E-11	1.221180E+7
1.050000E+0	-2.542371E+1	1.026136E+0	-2.542371E+1	-2.383426E-7	2.272418E+5	-8.894135E+1	7.002577E-11	1.229570E+7
1.060000E+0	-2.542372E+1	9.014132E-1	-2.542371E+1	-2.497465E-7	2.272120E+5	-8.893532E+1	7.003483E-11	1.222765E+7
1.070000E+0	-2.542371E+1	1.153918E+0	-2.542370E+1	-1.756208E-7	2.271823E+5	-8.892928E+1	7.004388E-11	1.215961E+7
1.080000E+0	-2.542372E+1	1.039221E+0	-2.542371E+1	-2.634312E-7	2.271972E+5	-8.892493E+1	7.003918E-11	1.211066E+7
1.090000E+0	-2.542371E+1	1.053736E+0	-2.542371E+1	-2.380575E-7	2.272394E+5	-8.892160E+1	7.002612E-11	1.207330E+7
1.100000E+0	-2.542370E+1	9.894185E-1	-2.542370E+1	-1.245882E-7	2.272816E+5	-8.891827E+1	7.001306E-11	1.203595E+7
1.110000E+0	-2.542371E+1	1.216256E+0	-2.542370E+1	-2.086923E-7	2.272553E+5	-8.892724E+1	7.002134E-11	1.213883E+7
1.120000E+0	-2.542371E+1	1.151683E+0	-2.542370E+1	-1.793271E-7	2.272229E+5	-8.893731E+1	7.003151E-11	1.225417E+7
1.130000E+0	-2.542371E+1	1.120563E+0	-2.542370E+1	-1.838887E-7	2.271962E+5	-8.894497E+1	7.003990E-11	1.234163E+7
1.140000E+0	-2.542371E+1	9.466242E-1	-2.542370E+1	-1.730549E-7	2.272050E+5	-8.893739E+1	7.003695E-11	1.225225E+7
1.150000E+0	-2.542370E+1	1.168684E+0	-2.542370E+1	-1.188862E-7	2.272138E+5	-8.892981E+1	7.003399E-11	1.216288E+7
1.160000E+0	-2.542371E+1	1.079007E+0	-2.542370E+1	-1.664977E-7	2.272085E+5	-8.892625E+1	7.003551E-11	1.212190E+7
1.170000E+0	-2.542371E+1	1.077410E+0	-2.542370E+1	-2.143943E-7	2.271949E+5	-8.892505E+1	7.003965E-11	1.210935E+7
1.180000E+0	-2.542372E+1	8.660555E-1	-2.542371E+1	-2.460402E-7	2.271813E+5	-8.892400E+1	7.004384E-11	1.209795E+7
1.190000E+0	-2.542370E+1	1.214645E+0	-2.542369E+1	-1.131842E-7	2.271669E+5	-8.892400E+1	7.004841E-11	1.209499E+7
1.200000E+0	-2.542371E+1	1.069135E+0	-2.542370E+1	-1.508172E-7	2.271525E+5	-8.892400E+1	7.005297E-11	1.209203E+7
1.210000E+0	-2.542371E+1	1.137806E+0	-2.542370E+1	-1.548086E-7	2.271662E+5	-8.892210E+1	7.004871E-11	1.207170E+7
1.220000E+0	-2.542371E+1	9.384286E-1	-2.542370E+1	-1.893056E-7	2.271926E+5	-8.891934E+1	7.004042E-11	1.204344E+7
1.230000E+0	-2.542371E+1	1.200647E+0	-2.542370E+1	-1.599404E-7	2.272146E+5	-8.891912E+1	7.003357E-11	1.204378E+7
1.240000E+0	-2.542371E+1	1.164055E+0	-2.542371E+1	-2.332108E-7	2.272122E+5	-8.893303E+1	7.003472E-11	1.220276E+7
1.250000E+0	-2.542372E+1	1.069470E+0	-2.542371E+1	-2.437594E-7	2.272097E+5	-8.894694E+1	7.003587E-11	1.236174E+7
1.260000E+0	-2.542371E+1	9.577768E-1	-2.542370E+1	-1.753357E-7	2.272130E+5	-8.894132E+1	7.003475E-11	1.229897E+7
1.270000E+0	-2.542371E+1	1.128498E+0	-2.542370E+1	-1.998542E-7	2.272186E+5	-8.892764E+1	7.003270E-11	1.214463E+7
1.280000E+0	-2.542371E+1	1.142290E+0	-2.542370E+1	-1.850291E-7	2.272144E+5	-8.891864E+1	7.003376E-11	1.204224E+7
1.290000E+0	-2.542371E+1	1.123925E+0	-2.542370E+1	-2.115433E-7	2.271759E+5	-8.892605E+1	7.004576E-11	1.212229E+7
1.300000E+0	-2.542371E+1	9.780098E-1	-2.542370E+1	-1.878801E-7	2.271373E+5	-8.893345E+1	7.005777E-11	1.220234E+7
1.310000E+0	-2.542372E+1	1.188694E+0	-2.542371E+1	-2.688481E-7	2.271431E+5	-8.893501E+1	7.005604E-11	1.222006E+7
1.320000E+0	-2.542371E+1	1.159231E+0	-2.542371E+1	-2.357767E-7	2.271723E+5	-8.893349E+1	7.004710E-11	1.220506E+7
1.330000E+0	-2.542371E+1	1.051649E+0	-2.542370E+1	-1.972883E-7	2.272007E+5	-8.893201E+1	7.003840E-11	1.219034E+7
1.340000E+0	-2.542372E+1	1.012874E+0	-2.542371E+1	-2.711289E-7	2.271792E+5	-8.893241E+1	7.004492E-11	1.219293E+7
1.350000E+0	-2.542372E+1	1.093117E+0	-2.542371E+1	-2.839584E-7	2.271578E+5	-8.893282E+1	7.005143E-11	1.219552E+7
1.360000E+0	-2.542372E+1	1.221299E+0	-2.542371E+1	-3.201659E-7	2.271659E+5	-8.893321E+1	7.004887E-11	1.220000E+7
1.370000E+0	-2.542372E+1	1.058639E+0	-2.542372E+1	-3.329953E-7	2.271987E+5	-8.893360E+1	7.003871E-11	1.220606E+7
1.380000E+0	-2.542373E+1	1.006583E+0	-2.542372E+1	-3.885896E-7	2.272315E+5	-8.893398E+1	7.002856E-11	1.221213E+7
1.390000E+0	-2.542372E+1	1.001693E+0	-2.542371E+1	-3.007792E-7	2.272295E+5	-8.892820E+1	7.002914E-11	1.214838E+7
1.400000E+0	-2.542373E+1	1.183772E+0	-2.542372E+1	-3.660668E-7	2.272259E+5	-8.892213E+1	7.003024E-11	1.208135E+7
1.410000E+0	-2.542372E+1	1.072851E+0	-2.542372E+1	-3.375569E-7	2.272177E+5	-8.891990E+1	7.003274E-11	1.205619E+7
1.420000E+0	-2.542373E+1	1.150589E+0	-2.542372E+1	-3.800366E-7	2.272047E+5	-8.892175E+1	7.003675E-11	1.207556E+7
1.430000E+0	-2.542373E+1	9.909226E-1	-2.542372E+1	-3.426887E-7	2.271917E+5	-8.892361E+1	7.004076E-11	1.209493E+7
1.440000E+0	-2.542373E+1	1.207381E+0	-2.542372E+1	-3.438291E-7	2.271934E+5	-8.892517E+1	7.004026E-11	1.211063E+7
1.450000E+0	-2.542373E+1	1.185285E+0	-2.542373E+1	-4.273630E-7	2.271989E+5	-8.892664E+1	7.003856E-11	1.212536E+7
1.460000E+0	-2.542372E+1	1.003733E+0	-2.542371E+1	-3.173149E-7	2.272038E+5	-8.892758E+1	7.003707E-11	1.213430E+7
1.470000E+0	-2.542373E+1	1.027221E+0	-2.542372E+1	-3.965724E-7	2.272008E+5	-8.892234E+1	7.003793E-11	1.207717E+7
1.480000E+0	-2.542373E+1	1.217737E+0	-2.542372E+1	-3.945767E-7	2.271978E+5	-8.891711E+1	7.003879E-11	1.202005E+7
1.490000E+0	-2.542374E+1	1.108474E+0	-2.542373E+1	-4.649961E-7	2.271898E+5	-8.891701E+1	7.004126E-11	1.202051E+7
1.500000E+0	-2.542374E+1	1.110598E+0	-2.542373E+1	-4.764000E-7	2.271746E+5	-8.892442E+1	7.004610E-11	1.210532E+7
1.510000E+0	-2.542375E+1	9.812741E-1	-2.542374E+1	-5.539469E-7	2.271594E+5	-8.893184E+1	7.005094E-11	1.219013E+7
1.520000E+0	-2.542374E+1	1.256419E+0	-2.542374E+1	-5.314241E-7	2.271800E+5	-8.893266E+1	7.004464E-11	1.219822E+7
1.530000E+0	-2.542375E+1	1.143552E+0	-2.542374E+1	-6.098262E-7	2.272072E+5	-8.893225E+1	7.003627E-11	1.219209E+7
1.540000E+0	-2.542375E+1	1.139883E+0	-2.542374E+1	-5.955713E-7	2.272270E+5	-8.893004E+1	7.003012E-11	1.216751E+7
1.550000E+0	-2.542375E+1	9.519281E-1	-2.542375E+1	-6.292129E-7	2.272349E+5	-8.892491E+1	7.002755E-11	1.211324E+7
1.560000E+0	-2.542375E+1	1.169611E+0	-2.542374E+1	-5.910097E-7	2.272428E+5	-8.891978E+1	7.002499E-11	1.205896E+7
1.570000E+0	-2.542375E+1	1.155147E+0	-2.542374E+1	-5.756144E-7	2.272106E+5	-8.891800E+1	7.003485E-11	1.203494E+7
1.580000E+0	-2.542375E+1	1.056041E+0	-2.542374E+1	-5.505257E-7	2.271712E+5	-8.891682E+1	7.004694E-11	1.201635E+7
1.590000E+0	-2.542375E+1	9.763241E-1	-2.542374E+1	-5.787505E-7	2.271529E+5	-8.891649E+1	7.005259E-11	1.200967E+7
1.600000E+0	-2.542375E+1	1.173364E+0	-2.542374E+1	-5.915799E-7	2.271817E+5	-8.891807E+1	7.004382E-11	1.202966E+7
1.610000E+0	-2.542375E+1	1.112437E+0	-2.542374E+1	-5.747591E-7	2.272106E+5	-8.891965E+1	7.003506E-11	1.204964E+7
1.620000E+0	-2.542375E+1	1.101163E+0	-2.542375E+1	-6.306384E-7	2.272100E+5	-8.892204E+1	7.003520E-11	1.207776E+7
1.630000E+0	-2.542375E+1	9.576092E-1	-2.542374E+1	-5.824567E-7	2.272010E+5	-8.892467E+1	7.003790E-11	1.210821E+7
1.640000E+0	-2.542374E+1	1.191525E+0	-2.542374E+1	-5.414025E-7	2.271936E+5	-8.892696E+1	7.004011E-11	1.213462E+7
1.650000E+0	-2.542375E+1	1.079347E+0	-2.542374E+1	-6.209451E-7	2.271990E+5	-8.892657E+1	7.003844E-11	1.212954E+7
1.660000E+0	-2.542376E+1	1.055161E+0	-2.542375E+1	-6.485997E-7	2.272045E+5	-8.892618E+1	7.003678E-11	1.212446E+7
1.670000E+0	-2.542375E+1	9.749550E-1	-2.542375E+1	-6.423275E-7	2.272174E+5	-8.892953E+1	7.003293E-11	1.216412E+7
1.680000E+0	-2.542376E+1	1.183799E+0	-2.542376E+1	-7.304230E-7	2.272368E+5	-8.893613E+1	7.002718E-11	1.224268E+7
1.690000E+0	-2.542375E+1	1.219264E+0	-2.542374E+1	-5.958564E-7	2.272562E+5	-8.894273E+1	7.002143E-11	1.232123E+7
1.700000E+0	-2.542375E+1	1.043677E+0	-2.542374E+1	-5.964266E-7	2.272287E+5	-8.893982E+1	7.002979E-11	1.228583E+7
1.710000E+0	-2.542376E+1	9.267172E-1	-2.542376E+1	-7.355548E-7	2.271993E+5	-8.893650E+1	7.003874E-11	1.224565E+7
1.720000E+0	-2.542376E+1	1.212833E+0	-2.542375E+1	-6.882284E-7	2.271800E+5	-8.893372E+1	7.004458E-11	1.221169E+7
1.730000E+0	-2.542376E+1	1.099873E+0	-2.542375E+1	-6.850923E-7	2.271922E+5	-8.893257E+1	7.004084E-11	1.219695E+7
1.740000E+0	-2.542376E+1	1.183338E+0	-2.542375E+1	-6.734032E-7	2.272044E+5	-8.893143E+1	7.003710E-11	1.218220E+7
1.750000E+0	-2.542376E+1	9.300699E-1	-2.542375E+1	-6.799605E-7	2.272082E+5	-8.892947E+1	7.003585E-11	1.216115E+7
1.760000E+0	-2.542376E+1	1.160018E+0	-2.542375E+1	-6.791052E-7	2.272070E+5	-8.892704E+1	7.003610E-11	1.213636E+7
1.770000E+0	-2.542376E+1	1.210026E+0	-2.542375E+1	-6.990621E-7	2.272062E+5	-8.892559E+1	7.003626E-11	1.212196E+7
1.780000E+0	-2.542376E+1	1.030839E+0	-2.542375E+1	-6.691268E-7	2.272074E+5	-8.892920E+1	7.003602E-11	1.216096E+7
1.790000E+0	-2.542376E+1	9.958167E-1	-2.542375E+1	-6.483146E-7	2.272086E+5	-8.893280E+1	7.003578E-11	1.219997E+7
1.800000E+0	-2.542376E+1	1.125671E+0	-2.542375E+1	-6.953558E-7	2.271946E+5	-8.893097E+1	7.004007E-11	1.217697E+7
1.810000E+0	-2.542376E+1	1.111468E+0	-2.542375E+1	-6.474593E-7	2.271730E+5	-8.892643E+1	7.004662E-11	1.212323E+7
1.820000E+0	-2.542376E+1	1.171106E+0	-2.542375E+1	-7.155979E-7	2.271531E+5	-8.892211E+1	7.005267E-11	1.207205E+7
1.830000E+0	-2.542376E+1	9.214832E-1	-2.542375E+1	-7.079002E-7	2.271973E+5	-8.892645E+1	7.003914E-11	1.212306E+7
