Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.000000E+0	-2.542345E+1	9.341771E-1	-2.542344E+1	0.000000E+0	1.294760E+3	-4.550170E+3	1.701690E+3	-1.252220E+4	4.790630E+3	-2.393460E+4	1.755330E+4	-4.635260E+4
1.000000E-2	-2.542345E+1	1.207208E+0	-2.542344E+1	-2.394829E-8	1.299385E+3	-4.545545E+3	1.701690E+3	-1.252220E+4	4.790630E+3	-2.393923E+4	1.755330E+4	-4.635723E+4
2.000000E-2	-2.542346E+1	1.060483E+0	-2.542345E+1	-9.636338E-8	1.304010E+3	-4.540920E+3	1.701690E+3	-1.252220E+4	4.790630E+3	-2.394385E+4	1.755330E+4	-4.636185E+4
3.000000E-2	-2.542345E+1	1.051528E+0	-2.542344E+1	-3.506715E-8	1.308635E+3	-4.536295E+3	1.701690E+3	-1.252220E+4	4.790630E+3	-2.394848E+4	1.755330E+4	-4.636648E+4
4.000000E-2	-2.542346E+1	9.229314E-1	-2.542345E+1	-9.294219E-8	1.313260E+3	-4.531669E+3	1.701689E+3	-1.252220E+4	4.790630E+3	-2.395310E+4	1.755330E+4	-4.637110E+4
5.000000E-2	-2.542345E+1	1.158868E+0	-2.542344E+1	-6.500251E-8	1.313260E+3	-4.525506E+3	1.695523E+3	-1.252220E+4	4.790630E+3	-2.395310E+4	1.755330E+4	-4.635260E+4
6.000000E-2	-2.542345E+1	1.085135E+0	-2.542344E+1	-4.846679E-9	1.313260E+3	-4.519343E+3	1.689356E+3	-1.252220E+4	4.790630E+3	-2.395310E+4	1.755330E+4	-4.633410E+4
7.000000E-2	-2.542345E+1	1.091198E+0	-2.542344E+1	-4.133932E-8	1.313260E+3	-4.513180E+3	1.683190E+3	-1.252220E+4	4.790630E+3	-2.395310E+4	1.755330E+4	-4.631560E+4
8.000000E-2	-2.542344E+1	9.230850E-1	-2.542343E+1	4.247971E-8	1.313260E+3	-4.513180E+3	1.697053E+3	-1.252220E+4	4.772145E+3	-2.394386E+4	1.755330E+4	-4.625552E+4
9.000000E-2	-2.542345E+1	1.149611E+0	-2.542344E+1	-9.693357E-9	1.313260E+3	-4.513180E+3	1.710916E+3	-1.252220E+4	4.753660E+3	-2.393461E+4	1.755330E+4	-4.619543E+4
1.000000E-1	-2.542345E+1	1.020492E+0	-2.542344E+1	-3.535224E-8	1.313260E+3	-4.513180E+3	1.724779E+3	-1.252220E+4	4.735175E+3	-2.392537E+4	1.755330E+4	-4.613535E+4
1.100000E-1	-2.542345E+1	1.078313E+0	-2.542344E+1	-2.594399E-8	1.313260E+3	-4.513180E+3	1.738643E+3	-1.252220E+4	4.716690E+3	-2.391612E+4	1.755330E+4	-4.607526E+4
1.200000E-1	-2.542345E+1	9.792903E-1	-2.542344E+1	-3.079067E-8	1.313260E+3	-4.516255E+3	1.732529E+3	-1.252220E+4	4.716640E+3	-2.390996E+4	1.755330E+4	-4.607202E+4
1.300000E-1	-2.542345E+1	1.109401E+0	-2.542344E+1	5.701974E-9	1.313260E+3	-4.519338E+3	1.726361E+3	-1.252220E+4	4.716640E+3	-2.390381E+4	1.755330E+4	-4.606894E+4
1.400000E-1	-2.542345E+1	1.133727E+0	-2.542344E+1	-4.675619E-8	1.313260E+3	-4.522421E+3	1.720193E+3	-1.252220E+4	4.716640E+3	-2.389766E+4	1.755330E+4	-4.606585E+4
1.500000E-1	-2.542345E+1	1.051254E+0	-2.542344E+1	-2.965027E-8	1.313260E+3	-4.525504E+3	1.714025E+3	-1.252220E+4	4.716640E+3	-2.389151E+4	1.755330E+4	-4.606277E+4
1.600000E-1	-2.542346E+1	9.591086E-1	-2.542345E+1	-1.248733E-7	1.313260E+3	-4.528587E+3	1.707857E+3	-1.252220E+4	4.716640E+3	-2.388535E+4	1.755330E+4	-4.605968E+4
1.700000E-1	-2.542345E+1	1.230813E+0	-2.542344E+1	-6.072603E-8	1.313260E+3	-4.531670E+3	1.701690E+3	-1.252220E+4	4.716642E+3	-2.387920E+4	1.755330E+4	-4.605660E+4
1.800000E-1	-2.542345E+1	1.021321E+0	-2.542344E+1	-6.186643E-8	1.313260E+3	-4.531670E+3	1.701690E+3	-1.251295E+4	4.735137E+3	-2.387920E+4	1.755330E+4	-4.609360E+4
1.900000E-1	-2.542345E+1	1.152037E+0	-2.542345E+1	-7.811706E-8	1.313259E+3	-4.531669E+3	1.701690E+3	-1.250370E+4	4.753631E+3	-2.387920E+4	1.755330E+4	-4.613060E+4
2.000000E-1	-2.542345E+1	9.265821E-1	-2.542344E+1	-4.932208E-8	1.307093E+3	-4.519339E+3	1.701690E+3	-1.249753E+4	4.759797E+3	-2.387920E+4	1.755330E+4	-4.614293E+4
2.100000E-1	-2.542346E+1	1.236126E+0	-2.542345E+1	-1.128991E-7	1.300926E+3	-4.507010E+3	1.701690E+3	-1.249137E+4	4.765964E+3	-2.387920E+4	1.755330E+4	-4.615527E+4
2.200000E-1	-2.542346E+1	1.076143E+0	-2.542345E+1	-1.151799E-7	1.294760E+3	-4.494680E+3	1.701690E+3	-1.248520E+4	4.772130E+3	-2.387920E+4	1.755330E+4	-4.616760E+4
2.300000E-1	-2.542346E+1	1.057261E+0	-2.542345E+1	-1.040610E-7	1.291062E+3	-4.498380E+3	1.697990E+3	-1.248520E+4	4.775830E+3	-2.387920E+4	1.754960E+4	-4.617500E+4
2.400000E-1	-2.542346E+1	9.682449E-1	-2.542345E+1	-1.377027E-7	1.287364E+3	-4.502080E+3	1.694290E+3	-1.248520E+4	4.779530E+3	-2.387920E+4	1.754590E+4	-4.618240E+4
2.500000E-1	-2.542346E+1	1.255898E+0	-2.542345E+1	-1.588000E-7	1.283666E+3	-4.505780E+3	1.690590E+3	-1.248520E+4	4.783230E+3	-2.387920E+4	1.754220E+4	-4.618980E+4
2.600000E-1	-2.542346E+1	1.213169E+0	-2.542345E+1	-1.291497E-7	1.279968E+3	-4.509480E+3	1.686890E+3	-1.248520E+4	4.786930E+3	-2.387920E+4	1.753850E+4	-4.619720E+4
2.700000E-1	-2.542346E+1	1.078094E+0	-2.542345E+1	-1.003548E-7	1.276270E+3	-4.513180E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.620460E+4
2.800000E-1	-2.542346E+1	9.399187E-1	-2.542345E+1	-1.057716E-7	1.282433E+3	-4.507013E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.621077E+4
2.900000E-1	-2.542346E+1	1.248415E+0	-2.542345E+1	-1.203117E-7	1.288597E+3	-4.500847E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.621693E+4
3.000000E-1	-2.542345E+1	1.188153E+0	-2.542344E+1	-5.758995E-8	1.294760E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.100000E-1	-2.542346E+1	9.785686E-1	-2.542345E+1	-1.111885E-7	1.291062E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.200000E-1	-2.542346E+1	9.486545E-1	-2.542345E+1	-1.260136E-7	1.287364E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.300000E-1	-2.542347E+1	1.098630E+0	-2.542346E+1	-2.212366E-7	1.283666E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.400000E-1	-2.542346E+1	1.154887E+0	-2.542345E+1	-1.228776E-7	1.279968E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.500000E-1	-2.542346E+1	1.032394E+0	-2.542345E+1	-9.408259E-8	1.276270E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.600000E-1	-2.542346E+1	9.620190E-1	-2.542345E+1	-1.508172E-7	1.278119E+3	-4.490981E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.700000E-1	-2.542346E+1	1.114039E+0	-2.542345E+1	-1.057716E-7	1.279968E+3	-4.487282E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.800000E-1	-2.542346E+1	1.129792E+0	-2.542345E+1	-1.673530E-7	1.281817E+3	-4.483583E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
3.900000E-1	-2.542346E+1	1.011686E+0	-2.542346E+1	-1.693487E-7	1.283666E+3	-4.479884E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
4.000000E-1	-2.542347E+1	9.328313E-1	-2.542346E+1	-1.947224E-7	1.285515E+3	-4.476185E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
4.100000E-1	-2.542346E+1	1.151869E+0	-2.542346E+1	-1.727698E-7	1.287364E+3	-4.472486E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
4.200000E-1	-2.542346E+1	1.219739E+0	-2.542346E+1	-1.750506E-7	1.289213E+3	-4.468787E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
4.300000E-1	-2.542346E+1	1.082313E+0	-2.542345E+1	-9.322729E-8	1.291062E+3	-4.465088E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
4.400000E-1	-2.542346E+1	8.952059E-1	-2.542345E+1	-1.063418E-7	1.292911E+3	-4.461389E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
4.500000E-1	-2.542346E+1	1.119995E+0	-2.542345E+1	-1.414090E-7	1.294760E+3	-4.457690E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
4.600000E-1	-2.542346E+1	1.113988E+0	-2.542346E+1	-1.704891E-7	1.285515E+3	-4.466935E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.752555E+4	-4.622310E+4
4.700000E-1	-2.542346E+1	1.034671E+0	-2.542345E+1	-1.422643E-7	1.276272E+3	-4.476184E+3	1.683188E+3	-1.248520E+4	4.790628E+3	-2.387920E+4	1.751630E+4	-4.622310E+4
4.800000E-1	-2.542346E+1	9.610131E-1	-2.542345E+1	-1.325709E-7	1.294760E+3	-4.513179E+3	1.664700E+3	-1.248520E+4	4.772130E+3	-2.387920E+4	1.753480E+4	-4.624160E+4
4.900000E-1	-2.542346E+1	1.117010E+0	-2.542345E+1	-1.351368E-7	1.299382E+3	-4.503936E+3	1.669319E+3	-1.248520E+4	4.776752E+3	-2.387920E+4	1.753480E+4	-4.623698E+4
5.000000E-1	-2.542347E+1	1.206906E+0	-2.542346E+1	-2.275088E-7	1.304003E+3	-4.494694E+3	1.673938E+3	-1.248520E+4	4.781373E+3	-2.387920E+4	1.753480E+4	-4.623236E+4
5.100000E-1	-2.542347E+1	1.070229E+0	-2.542346E+1	-2.169601E-7	1.308624E+3	-4.485451E+3	1.678557E+3	-1.248520E+4	4.785994E+3	-2.387920E+4	1.753480E+4	-4.622774E+4
5.200000E-1	-2.542346E+1	9.700609E-1	-2.542345E+1	-1.627914E-7	1.313246E+3	-4.476209E+3	1.683176E+3	-1.248520E+4	4.790616E+3	-2.387920E+4	1.753480E+4	-4.622311E+4
5.300000E-1	-2.542346E+1	9.593274E-1	-2.542346E+1	-1.798973E-7	1.309571E+3	-4.479869E+3	1.683190E+3	-1.248889E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
5.400000E-1	-2.542347E+1	1.160735E+0	-2.542346E+1	-2.138241E-7	1.305871E+3	-4.483569E+3	1.683190E+3	-1.249259E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
5.500000E-1	-2.542348E+1	1.077503E+0	-2.542347E+1	-3.090470E-7	1.302171E+3	-4.487269E+3	1.683190E+3	-1.249629E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
5.600000E-1	-2.542346E+1	9.736791E-1	-2.542346E+1	-1.790420E-7	1.298471E+3	-4.490969E+3	1.683190E+3	-1.249999E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
5.700000E-1	-2.542346E+1	1.014518E+0	-2.542345E+1	-1.645020E-7	1.294771E+3	-4.494669E+3	1.683190E+3	-1.250369E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
5.800000E-1	-2.542347E+1	1.217625E+0	-2.542346E+1	-2.563038E-7	1.291074E+3	-4.502055E+3	1.683190E+3	-1.250001E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
5.900000E-1	-2.542348E+1	1.066509E+0	-2.542347E+1	-2.908007E-7	1.287376E+3	-4.509452E+3	1.683190E+3	-1.249631E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.000000E-1	-2.542346E+1	9.800401E-1	-2.542345E+1	-1.673530E-7	1.283678E+3	-4.516849E+3	1.683190E+3	-1.249261E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.100000E-1	-2.542347E+1	9.962311E-1	-2.542346E+1	-2.018499E-7	1.279981E+3	-4.524246E+3	1.683190E+3	-1.248891E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.200000E-1	-2.542347E+1	1.166048E+0	-2.542346E+1	-2.295045E-7	1.276283E+3	-4.531643E+3	1.683190E+3	-1.248521E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.300000E-1	-2.542347E+1	1.003388E+0	-2.542346E+1	-2.386277E-7	1.288570E+3	-4.531670E+3	1.683190E+3	-1.249135E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.400000E-1	-2.542347E+1	1.064059E+0	-2.542346E+1	-2.571591E-7	1.300915E+3	-4.531670E+3	1.683190E+3	-1.249753E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.500000E-1	-2.542346E+1	9.425730E-1	-2.542345E+1	-1.291497E-7	1.313260E+3	-4.531670E+3	1.683190E+3	-1.250370E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.600000E-1	-2.542346E+1	1.230482E+0	-2.542345E+1	-1.411239E-7	1.311579E+3	-4.529990E+3	1.683190E+3	-1.250202E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.700000E-1	-2.542346E+1	1.183855E+0	-2.542346E+1	-1.707742E-7	1.309897E+3	-4.528309E+3	1.683190E+3	-1.250034E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.800000E-1	-2.542347E+1	9.777863E-1	-2.542346E+1	-1.887354E-7	1.308216E+3	-4.526629E+3	1.683190E+3	-1.249866E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
6.900000E-1	-2.542347E+1	9.893114E-1	-2.542346E+1	-1.998542E-7	1.306535E+3	-4.524949E+3	1.683190E+3	-1.249697E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.000000E-1	-2.542347E+1	1.180144E+0	-2.542346E+1	-1.978585E-7	1.304854E+3	-4.523268E+3	1.683190E+3	-1.249529E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.100000E-1	-2.542346E+1	1.031063E+0	-2.542345E+1	-1.633616E-7	1.303172E+3	-4.521588E+3	1.683190E+3	-1.249361E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.200000E-1	-2.542347E+1	1.074551E+0	-2.542346E+1	-2.637163E-7	1.301491E+3	-4.519907E+3	1.683190E+3	-1.249193E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.300000E-1	-2.542347E+1	9.199604E-1	-2.542346E+1	-2.066966E-7	1.299810E+3	-4.518227E+3	1.683190E+3	-1.249025E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.400000E-1	-2.542346E+1	1.152521E+0	-2.542345E+1	-1.585149E-7	1.298129E+3	-4.516547E+3	1.683190E+3	-1.248857E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.500000E-1	-2.542346E+1	1.195716E+0	-2.542345E+1	-1.317156E-7	1.296447E+3	-4.514866E+3	1.683190E+3	-1.248689E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.600000E-1	-2.542347E+1	9.734742E-1	-2.542346E+1	-2.397680E-7	1.294766E+3	-4.513186E+3	1.683190E+3	-1.248521E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
7.700000E-1	-2.542347E+1	9.688130E-1	-2.542346E+1	-2.571591E-7	1.285531E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.751630E+4	-4.623233E+4
7.800000E-1	-2.542347E+1	1.106984E+0	-2.542346E+1	-2.320704E-7	1.276270E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.751630E+4	-4.624160E+4
7.900000E-1	-2.542347E+1	1.087063E+0	-2.542346E+1	-1.921566E-7	1.276270E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.751630E+4	-4.623697E+4
8.000000E-1	-2.542347E+1	9.738607E-1	-2.542346E+1	-2.032754E-7	1.276270E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.751630E+4	-4.623235E+4
8.100000E-1	-2.542346E+1	7.842854E-1	-2.542346E+1	-1.813228E-7	1.276270E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.751630E+4	-4.622772E+4
8.200000E-1	-2.542346E+1	1.134085E+0	-2.542346E+1	-1.773314E-7	1.276270E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.751630E+4	-4.622310E+4
8.300000E-1	-2.542347E+1	9.637838E-1	-2.542346E+1	-2.277939E-7	1.285515E+3	-4.513175E+3	1.673945E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.752555E+4	-4.622310E+4
8.400000E-1	-2.542347E+1	1.040678E+0	-2.542346E+1	-2.289343E-7	1.294760E+3	-4.531670E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
8.500000E-1	-2.542346E+1	9.286543E-1	-2.542346E+1	-1.813228E-7	1.290138E+3	-4.527048E+3	1.669322E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622772E+4
8.600000E-1	-2.542347E+1	1.108474E+0	-2.542346E+1	-2.200962E-7	1.285515E+3	-4.522425E+3	1.673945E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.623235E+4
8.700000E-1	-2.542346E+1	1.191883E+0	-2.542345E+1	-1.003548E-7	1.280892E+3	-4.517802E+3	1.678568E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.623697E+4
8.800000E-1	-2.542346E+1	9.913743E-1	-2.542346E+1	-1.838887E-7	1.276270E+3	-4.513180E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.624160E+4
8.900000E-1	-2.542346E+1	1.056069E+0	-2.542346E+1	-1.764761E-7	1.276270E+3	-4.503930E+3	1.678567E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.623697E+4
9.000000E-1	-2.542347E+1	1.085578E+0	-2.542346E+1	-2.098327E-7	1.276270E+3	-4.494680E+3	1.673945E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.623235E+4
9.100000E-1	-2.542346E+1	1.112712E+0	-2.542345E+1	-1.354219E-7	1.276270E+3	-4.485429E+3	1.669322E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622772E+4
9.200000E-1	-2.542346E+1	1.087664E+0	-2.542345E+1	-1.664977E-7	1.276270E+3	-4.476180E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
9.300000E-1	-2.542349E+1	9.475369E-1	-2.542348E+1	-4.082614E-7	1.271645E+3	-4.480805E+3	1.669323E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
9.400000E-1	-2.542348E+1	1.129704E+0	-2.542347E+1	-3.509566E-7	1.267020E+3	-4.485430E+3	1.673945E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
9.500000E-1	-2.542349E+1	1.038546E+0	-2.542348E+1	-4.293587E-7	1.262395E+3	-4.490055E+3	1.678568E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
9.600000E-1	-2.542348E+1	1.039477E+0	-2.542347E+1	-3.637860E-7	1.257770E+3	-4.494680E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
9.700000E-1	-2.542348E+1	9.352714E-1	-2.542348E+1	-3.757601E-7	1.257770E+3	-4.498380E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
9.800000E-1	-2.542348E+1	9.608781E-1	-2.542347E+1	-3.629307E-7	1.257770E+3	-4.502080E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
9.900000E-1	-2.542348E+1	1.070597E+0	-2.542347E+1	-3.492460E-7	1.257770E+3	-4.505780E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.000000E+0	-2.542348E+1	1.140530E+0	-2.542347E+1	-3.307145E-7	1.257770E+3	-4.509480E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.010000E+0	-2.542349E+1	1.027728E+0	-2.542348E+1	-4.170995E-7	1.257770E+3	-4.513180E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.020000E+0	-2.542349E+1	1.113950E+0	-2.542348E+1	-3.928661E-7	1.262391E+3	-4.517799E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.030000E+0	-2.542349E+1	1.185462E+0	-2.542348E+1	-4.162442E-7	1.267013E+3	-4.522418E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.040000E+0	-2.542348E+1	1.159669E+0	-2.542348E+1	-3.840280E-7	1.271634E+3	-4.527037E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.050000E+0	-2.542348E+1	9.715604E-1	-2.542347E+1	-3.281487E-7	1.276256E+3	-4.531656E+3	1.683190E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.060000E+0	-2.542349E+1	1.009456E+0	-2.542349E+1	-4.738341E-7	1.279957E+3	-4.527983E+3	1.679503E+3	-1.248889E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.070000E+0	-2.542348E+1	1.238147E+0	-2.542347E+1	-3.700582E-7	1.283655E+3	-4.524285E+3	1.675805E+3	-1.249259E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.080000E+0	-2.542348E+1	9.828992E-1	-2.542348E+1	-3.774707E-7	1.287353E+3	-4.520587E+3	1.672107E+3	-1.249629E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.090000E+0	-2.542348E+1	9.734416E-1	-2.542348E+1	-3.797515E-7	1.291051E+3	-4.516889E+3	1.668409E+3	-1.249999E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.100000E+0	-2.542347E+1	8.983584E-1	-2.542346E+1	-2.471806E-7	1.294749E+3	-4.513191E+3	1.664711E+3	-1.250369E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.110000E+0	-2.542349E+1	1.192512E+0	-2.542349E+1	-4.835275E-7	1.294760E+3	-4.510545E+3	1.664700E+3	-1.250107E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.120000E+0	-2.542349E+1	1.071533E+0	-2.542348E+1	-4.601494E-7	1.294760E+3	-4.507903E+3	1.664700E+3	-1.249842E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.130000E+0	-2.542349E+1	9.949412E-1	-2.542348E+1	-4.131081E-7	1.294760E+3	-4.505260E+3	1.664700E+3	-1.249578E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.140000E+0	-2.542348E+1	9.790901E-1	-2.542348E+1	-3.828876E-7	1.294760E+3	-4.502617E+3	1.664700E+3	-1.249314E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.150000E+0	-2.542349E+1	1.164908E+0	-2.542348E+1	-3.917257E-7	1.294760E+3	-4.499975E+3	1.664700E+3	-1.249049E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.160000E+0	-2.542348E+1	1.112777E+0	-2.542347E+1	-3.358463E-7	1.294760E+3	-4.497332E+3	1.664700E+3	-1.248785E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.170000E+0	-2.542348E+1	1.068013E+0	-2.542348E+1	-3.908704E-7	1.294760E+3	-4.494689E+3	1.664700E+3	-1.248521E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.180000E+0	-2.542348E+1	9.154482E-1	-2.542347E+1	-3.475354E-7	1.294760E+3	-4.513178E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.190000E+0	-2.542347E+1	1.294021E+0	-2.542347E+1	-2.788266E-7	1.300926E+3	-4.510097E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.200000E+0	-2.542349E+1	1.082779E+0	-2.542348E+1	-4.105422E-7	1.307093E+3	-4.507014E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.210000E+0	-2.542349E+1	1.036609E+0	-2.542348E+1	-4.265077E-7	1.313260E+3	-4.503930E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.220000E+0	-2.542348E+1	9.461073E-1	-2.542347E+1	-3.597946E-7	1.319426E+3	-4.500847E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.230000E+0	-2.542348E+1	1.153871E+0	-2.542347E+1	-3.104725E-7	1.325593E+3	-4.497763E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
1.240000E+0	-2.542348E+1	1.149257E+0	-2.542348E+1	-3.723390E-7	1.331760E+3	-4.494680E+3	1.664700E+3	-1.248520E+4	4.790630E+3	-2.387920E+4	1.753480E+4	-4.622310E+4
