Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.000000E+0	-2.542280E+1	2.043089E+0	-2.542279E+1	0.000000E+0	1.627700E+3	-5.678470E+3	3.625340E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.843090E+4
1.000000E-2	-2.542281E+1	2.248539E+0	-2.542280E+1	-7.868725E-8	1.623895E+3	-5.678470E+3	3.629147E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.843090E+4
2.000000E-2	-2.542281E+1	2.248883E+0	-2.542280E+1	-7.612137E-8	1.620091E+3	-5.678470E+3	3.632953E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.843090E+4
3.000000E-2	-2.542280E+1	2.329182E+0	-2.542279E+1	-1.482513E-8	1.616286E+3	-5.678470E+3	3.636760E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.843090E+4
4.000000E-2	-2.542281E+1	2.109045E+0	-2.542281E+1	-1.542384E-7	1.612482E+3	-5.678470E+3	3.640567E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.843090E+4
5.000000E-2	-2.542280E+1	2.315193E+0	-2.542280E+1	-5.616445E-8	1.610506E+3	-5.678470E+3	3.643192E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.843025E+4
6.000000E-2	-2.542282E+1	2.254508E+0	-2.542281E+1	-2.280790E-7	1.619753E+3	-5.678470E+3	3.638567E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.842563E+4
7.000000E-2	-2.542282E+1	2.299906E+0	-2.542281E+1	-1.875950E-7	1.629001E+3	-5.678470E+3	3.633942E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.842100E+4
8.000000E-2	-2.542282E+1	2.139248E+0	-2.542282E+1	-2.582995E-7	1.638248E+3	-5.678470E+3	3.629317E+3	-1.749780E+4	5.992910E+3	-3.027900E+4	2.286180E+4	-5.841638E+4
9.000000E-2	-2.542282E+1	2.145991E+0	-2.542281E+1	-2.397680E-7	1.646200E+3	-5.677822E+3	3.625988E+3	-1.749780E+4	5.989023E+3	-3.027900E+4	2.286245E+4	-5.840203E+4
1.000000E-1	-2.542283E+1	2.256958E+0	-2.542282E+1	-2.791117E-7	1.646200E+3	-5.673197E+3	3.630613E+3	-1.749780E+4	5.961278E+3	-3.027900E+4	2.286707E+4	-5.832803E+4
1.100000E-1	-2.542283E+1	2.191169E+0	-2.542282E+1	-3.446844E-7	1.646200E+3	-5.668572E+3	3.635238E+3	-1.749780E+4	5.933533E+3	-3.027900E+4	2.287170E+4	-5.825403E+4
1.200000E-1	-2.542283E+1	2.140235E+0	-2.542282E+1	-2.816776E-7	1.646200E+3	-5.663947E+3	3.639863E+3	-1.749780E+4	5.905788E+3	-3.027900E+4	2.287632E+4	-5.818003E+4
1.300000E-1	-2.542284E+1	2.242411E+0	-2.542283E+1	-3.854535E-7	1.646200E+3	-5.659970E+3	3.643470E+3	-1.749743E+4	5.881560E+3	-3.027826E+4	2.287993E+4	-5.811455E+4
1.400000E-1	-2.542285E+1	2.244632E+0	-2.542285E+1	-5.656359E-7	1.646200E+3	-5.659970E+3	3.640827E+3	-1.749479E+4	5.878917E+3	-3.027297E+4	2.287729E+4	-5.810133E+4
1.500000E-1	-2.542286E+1	2.321843E+0	-2.542285E+1	-6.012733E-7	1.646200E+3	-5.659970E+3	3.638184E+3	-1.749214E+4	5.876274E+3	-3.026769E+4	2.287464E+4	-5.808812E+4
1.600000E-1	-2.542287E+1	2.183644E+0	-2.542286E+1	-6.796754E-7	1.646200E+3	-5.659970E+3	3.635541E+3	-1.748950E+4	5.873631E+3	-3.026240E+4	2.287200E+4	-5.807491E+4
1.700000E-1	-2.542286E+1	2.120133E+0	-2.542285E+1	-6.446083E-7	1.646200E+3	-5.659970E+3	3.632898E+3	-1.748686E+4	5.870988E+3	-3.025712E+4	2.286936E+4	-5.806169E+4
1.800000E-1	-2.542287E+1	2.336912E+0	-2.542286E+1	-7.566521E-7	1.646200E+3	-5.659970E+3	3.630255E+3	-1.748422E+4	5.868345E+3	-3.025183E+4	2.286672E+4	-5.804848E+4
1.900000E-1	-2.542287E+1	2.099276E+0	-2.542287E+1	-7.629242E-7	1.646200E+3	-5.659970E+3	3.627613E+3	-1.748157E+4	5.865703E+3	-3.024655E+4	2.286407E+4	-5.803526E+4
2.000000E-1	-2.542289E+1	2.261940E+0	-2.542288E+1	-8.934995E-7	1.646200E+3	-5.658674E+3	3.625988E+3	-1.747865E+4	5.865373E+3	-3.024135E+4	2.286180E+4	-5.802779E+4
2.100000E-1	-2.542289E+1	2.027303E+0	-2.542288E+1	-9.319878E-7	1.646200E+3	-5.649427E+3	3.630613E+3	-1.747403E+4	5.879246E+3	-3.023673E+4	2.286180E+4	-5.805554E+4
2.200000E-1	-2.542289E+1	2.316656E+0	-2.542288E+1	-8.892230E-7	1.646200E+3	-5.640180E+3	3.635238E+3	-1.746940E+4	5.893118E+3	-3.023210E+4	2.286180E+4	-5.808329E+4
2.300000E-1	-2.542289E+1	2.237894E+0	-2.542288E+1	-8.937846E-7	1.646200E+3	-5.630933E+3	3.639863E+3	-1.746478E+4	5.906990E+3	-3.022748E+4	2.286180E+4	-5.811104E+4
2.400000E-1	-2.542290E+1	2.092631E+0	-2.542289E+1	-9.938542E-7	1.645818E+3	-5.623362E+3	3.643076E+3	-1.746080E+4	5.919684E+3	-3.022312E+4	2.286142E+4	-5.813605E+4
2.500000E-1	-2.542289E+1	2.096174E+0	-2.542288E+1	-9.197286E-7	1.643091E+3	-5.626088E+3	3.637621E+3	-1.746080E+4	5.925139E+3	-3.022039E+4	2.285869E+4	-5.814423E+4
2.600000E-1	-2.542290E+1	2.369285E+0	-2.542289E+1	-1.052014E-6	1.640363E+3	-5.628814E+3	3.632166E+3	-1.746080E+4	5.930594E+3	-3.021766E+4	2.285596E+4	-5.815241E+4
2.700000E-1	-2.542291E+1	2.303370E+0	-2.542290E+1	-1.116732E-6	1.637635E+3	-5.631540E+3	3.626711E+3	-1.746080E+4	5.936049E+3	-3.021494E+4	2.285324E+4	-5.816059E+4
2.800000E-1	-2.542290E+1	2.245810E+0	-2.542290E+1	-1.067125E-6	1.634908E+3	-5.634266E+3	3.621256E+3	-1.746080E+4	5.941504E+3	-3.021221E+4	2.285051E+4	-5.816878E+4
2.900000E-1	-2.542290E+1	1.988020E+0	-2.542290E+1	-1.074537E-6	1.632180E+3	-5.636992E+3	3.615801E+3	-1.746080E+4	5.946959E+3	-3.020948E+4	2.284778E+4	-5.817696E+4
3.000000E-1	-2.542290E+1	2.352400E+0	-2.542289E+1	-1.041751E-6	1.629453E+3	-5.639718E+3	3.610345E+3	-1.746080E+4	5.952415E+3	-3.020675E+4	2.284505E+4	-5.818514E+4
3.100000E-1	-2.542292E+1	2.242071E+0	-2.542291E+1	-1.195989E-6	1.610311E+3	-5.661072E+3	3.625340E+3	-1.745970E+4	5.974410E+3	-3.020500E+4	2.282480E+4	-5.822960E+4
3.200000E-1	-2.542291E+1	2.204240E+0	-2.542290E+1	-1.156931E-6	1.613393E+3	-5.664155E+3	3.625340E+3	-1.745661E+4	5.974410E+3	-3.020500E+4	2.282480E+4	-5.823577E+4
3.300000E-1	-2.542291E+1	2.110302E+0	-2.542290E+1	-1.138399E-6	1.616475E+3	-5.667239E+3	3.625340E+3	-1.745353E+4	5.974410E+3	-3.020500E+4	2.282480E+4	-5.824194E+4
3.400000E-1	-2.542291E+1	2.230983E+0	-2.542290E+1	-1.156075E-6	1.619556E+3	-5.670322E+3	3.625340E+3	-1.745045E+4	5.974410E+3	-3.020500E+4	2.282480E+4	-5.824810E+4
3.500000E-1	-2.542292E+1	2.295785E+0	-2.542291E+1	-1.238184E-6	1.622638E+3	-5.673405E+3	3.625340E+3	-1.744736E+4	5.974410E+3	-3.020500E+4	2.282480E+4	-5.825427E+4
3.600000E-1	-2.542292E+1	2.176007E+0	-2.542291E+1	-1.243316E-6	1.625720E+3	-5.676489E+3	3.625340E+3	-1.744428E+4	5.974410E+3	-3.020500E+4	2.282480E+4	-5.826044E+4
3.700000E-1	-2.542292E+1	2.098354E+0	-2.542291E+1	-1.257856E-6	1.627700E+3	-5.676266E+3	3.625340E+3	-1.744450E+4	5.974410E+3	-3.020280E+4	2.282700E+4	-5.826440E+4
3.800000E-1	-2.542292E+1	2.381303E+0	-2.542291E+1	-1.214236E-6	1.627700E+3	-5.670100E+3	3.625340E+3	-1.745067E+4	5.974410E+3	-3.019663E+4	2.283317E+4	-5.826440E+4
3.900000E-1	-2.542292E+1	2.176762E+0	-2.542291E+1	-1.200836E-6	1.627700E+3	-5.663933E+3	3.625340E+3	-1.745684E+4	5.974410E+3	-3.019046E+4	2.283934E+4	-5.826440E+4
4.000000E-1	-2.542292E+1	2.247584E+0	-2.542291E+1	-1.219367E-6	1.626966E+3	-5.659970E+3	3.624606E+3	-1.746007E+4	5.975144E+3	-3.018650E+4	2.284257E+4	-5.826440E+4
4.100000E-1	-2.542292E+1	2.068672E+0	-2.542291E+1	-1.207678E-6	1.624912E+3	-5.659970E+3	3.622551E+3	-1.745801E+4	5.977199E+3	-3.018650E+4	2.284051E+4	-5.826440E+4
4.200000E-1	-2.542294E+1	2.180911E+0	-2.542293E+1	-1.406962E-6	1.622859E+3	-5.659970E+3	3.620496E+3	-1.745596E+4	5.979254E+3	-3.018650E+4	2.283846E+4	-5.826440E+4
4.300000E-1	-2.542294E+1	2.246625E+0	-2.542293E+1	-1.401260E-6	1.620805E+3	-5.659970E+3	3.618441E+3	-1.745390E+4	5.981309E+3	-3.018650E+4	2.283640E+4	-5.826440E+4
4.400000E-1	-2.542293E+1	2.085613E+0	-2.542292E+1	-1.355074E-6	1.618751E+3	-5.659970E+3	3.616386E+3	-1.745185E+4	5.983364E+3	-3.018650E+4	2.283435E+4	-5.826440E+4
4.500000E-1	-2.542293E+1	2.224674E+0	-2.542292E+1	-1.348517E-6	1.616698E+3	-5.659970E+3	3.614332E+3	-1.744979E+4	5.985418E+3	-3.018650E+4	2.283229E+4	-5.826440E+4
4.600000E-1	-2.542294E+1	2.198913E+0	-2.542293E+1	-1.410669E-6	1.614644E+3	-5.659970E+3	3.612277E+3	-1.744774E+4	5.987473E+3	-3.018650E+4	2.283024E+4	-5.826440E+4
4.700000E-1	-2.542294E+1	2.388004E+0	-2.542294E+1	-1.491637E-6	1.612590E+3	-5.659970E+3	3.610222E+3	-1.744568E+4	5.989528E+3	-3.018650E+4	2.282818E+4	-5.826440E+4
4.800000E-1	-2.542295E+1	2.259226E+0	-2.542294E+1	-1.510453E-6	1.610536E+3	-5.659970E+3	3.608167E+3	-1.744363E+4	5.991583E+3	-3.018650E+4	2.282613E+4	-5.826440E+4
4.900000E-1	-2.542296E+1	2.068253E+0	-2.542295E+1	-1.600829E-6	1.609210E+3	-5.681750E+3	3.622059E+3	-1.744230E+4	5.992910E+3	-3.018978E+4	2.282480E+4	-5.828290E+4
5.000000E-1	-2.542295E+1	2.257973E+0	-2.542294E+1	-1.575456E-6	1.609210E+3	-5.691009E+3	3.612794E+3	-1.744230E+4	5.992910E+3	-3.019905E+4	2.282480E+4	-5.828290E+4
5.100000E-1	-2.542295E+1	2.323207E+0	-2.542294E+1	-1.545520E-6	1.609210E+3	-5.693688E+3	3.608476E+3	-1.744230E+4	5.992910E+3	-3.020336E+4	2.282480E+4	-5.828290E+4
5.200000E-1	-2.542295E+1	2.158494E+0	-2.542294E+1	-1.564907E-6	1.609210E+3	-5.684532E+3	3.613056E+3	-1.744230E+4	5.992910E+3	-3.019878E+4	2.282480E+4	-5.828290E+4
5.300000E-1	-2.542295E+1	2.080742E+0	-2.542294E+1	-1.532691E-6	1.609210E+3	-5.675376E+3	3.617635E+3	-1.744230E+4	5.992910E+3	-3.019420E+4	2.282480E+4	-5.828290E+4
5.400000E-1	-2.542295E+1	2.227919E+0	-2.542294E+1	-1.531836E-6	1.609210E+3	-5.666219E+3	3.622215E+3	-1.744230E+4	5.992910E+3	-3.018963E+4	2.282480E+4	-5.828290E+4
5.500000E-1	-2.542296E+1	2.285889E+0	-2.542295E+1	-1.668398E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.744295E+4	5.992910E+3	-3.018715E+4	2.282480E+4	-5.828290E+4
5.600000E-1	-2.542296E+1	2.127192E+0	-2.542295E+1	-1.661841E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.744501E+4	5.992910E+3	-3.018921E+4	2.282480E+4	-5.828290E+4
5.700000E-1	-2.542296E+1	2.079471E+0	-2.542296E+1	-1.681512E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.744706E+4	5.992910E+3	-3.019126E+4	2.282480E+4	-5.828290E+4
5.800000E-1	-2.542296E+1	2.230546E+0	-2.542296E+1	-1.690636E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.744912E+4	5.992910E+3	-3.019332E+4	2.282480E+4	-5.828290E+4
5.900000E-1	-2.542297E+1	2.179169E+0	-2.542296E+1	-1.700899E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.745117E+4	5.992910E+3	-3.019537E+4	2.282480E+4	-5.828290E+4
6.000000E-1	-2.542299E+1	2.296041E+0	-2.542298E+1	-1.904745E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.745323E+4	5.992910E+3	-3.019743E+4	2.282480E+4	-5.828290E+4
6.100000E-1	-2.542299E+1	2.077995E+0	-2.542298E+1	-1.922706E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.745528E+4	5.992910E+3	-3.019948E+4	2.282480E+4	-5.828290E+4
6.200000E-1	-2.542299E+1	2.189311E+0	-2.542298E+1	-1.949505E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.745733E+4	5.992910E+3	-3.020153E+4	2.282480E+4	-5.828290E+4
6.300000E-1	-2.542299E+1	2.176128E+0	-2.542299E+1	-2.003389E-6	1.609210E+3	-5.659970E+3	3.625340E+3	-1.745939E+4	5.992910E+3	-3.020359E+4	2.282480E+4	-5.828290E+4
6.400000E-1	-2.542300E+1	2.203560E+0	-2.542299E+1	-2.027052E-6	1.615019E+3	-5.681374E+3	3.603936E+3	-1.742380E+4	5.992910E+3	-3.018941E+4	2.282480E+4	-5.827999E+4
6.500000E-1	-2.542301E+1	2.230140E+0	-2.542300E+1	-2.180150E-6	1.633548E+3	-5.690636E+3	3.594674E+3	-1.742380E+4	5.992910E+3	-3.019867E+4	2.282480E+4	-5.827073E+4
6.600000E-1	-2.542301E+1	2.130521E+0	-2.542300E+1	-2.172452E-6	1.645026E+3	-5.694613E+3	3.589523E+3	-1.742732E+4	5.992910E+3	-3.020383E+4	2.282480E+4	-5.826557E+4
6.700000E-1	-2.542301E+1	2.414477E+0	-2.542300E+1	-2.183856E-6	1.641326E+3	-5.687215E+3	3.593221E+3	-1.743842E+4	5.992910E+3	-3.020013E+4	2.282480E+4	-5.826927E+4
6.800000E-1	-2.542301E+1	2.237749E+0	-2.542300E+1	-2.123415E-6	1.637626E+3	-5.679817E+3	3.596919E+3	-1.744952E+4	5.992910E+3	-3.019643E+4	2.282480E+4	-5.827297E+4
6.900000E-1	-2.542302E+1	2.112170E+0	-2.542301E+1	-2.230042E-6	1.633926E+3	-5.672419E+3	3.600617E+3	-1.746062E+4	5.992910E+3	-3.019273E+4	2.282480E+4	-5.827667E+4
7.000000E-1	-2.542301E+1	2.136333E+0	-2.542300E+1	-2.176159E-6	1.630226E+3	-5.665021E+3	3.604315E+3	-1.747172E+4	5.992910E+3	-3.018903E+4	2.282480E+4	-5.828037E+4
7.100000E-1	-2.542302E+1	2.237945E+0	-2.542301E+1	-2.229472E-6	1.627700E+3	-5.659970E+3	3.608014E+3	-1.747578E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.828173E+4
7.200000E-1	-2.542302E+1	2.307468E+0	-2.542301E+1	-2.212936E-6	1.627700E+3	-5.659970E+3	3.611714E+3	-1.746468E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827803E+4
7.300000E-1	-2.542302E+1	2.253456E+0	-2.542301E+1	-2.246008E-6	1.627700E+3	-5.659970E+3	3.615414E+3	-1.745358E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827433E+4
7.400000E-1	-2.542302E+1	2.040048E+0	-2.542301E+1	-2.284781E-6	1.627700E+3	-5.659970E+3	3.619114E+3	-1.744248E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827063E+4
7.500000E-1	-2.542304E+1	2.460792E+0	-2.542303E+1	-2.486346E-6	1.627700E+3	-5.659970E+3	3.622814E+3	-1.743138E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826693E+4
7.600000E-1	-2.542305E+1	2.143118E+0	-2.542304E+1	-2.517707E-6	1.625745E+3	-5.661926E+3	3.625340E+3	-1.742576E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826636E+4
7.700000E-1	-2.542304E+1	2.150014E+0	-2.542304E+1	-2.501742E-6	1.619582E+3	-5.668093E+3	3.625340E+3	-1.743192E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827252E+4
7.800000E-1	-2.542304E+1	2.115779E+0	-2.542303E+1	-2.480644E-6	1.613418E+3	-5.674259E+3	3.625340E+3	-1.743809E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827869E+4
7.900000E-1	-2.542305E+1	2.297373E+0	-2.542304E+1	-2.546502E-6	1.609210E+3	-5.676123E+3	3.622993E+3	-1.744465E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.828173E+4
8.000000E-1	-2.542305E+1	2.257884E+0	-2.542304E+1	-2.516567E-6	1.609210E+3	-5.668723E+3	3.615595E+3	-1.745205E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827803E+4
8.100000E-1	-2.542305E+1	2.191286E+0	-2.542304E+1	-2.555625E-6	1.609210E+3	-5.661323E+3	3.608197E+3	-1.745945E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827433E+4
8.200000E-1	-2.542306E+1	2.036216E+0	-2.542305E+1	-2.618347E-6	1.609210E+3	-5.653923E+3	3.600799E+3	-1.746685E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.827063E+4
8.300000E-1	-2.542305E+1	2.391427E+0	-2.542304E+1	-2.584135E-6	1.609210E+3	-5.646523E+3	3.593401E+3	-1.747425E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826693E+4
8.400000E-1	-2.542305E+1	2.209158E+0	-2.542304E+1	-2.566459E-6	1.609210E+3	-5.642646E+3	3.590702E+3	-1.747812E+4	5.991734E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
8.500000E-1	-2.542304E+1	2.135034E+0	-2.542303E+1	-2.488912E-6	1.609210E+3	-5.646354E+3	3.598116E+3	-1.747442E+4	5.988026E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
8.600000E-1	-2.542305E+1	2.047764E+0	-2.542304E+1	-2.588126E-6	1.609210E+3	-5.650062E+3	3.605529E+3	-1.747071E+4	5.984318E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
8.700000E-1	-2.542305E+1	2.276232E+0	-2.542304E+1	-2.518562E-6	1.609210E+3	-5.653770E+3	3.612943E+3	-1.746700E+4	5.980610E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
8.800000E-1	-2.542305E+1	2.295892E+0	-2.542305E+1	-2.604662E-6	1.609210E+3	-5.657478E+3	3.620357E+3	-1.746329E+4	5.976902E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
8.900000E-1	-2.542306E+1	2.132822E+0	-2.542305E+1	-2.673086E-6	1.610220E+3	-5.658959E+3	3.625340E+3	-1.745979E+4	5.975421E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
9.000000E-1	-2.542306E+1	2.147933E+0	-2.542305E+1	-2.683349E-6	1.613302E+3	-5.655876E+3	3.625340E+3	-1.745671E+4	5.978504E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
9.100000E-1	-2.542306E+1	2.239598E+0	-2.542305E+1	-2.697889E-6	1.616384E+3	-5.652792E+3	3.625340E+3	-1.745362E+4	5.981588E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
9.200000E-1	-2.542306E+1	2.345475E+0	-2.542305E+1	-2.646287E-6	1.619465E+3	-5.649709E+3	3.625340E+3	-1.745054E+4	5.984671E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
9.300000E-1	-2.542306E+1	2.140827E+0	-2.542305E+1	-2.630321E-6	1.622547E+3	-5.646626E+3	3.625340E+3	-1.744746E+4	5.987754E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
9.400000E-1	-2.542307E+1	2.020481E+0	-2.542306E+1	-2.741224E-6	1.625629E+3	-5.643542E+3	3.625340E+3	-1.744437E+4	5.990838E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
9.500000E-1	-2.542306E+1	2.274984E+0	-2.542306E+1	-2.711859E-6	1.626487E+3	-5.643897E+3	3.624127E+3	-1.744351E+4	5.992910E+3	-3.018771E+4	2.282480E+4	-5.826440E+4
9.600000E-1	-2.542307E+1	2.254937E+0	-2.542306E+1	-2.732101E-6	1.622789E+3	-5.651297E+3	3.620427E+3	-1.744721E+4	5.992910E+3	-3.019141E+4	2.282480E+4	-5.826440E+4
9.700000E-1	-2.542306E+1	2.140589E+0	-2.542306E+1	-2.699315E-6	1.619091E+3	-5.658697E+3	3.616727E+3	-1.745091E+4	5.992910E+3	-3.019511E+4	2.282480E+4	-5.826440E+4
9.800000E-1	-2.542306E+1	2.224892E+0	-2.542306E+1	-2.711289E-6	1.615393E+3	-5.666097E+3	3.613027E+3	-1.745461E+4	5.992910E+3	-3.019881E+4	2.282480E+4	-5.826440E+4
9.900000E-1	-2.542307E+1	2.125823E+0	-2.542306E+1	-2.755194E-6	1.611695E+3	-5.673497E+3	3.609326E+3	-1.745831E+4	5.992910E+3	-3.020251E+4	2.282480E+4	-5.826440E+4
1.000000E+0	-2.542307E+1	2.308437E+0	-2.542306E+1	-2.773726E-6	1.609210E+3	-5.678470E+3	3.612907E+3	-1.745473E+4	5.992910E+3	-3.019893E+4	2.282480E+4	-5.826440E+4
1.010000E+0	-2.542307E+1	2.192222E+0	-2.542307E+1	-2.805942E-6	1.610073E+3	-5.679333E+3	3.624477E+3	-1.744316E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.020000E+0	-2.542307E+1	2.156957E+0	-2.542306E+1	-2.773726E-6	1.612705E+3	-5.681965E+3	3.621843E+3	-1.744580E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.030000E+0	-2.542308E+1	2.137795E+0	-2.542307E+1	-2.871229E-6	1.615337E+3	-5.684597E+3	3.619210E+3	-1.744843E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.040000E+0	-2.542308E+1	2.202890E+0	-2.542307E+1	-2.872085E-6	1.617968E+3	-5.687228E+3	3.616577E+3	-1.745106E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.050000E+0	-2.542308E+1	2.391040E+0	-2.542308E+1	-2.905726E-6	1.620600E+3	-5.689860E+3	3.613943E+3	-1.745370E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.060000E+0	-2.542308E+1	2.221782E+0	-2.542307E+1	-2.844430E-6	1.623232E+3	-5.692492E+3	3.611310E+3	-1.745633E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.070000E+0	-2.542308E+1	2.123015E+0	-2.542307E+1	-2.833311E-6	1.625864E+3	-5.695124E+3	3.608677E+3	-1.745896E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.080000E+0	-2.542308E+1	2.330025E+0	-2.542307E+1	-2.858685E-6	1.629216E+3	-5.695444E+3	3.608356E+3	-1.746080E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.090000E+0	-2.542308E+1	2.155122E+0	-2.542308E+1	-2.904586E-6	1.634229E+3	-5.690434E+3	3.613369E+3	-1.746080E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.100000E+0	-2.542307E+1	2.178908E+0	-2.542307E+1	-2.818201E-6	1.639242E+3	-5.685424E+3	3.618382E+3	-1.746080E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.110000E+0	-2.542309E+1	2.082950E+0	-2.542308E+1	-2.936517E-6	1.644255E+3	-5.680413E+3	3.623395E+3	-1.746080E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.120000E+0	-2.542308E+1	2.303030E+0	-2.542308E+1	-2.919981E-6	1.642196E+3	-5.678470E+3	3.625340E+3	-1.745680E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.130000E+0	-2.542309E+1	2.366770E+0	-2.542308E+1	-2.943074E-6	1.635655E+3	-5.678470E+3	3.625340E+3	-1.745025E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.140000E+0	-2.542309E+1	2.025296E+0	-2.542309E+1	-3.008077E-6	1.629114E+3	-5.678470E+3	3.625340E+3	-1.744371E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.150000E+0	-2.542308E+1	2.147439E+0	-2.542308E+1	-2.911714E-6	1.632534E+3	-5.678470E+3	3.620506E+3	-1.743747E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.160000E+0	-2.542309E+1	2.197777E+0	-2.542308E+1	-2.934236E-6	1.638700E+3	-5.678470E+3	3.614340E+3	-1.743130E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.170000E+0	-2.542308E+1	2.277656E+0	-2.542307E+1	-2.897459E-6	1.644867E+3	-5.678470E+3	3.608173E+3	-1.742513E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.180000E+0	-2.542308E+1	2.155663E+0	-2.542308E+1	-2.904586E-6	1.646200E+3	-5.678470E+3	3.606840E+3	-1.742622E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.190000E+0	-2.542309E+1	2.011778E+0	-2.542308E+1	-2.990686E-6	1.646200E+3	-5.678470E+3	3.606840E+3	-1.742930E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.200000E+0	-2.542310E+1	2.343608E+0	-2.542309E+1	-3.052267E-6	1.646200E+3	-5.678470E+3	3.606840E+3	-1.743238E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.210000E+0	-2.542309E+1	2.264515E+0	-2.542309E+1	-3.012068E-6	1.646200E+3	-5.678470E+3	3.606840E+3	-1.743547E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.220000E+0	-2.542309E+1	2.196771E+0	-2.542309E+1	-3.024328E-6	1.646200E+3	-5.678470E+3	3.606840E+3	-1.743855E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.230000E+0	-2.542310E+1	2.110880E+0	-2.542309E+1	-3.100734E-6	1.646200E+3	-5.678470E+3	3.606840E+3	-1.744163E+4	5.992910E+3	-3.018650E+4	2.282480E+4	-5.826440E+4
1.240000E+0	-2.542310E+1	2.217498E+0	-2.542309E+1	-3.082488E-6	1.646200E+3	-5.674845E+3	3.606840E+3	-1.744230E+4	5.989285E+3	-3.019013E+4	2.282480E+4	-5.826440E+4
