Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	I_0	Q_0	I_1	Q_1	I_2	Q_2	I_3	Q_3
0.000000E+0	-2.542293E+1	-2.445946E+0	-2.542292E+1	0.000000E+0	1.590710E+3	-5.807940E+3	3.958280E+3	-1.805270E+4	6.029900E+3	-3.070440E+4	2.343520E+4	-5.920770E+4
1.000000E-2	-2.542277E+1	-2.271519E+0	-2.542276E+1	1.703750E-6	1.592863E+3	-5.770950E+3	3.976780E+3	-1.808755E+4	6.044094E+3	-3.070548E+4	2.343628E+4	-5.917629E+4
2.000000E-2	-2.542263E+1	-2.212622E+0	-2.542262E+1	3.081062E-6	1.599995E+3	-5.770950E+3	3.976780E+3	-1.808041E+4	6.029827E+3	-3.070904E+4	2.343984E+4	-5.913350E+4
3.000000E-2	-2.542252E+1	-2.387287E+0	-2.542251E+1	4.243410E-6	1.607128E+3	-5.770950E+3	3.976780E+3	-1.807328E+4	6.015560E+3	-3.071261E+4	2.344341E+4	-5.909071E+4
4.000000E-2	-2.542239E+1	-2.496270E+0	-2.542238E+1	5.527495E-6	1.614261E+3	-5.770950E+3	3.976780E+3	-1.806614E+4	6.001292E+3	-3.071618E+4	2.344698E+4	-5.904792E+4
5.000000E-2	-2.542227E+1	-2.144780E+0	-2.542226E+1	6.733747E-6	1.621393E+3	-5.770950E+3	3.976780E+3	-1.805901E+4	5.987025E+3	-3.071975E+4	2.345055E+4	-5.900513E+4
6.000000E-2	-2.542213E+1	-2.439073E+0	-2.542212E+1	8.222533E-6	1.625911E+3	-5.770055E+3	3.975885E+3	-1.805181E+4	5.971726E+3	-3.072111E+4	2.345370E+4	-5.895835E+4
7.000000E-2	-2.542206E+1	-2.342612E+0	-2.542205E+1	8.932714E-6	1.610457E+3	-5.762326E+3	3.968156E+3	-1.804408E+4	5.948544E+3	-3.070565E+4	2.345370E+4	-5.888106E+4
8.000000E-2	-2.542201E+1	-2.561491E+0	-2.542201E+1	9.360932E-6	1.595004E+3	-5.754598E+3	3.960428E+3	-1.803635E+4	5.925362E+3	-3.069020E+4	2.345370E+4	-5.880378E+4
9.000000E-2	-2.542185E+1	-2.330262E+0	-2.542184E+1	1.102363E-5	1.590710E+3	-5.752450E+3	3.958280E+3	-1.803420E+4	5.924620E+3	-3.068305E+4	2.345085E+4	-5.879655E+4
1.000000E-1	-2.542172E+1	-2.413341E+0	-2.542171E+1	1.240864E-5	1.590710E+3	-5.752450E+3	3.958280E+3	-1.803420E+4	5.932514E+3	-3.067910E+4	2.344690E+4	-5.881628E+4
1.100000E-1	-2.542163E+1	-2.500140E+0	-2.542162E+1	1.327733E-5	1.590710E+3	-5.752450E+3	3.958280E+3	-1.803420E+4	5.940407E+3	-3.067516E+4	2.344296E+4	-5.883602E+4
1.200000E-1	-2.542159E+1	-2.734107E+0	-2.542158E+1	1.369443E-5	1.590710E+3	-5.752450E+3	3.958280E+3	-1.803420E+4	5.948301E+3	-3.067121E+4	2.343901E+4	-5.885575E+4
1.300000E-1	-2.542150E+1	-2.410966E+0	-2.542149E+1	1.464210E-5	1.590710E+3	-5.752809E+3	3.957921E+3	-1.803420E+4	5.956637E+3	-3.066704E+4	2.343484E+4	-5.887623E+4
1.400000E-1	-2.542143E+1	-2.465197E+0	-2.542143E+1	1.528414E-5	1.590710E+3	-5.763110E+3	3.947620E+3	-1.803420E+4	5.977235E+3	-3.065674E+4	2.342454E+4	-5.891744E+4
1.500000E-1	-2.542131E+1	-2.452414E+0	-2.542130E+1	1.658163E-5	1.590710E+3	-5.771819E+3	3.940649E+3	-1.803420E+4	5.994648E+3	-3.064890E+4	2.341670E+4	-5.895141E+4
1.600000E-1	-2.542123E+1	-2.682754E+0	-2.542122E+1	1.734484E-5	1.590710E+3	-5.775457E+3	3.944287E+3	-1.803420E+4	6.001921E+3	-3.064890E+4	2.341670E+4	-5.896232E+4
1.700000E-1	-2.542112E+1	-2.323203E+0	-2.542111E+1	1.850861E-5	1.590710E+3	-5.779094E+3	3.947924E+3	-1.803420E+4	6.009194E+3	-3.064890E+4	2.341670E+4	-5.897323E+4
1.800000E-1	-2.542111E+1	-2.597258E+0	-2.542110E+1	1.861324E-5	1.590710E+3	-5.782732E+3	3.951562E+3	-1.803420E+4	6.016467E+3	-3.064890E+4	2.341670E+4	-5.898414E+4
1.900000E-1	-2.542108E+1	-2.577901E+0	-2.542107E+1	1.886812E-5	1.590710E+3	-5.786369E+3	3.955199E+3	-1.803420E+4	6.023740E+3	-3.064890E+4	2.341670E+4	-5.899506E+4
2.000000E-1	-2.542099E+1	-2.621035E+0	-2.542098E+1	1.984287E-5	1.590710E+3	-5.789100E+3	3.958280E+3	-1.803420E+4	6.030250E+3	-3.064855E+4	2.341670E+4	-5.900465E+4
2.100000E-1	-2.542092E+1	-2.607144E+0	-2.542091E+1	2.057330E-5	1.590710E+3	-5.786816E+3	3.958280E+3	-1.803420E+4	6.032534E+3	-3.064627E+4	2.341670E+4	-5.900692E+4
2.200000E-1	-2.542085E+1	-2.451274E+0	-2.542084E+1	2.126409E-5	1.590710E+3	-5.784531E+3	3.958280E+3	-1.803420E+4	6.034819E+3	-3.064398E+4	2.341670E+4	-5.900919E+4
2.300000E-1	-2.542082E+1	-2.709269E+0	-2.542082E+1	2.151270E-5	1.590710E+3	-5.782247E+3	3.958280E+3	-1.803420E+4	6.037103E+3	-3.064170E+4	2.341670E+4	-5.901146E+4
2.400000E-1	-2.542075E+1	-2.712291E+0	-2.542074E+1	2.227505E-5	1.590710E+3	-5.779962E+3	3.958280E+3	-1.803420E+4	6.039388E+3	-3.063941E+4	2.341670E+4	-5.901374E+4
2.500000E-1	-2.542072E+1	-2.576984E+0	-2.542072E+1	2.253535E-5	1.590710E+3	-5.777677E+3	3.958280E+3	-1.803420E+4	6.041673E+3	-3.063713E+4	2.341670E+4	-5.901601E+4
2.600000E-1	-2.542067E+1	-2.548038E+0	-2.542066E+1	2.312607E-5	1.590710E+3	-5.775393E+3	3.958280E+3	-1.803420E+4	6.043957E+3	-3.063484E+4	2.341670E+4	-5.901828E+4
2.700000E-1	-2.542063E+1	-2.604630E+0	-2.542062E+1	2.349670E-5	1.590710E+3	-5.773108E+3	3.958280E+3	-1.803420E+4	6.046242E+3	-3.063256E+4	2.341670E+4	-5.902055E+4
2.800000E-1	-2.542058E+1	-2.707550E+0	-2.542057E+1	2.402983E-5	1.590027E+3	-5.770950E+3	3.957938E+3	-1.803420E+4	6.048400E+3	-3.063074E+4	2.341670E+4	-5.902304E+4
2.900000E-1	-2.542052E+1	-2.598497E+0	-2.542051E+1	2.461429E-5	1.577696E+3	-5.770950E+3	3.951771E+3	-1.803420E+4	6.048400E+3	-3.063691E+4	2.341670E+4	-5.902921E+4
3.000000E-1	-2.542051E+1	-2.454505E+0	-2.542050E+1	2.476282E-5	1.565366E+3	-5.770950E+3	3.945605E+3	-1.803420E+4	6.048400E+3	-3.064308E+4	2.341670E+4	-5.903538E+4
3.100000E-1	-2.542046E+1	-2.723006E+0	-2.542045E+1	2.519617E-5	1.555773E+3	-5.770950E+3	3.940807E+3	-1.803317E+4	6.048400E+3	-3.064787E+4	2.341670E+4	-5.904120E+4
3.200000E-1	-2.542044E+1	-2.613128E+0	-2.542043E+1	2.543594E-5	1.590710E+3	-5.770950E+3	3.957938E+3	-1.801604E+4	6.048400E+3	-3.063040E+4	2.341636E+4	-5.904154E+4
3.300000E-1	-2.542035E+1	-2.727280E+0	-2.542034E+1	2.634826E-5	1.590710E+3	-5.770950E+3	3.951772E+3	-1.802221E+4	6.048400E+3	-3.063040E+4	2.341019E+4	-5.904771E+4
3.400000E-1	-2.542028E+1	-2.485956E+0	-2.542027E+1	2.711032E-5	1.590710E+3	-5.770950E+3	3.945605E+3	-1.802837E+4	6.048400E+3	-3.063040E+4	2.340403E+4	-5.905387E+4
3.500000E-1	-2.542021E+1	-2.562087E+0	-2.542020E+1	2.774552E-5	1.590454E+3	-5.770694E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.063066E+4	2.339820E+4	-5.905970E+4
3.600000E-1	-2.542020E+1	-2.659201E+0	-2.542019E+1	2.790917E-5	1.585829E+3	-5.766069E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.063528E+4	2.339820E+4	-5.905970E+4
3.700000E-1	-2.542013E+1	-2.616066E+0	-2.542012E+1	2.863532E-5	1.581204E+3	-5.761444E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.063991E+4	2.339820E+4	-5.905970E+4
3.800000E-1	-2.542010E+1	-2.383506E+0	-2.542009E+1	2.890645E-5	1.576579E+3	-5.756819E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.064453E+4	2.339820E+4	-5.905970E+4
3.900000E-1	-2.542006E+1	-2.607279E+0	-2.542005E+1	2.932269E-5	1.572551E+3	-5.752450E+3	3.939780E+3	-1.803386E+4	6.048400E+3	-3.064856E+4	2.339820E+4	-5.905970E+4
4.000000E-1	-2.542006E+1	-2.637147E+0	-2.542005E+1	2.928107E-5	1.578718E+3	-5.752450E+3	3.939780E+3	-1.802769E+4	6.048400E+3	-3.064239E+4	2.339820E+4	-5.905970E+4
4.100000E-1	-2.542006E+1	-2.794806E+0	-2.542005E+1	2.934664E-5	1.584885E+3	-5.752450E+3	3.939780E+3	-1.802153E+4	6.048400E+3	-3.063623E+4	2.339820E+4	-5.905970E+4
4.200000E-1	-2.542003E+1	-2.401476E+0	-2.542002E+1	2.963830E-5	1.590710E+3	-5.752655E+3	3.939780E+3	-1.801550E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
4.300000E-1	-2.542002E+1	-2.710251E+0	-2.542001E+1	2.975889E-5	1.590710E+3	-5.756355E+3	3.939780E+3	-1.801180E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
4.400000E-1	-2.542001E+1	-2.638125E+0	-2.542001E+1	2.977657E-5	1.590710E+3	-5.760055E+3	3.939780E+3	-1.800810E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
4.500000E-1	-2.542000E+1	-2.874779E+0	-2.541999E+1	2.991370E-5	1.590710E+3	-5.763755E+3	3.939780E+3	-1.800440E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
4.600000E-1	-2.541997E+1	-2.598222E+0	-2.541996E+1	3.021477E-5	1.590710E+3	-5.767455E+3	3.939780E+3	-1.800070E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
4.700000E-1	-2.541995E+1	-2.534813E+0	-2.541994E+1	3.044598E-5	1.590539E+3	-5.770779E+3	3.939780E+3	-1.799754E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
4.800000E-1	-2.541993E+1	-2.659848E+0	-2.541992E+1	3.064669E-5	1.587458E+3	-5.767698E+3	3.939780E+3	-1.800370E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
4.900000E-1	-2.541990E+1	-2.794047E+0	-2.541989E+1	3.096971E-5	1.584376E+3	-5.764616E+3	3.939780E+3	-1.800987E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
5.000000E-1	-2.541990E+1	-2.534282E+0	-2.541989E+1	3.098482E-5	1.581294E+3	-5.761534E+3	3.939780E+3	-1.801603E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
5.100000E-1	-2.541988E+1	-2.624239E+0	-2.541988E+1	3.110256E-5	1.578213E+3	-5.758453E+3	3.939780E+3	-1.802219E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
5.200000E-1	-2.541988E+1	-2.697259E+0	-2.541987E+1	3.115303E-5	1.575131E+3	-5.755371E+3	3.939780E+3	-1.802836E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905970E+4
5.300000E-1	-2.541984E+1	-2.815025E+0	-2.541984E+1	3.150997E-5	1.572403E+3	-5.752450E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.063059E+4	2.339820E+4	-5.905970E+4
5.400000E-1	-2.541983E+1	-2.621529E+0	-2.541982E+1	3.162914E-5	1.576103E+3	-5.752450E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.063429E+4	2.339820E+4	-5.905970E+4
5.500000E-1	-2.541981E+1	-2.569533E+0	-2.541980E+1	3.185237E-5	1.579803E+3	-5.752450E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.063799E+4	2.339820E+4	-5.905970E+4
5.600000E-1	-2.541981E+1	-2.771546E+0	-2.541980E+1	3.182643E-5	1.583502E+3	-5.752450E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.064169E+4	2.339820E+4	-5.905970E+4
5.700000E-1	-2.541978E+1	-2.715825E+0	-2.541977E+1	3.219706E-5	1.587202E+3	-5.752450E+3	3.939780E+3	-1.803420E+4	6.048400E+3	-3.064539E+4	2.339820E+4	-5.905970E+4
5.800000E-1	-2.541978E+1	-2.550050E+0	-2.541978E+1	3.211980E-5	1.590847E+3	-5.752587E+3	3.939780E+3	-1.803406E+4	6.048400E+3	-3.064876E+4	2.339820E+4	-5.905970E+4
5.900000E-1	-2.541972E+1	-2.669450E+0	-2.541971E+1	3.275072E-5	1.593491E+3	-5.755231E+3	3.939780E+3	-1.803142E+4	6.048400E+3	-3.064612E+4	2.339820E+4	-5.905970E+4
6.000000E-1	-2.541971E+1	-2.701459E+0	-2.541971E+1	3.284081E-5	1.596136E+3	-5.757876E+3	3.939780E+3	-1.802877E+4	6.048400E+3	-3.064347E+4	2.339820E+4	-5.905970E+4
6.100000E-1	-2.541966E+1	-2.786973E+0	-2.541965E+1	3.343267E-5	1.598780E+3	-5.760520E+3	3.939780E+3	-1.802613E+4	6.048400E+3	-3.064083E+4	2.339820E+4	-5.905970E+4
6.200000E-1	-2.541961E+1	-2.494971E+0	-2.541960E+1	3.392304E-5	1.601424E+3	-5.763164E+3	3.939780E+3	-1.802349E+4	6.048400E+3	-3.063819E+4	2.339820E+4	-5.905970E+4
6.300000E-1	-2.541958E+1	-2.594395E+0	-2.541958E+1	3.416566E-5	1.604068E+3	-5.765808E+3	3.939780E+3	-1.802084E+4	6.048400E+3	-3.063554E+4	2.339820E+4	-5.905970E+4
6.400000E-1	-2.541956E+1	-2.709334E+0	-2.541956E+1	3.437578E-5	1.606713E+3	-5.768453E+3	3.939780E+3	-1.801820E+4	6.048400E+3	-3.063290E+4	2.339820E+4	-5.905970E+4
6.500000E-1	-2.541955E+1	-2.586902E+0	-2.541955E+1	3.446929E-5	1.590453E+3	-5.734473E+3	3.939780E+3	-1.803394E+4	6.048400E+3	-3.063066E+4	2.339846E+4	-5.905970E+4
6.600000E-1	-2.541955E+1	-2.672868E+0	-2.541955E+1	3.446416E-5	1.585829E+3	-5.743720E+3	3.939780E+3	-1.802932E+4	6.048400E+3	-3.063528E+4	2.340308E+4	-5.905970E+4
6.700000E-1	-2.541956E+1	-2.500908E+0	-2.541955E+1	3.437949E-5	1.581204E+3	-5.752967E+3	3.939780E+3	-1.802469E+4	6.048400E+3	-3.063991E+4	2.340771E+4	-5.905970E+4
6.800000E-1	-2.541956E+1	-2.743332E+0	-2.541955E+1	3.438120E-5	1.576579E+3	-5.762214E+3	3.939780E+3	-1.802007E+4	6.048400E+3	-3.064453E+4	2.341233E+4	-5.905970E+4
6.900000E-1	-2.541955E+1	-2.759108E+0	-2.541954E+1	3.452574E-5	1.572040E+3	-5.770950E+3	3.939780E+3	-1.801570E+4	6.048400E+3	-3.064873E+4	2.341670E+4	-5.905970E+4
7.000000E-1	-2.541952E+1	-2.625762E+0	-2.541951E+1	3.486045E-5	1.568958E+3	-5.770950E+3	3.939780E+3	-1.801570E+4	6.048400E+3	-3.064565E+4	2.341670E+4	-5.905970E+4
7.100000E-1	-2.541949E+1	-2.697841E+0	-2.541948E+1	3.513642E-5	1.565876E+3	-5.770950E+3	3.939780E+3	-1.801570E+4	6.048400E+3	-3.064256E+4	2.341670E+4	-5.905970E+4
7.200000E-1	-2.541949E+1	-2.579433E+0	-2.541948E+1	3.510792E-5	1.562794E+3	-5.770950E+3	3.939780E+3	-1.801570E+4	6.048400E+3	-3.063948E+4	2.341670E+4	-5.905970E+4
7.300000E-1	-2.541950E+1	-2.786554E+0	-2.541949E+1	3.504776E-5	1.559713E+3	-5.770950E+3	3.939780E+3	-1.801570E+4	6.048400E+3	-3.063640E+4	2.341670E+4	-5.905970E+4
7.400000E-1	-2.541949E+1	-2.643648E+0	-2.541948E+1	3.509851E-5	1.556631E+3	-5.770950E+3	3.939780E+3	-1.801570E+4	6.048400E+3	-3.063331E+4	2.341670E+4	-5.905970E+4
7.500000E-1	-2.541948E+1	-2.462836E+0	-2.541947E+1	3.525075E-5	1.553891E+3	-5.770608E+3	3.939780E+3	-1.801587E+4	6.048229E+3	-3.063040E+4	2.341670E+4	-5.905970E+4
7.600000E-1	-2.541948E+1	-2.684901E+0	-2.541947E+1	3.526158E-5	1.556972E+3	-5.764444E+3	3.939780E+3	-1.801895E+4	6.045146E+3	-3.063040E+4	2.341670E+4	-5.905970E+4
7.700000E-1	-2.541947E+1	-2.646171E+0	-2.541946E+1	3.530862E-5	1.560054E+3	-5.758279E+3	3.939780E+3	-1.802204E+4	6.042063E+3	-3.063040E+4	2.341670E+4	-5.905970E+4
7.800000E-1	-2.541946E+1	-2.575540E+0	-2.541945E+1	3.541696E-5	1.563135E+3	-5.752114E+3	3.939780E+3	-1.802512E+4	6.038979E+3	-3.063040E+4	2.341670E+4	-5.905970E+4
7.900000E-1	-2.541945E+1	-2.568075E+0	-2.541944E+1	3.553271E-5	1.566217E+3	-5.745949E+3	3.939780E+3	-1.802820E+4	6.035896E+3	-3.063040E+4	2.341670E+4	-5.905970E+4
8.000000E-1	-2.541944E+1	-2.633431E+0	-2.541943E+1	3.567156E-5	1.569299E+3	-5.739784E+3	3.939780E+3	-1.803129E+4	6.032813E+3	-3.063040E+4	2.341670E+4	-5.905970E+4
8.100000E-1	-2.541942E+1	-2.797218E+0	-2.541941E+1	3.580584E-5	1.572414E+3	-5.770950E+3	3.958280E+3	-1.801590E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905950E+4
8.200000E-1	-2.541942E+1	-2.602022E+0	-2.541941E+1	3.582807E-5	1.576114E+3	-5.770950E+3	3.958280E+3	-1.801960E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905580E+4
8.300000E-1	-2.541942E+1	-2.650791E+0	-2.541941E+1	3.582465E-5	1.579814E+3	-5.770950E+3	3.958280E+3	-1.802330E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.905210E+4
8.400000E-1	-2.541943E+1	-2.602157E+0	-2.541943E+1	3.570349E-5	1.583514E+3	-5.770950E+3	3.958280E+3	-1.802700E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.904840E+4
8.500000E-1	-2.541943E+1	-2.743150E+0	-2.541942E+1	3.577904E-5	1.587214E+3	-5.770950E+3	3.958280E+3	-1.803070E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.904470E+4
8.600000E-1	-2.541942E+1	-2.717217E+0	-2.541942E+1	3.578674E-5	1.590914E+3	-5.770746E+3	3.957872E+3	-1.803420E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.904120E+4
8.700000E-1	-2.541941E+1	-2.580867E+0	-2.541941E+1	3.590591E-5	1.594614E+3	-5.767046E+3	3.950473E+3	-1.803420E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.904120E+4
8.800000E-1	-2.541941E+1	-2.668649E+0	-2.541941E+1	3.590049E-5	1.598315E+3	-5.763345E+3	3.943075E+3	-1.803420E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.904120E+4
8.900000E-1	-2.541942E+1	-2.712789E+0	-2.541941E+1	3.587939E-5	1.602015E+3	-5.759645E+3	3.935677E+3	-1.803420E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.904120E+4
9.000000E-1	-2.541940E+1	-2.726084E+0	-2.541939E+1	3.602821E-5	1.605715E+3	-5.755945E+3	3.928278E+3	-1.803420E+4	6.048400E+3	-3.063040E+4	2.339820E+4	-5.904120E+4
9.100000E-1	-2.541941E+1	-2.616518E+0	-2.541940E+1	3.594411E-5	1.609210E+3	-5.752450E+3	3.921546E+3	-1.803394E+4	6.048400E+3	-3.063014E+4	2.339794E+4	-5.904094E+4
9.200000E-1	-2.541941E+1	-2.537207E+0	-2.541940E+1	3.598345E-5	1.609210E+3	-5.752450E+3	3.926168E+3	-1.802932E+4	6.048400E+3	-3.062552E+4	2.339332E+4	-5.903632E+4
9.300000E-1	-2.541942E+1	-2.744393E+0	-2.541941E+1	3.586485E-5	1.609210E+3	-5.752450E+3	3.930791E+3	-1.802469E+4	6.048400E+3	-3.062089E+4	2.338869E+4	-5.903169E+4
9.400000E-1	-2.541941E+1	-2.808953E+0	-2.541940E+1	3.591018E-5	1.609210E+3	-5.752450E+3	3.935413E+3	-1.802007E+4	6.048400E+3	-3.061627E+4	2.338407E+4	-5.902707E+4
9.500000E-1	-2.541941E+1	-2.539661E+0	-2.541940E+1	3.591018E-5	1.608699E+3	-5.753471E+3	3.939270E+3	-1.801570E+4	6.048400E+3	-3.061190E+4	2.337970E+4	-5.902219E+4
9.600000E-1	-2.541941E+1	-2.737581E+0	-2.541941E+1	3.589450E-5	1.599449E+3	-5.771971E+3	3.930025E+3	-1.801570E+4	6.048400E+3	-3.061190E+4	2.337970E+4	-5.901299E+4
9.700000E-1	-2.541941E+1	-2.657706E+0	-2.541940E+1	3.596435E-5	1.590370E+3	-5.789450E+3	3.921290E+3	-1.801502E+4	6.048400E+3	-3.061190E+4	2.337970E+4	-5.900396E+4
9.800000E-1	-2.541941E+1	-2.805591E+0	-2.541940E+1	3.592957E-5	1.584203E+3	-5.789450E+3	3.921290E+3	-1.800269E+4	6.048400E+3	-3.061190E+4	2.337970E+4	-5.899779E+4
9.900000E-1	-2.541941E+1	-2.551368E+0	-2.541941E+1	3.590363E-5	1.578036E+3	-5.789450E+3	3.921290E+3	-1.799035E+4	6.048400E+3	-3.061190E+4	2.337970E+4	-5.899163E+4
1.000000E+0	-2.541941E+1	-2.604886E+0	-2.541941E+1	3.589308E-5	1.572006E+3	-5.789041E+3	3.921290E+3	-1.797890E+4	6.048195E+3	-3.061170E+4	2.337950E+4	-5.898560E+4
1.010000E+0	-2.541941E+1	-2.777870E+0	-2.541940E+1	3.591902E-5	1.568308E+3	-5.781641E+3	3.921290E+3	-1.798260E+4	6.044495E+3	-3.060800E+4	2.337580E+4	-5.898190E+4
1.020000E+0	-2.541943E+1	-2.836343E+0	-2.541942E+1	3.577619E-5	1.564610E+3	-5.774241E+3	3.921290E+3	-1.798630E+4	6.040795E+3	-3.060430E+4	2.337210E+4	-5.897820E+4
1.030000E+0	-2.541942E+1	-2.605221E+0	-2.541941E+1	3.584233E-5	1.560912E+3	-5.766841E+3	3.921290E+3	-1.799000E+4	6.037095E+3	-3.060060E+4	2.336840E+4	-5.897450E+4
1.040000E+0	-2.541942E+1	-2.571330E+0	-2.541941E+1	3.583691E-5	1.557214E+3	-5.759441E+3	3.921290E+3	-1.799370E+4	6.033395E+3	-3.059690E+4	2.336470E+4	-5.897080E+4
1.050000E+0	-2.541943E+1	-2.583633E+0	-2.541942E+1	3.577419E-5	1.553720E+3	-5.752450E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.059340E+4	2.336086E+4	-5.896696E+4
1.060000E+0	-2.541942E+1	-2.895594E+0	-2.541941E+1	3.586371E-5	1.553720E+3	-5.752450E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.059340E+4	2.335469E+4	-5.896079E+4
1.070000E+0	-2.541941E+1	-2.383534E+0	-2.541940E+1	3.597433E-5	1.553720E+3	-5.752450E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.059340E+4	2.334853E+4	-5.895463E+4
1.080000E+0	-2.541941E+1	-2.650106E+0	-2.541940E+1	3.593613E-5	1.553888E+3	-5.752618E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.059323E+4	2.334270E+4	-5.894863E+4
1.090000E+0	-2.541941E+1	-2.765129E+0	-2.541941E+1	3.590420E-5	1.556918E+3	-5.755649E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.059020E+4	2.334270E+4	-5.894560E+4
1.100000E+0	-2.541942E+1	-2.762107E+0	-2.541941E+1	3.586628E-5	1.559947E+3	-5.758681E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.058717E+4	2.334270E+4	-5.894257E+4
1.110000E+0	-2.541941E+1	-2.630572E+0	-2.541940E+1	3.594040E-5	1.562977E+3	-5.761712E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.058414E+4	2.334270E+4	-5.893954E+4
1.120000E+0	-2.541941E+1	-2.556341E+0	-2.541941E+1	3.589849E-5	1.566007E+3	-5.764744E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.058111E+4	2.334270E+4	-5.893651E+4
1.130000E+0	-2.541941E+1	-2.712007E+0	-2.541940E+1	3.591389E-5	1.569037E+3	-5.767776E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.057807E+4	2.334270E+4	-5.893347E+4
1.140000E+0	-2.541942E+1	-2.823318E+0	-2.541941E+1	3.583976E-5	1.572067E+3	-5.770807E+3	3.921290E+3	-1.799720E+4	6.029900E+3	-3.057504E+4	2.334270E+4	-5.893044E+4
1.150000E+0	-2.541942E+1	-2.589375E+0	-2.541941E+1	3.588110E-5	1.576505E+3	-5.766655E+3	3.921290E+3	-1.799290E+4	6.034195E+3	-3.057060E+4	2.333843E+4	-5.892600E+4
1.160000E+0	-2.541942E+1	-2.581663E+0	-2.541941E+1	3.581696E-5	1.581013E+3	-5.762147E+3	3.921290E+3	-1.798840E+4	6.038703E+3	-3.056610E+4	2.333394E+4	-5.892150E+4
1.170000E+0	-2.541942E+1	-2.606045E+0	-2.541941E+1	3.588566E-5	1.585520E+3	-5.757640E+3	3.921290E+3	-1.798389E+4	6.043210E+3	-3.056159E+4	2.332946E+4	-5.891699E+4
1.180000E+0	-2.541941E+1	-2.823076E+0	-2.541941E+1	3.590049E-5	1.590028E+3	-5.753132E+3	3.921290E+3	-1.797938E+4	6.047718E+3	-3.055708E+4	2.332498E+4	-5.891248E+4
1.190000E+0	-2.541942E+1	-2.556359E+0	-2.541941E+1	3.588566E-5	1.585471E+3	-5.752450E+3	3.926526E+3	-1.797346E+4	6.043161E+3	-3.055116E+4	2.331906E+4	-5.890132E+4
1.200000E+0	-2.541942E+1	-2.540704E+0	-2.541941E+1	3.585687E-5	1.579297E+3	-5.752450E+3	3.932696E+3	-1.796729E+4	6.036987E+3	-3.054499E+4	2.331289E+4	-5.888897E+4
1.210000E+0	-2.541941E+1	-2.772049E+0	-2.541940E+1	3.591132E-5	1.573124E+3	-5.752450E+3	3.938867E+3	-1.796111E+4	6.030814E+3	-3.053881E+4	2.330671E+4	-5.887663E+4
1.220000E+0	-2.541942E+1	-2.691969E+0	-2.541941E+1	3.583435E-5	1.573642E+3	-5.752450E+3	3.938348E+3	-1.796020E+4	6.029900E+3	-3.053647E+4	2.330580E+4	-5.887194E+4
1.230000E+0	-2.541942E+1	-2.751234E+0	-2.541942E+1	3.579557E-5	1.575324E+3	-5.752450E+3	3.936668E+3	-1.796020E+4	6.029900E+3	-3.053479E+4	2.330580E+4	-5.886857E+4
1.240000E+0	-2.541943E+1	-2.562739E+0	-2.541942E+1	3.578559E-5	1.577005E+3	-5.752450E+3	3.934987E+3	-1.796020E+4	6.029900E+3	-3.053310E+4	2.330580E+4	-5.886521E+4
