Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	Z	PHASE	CP	RP
0.000000E+0	-2.542382E+1	-8.753315E+0	-2.542381E+1	0.000000E+0	2.755540E+5	-8.910200E+1	5.775110E-11	1.758220E+7
1.000000E-2	-2.542382E+1	-8.815392E+0	-2.542382E+1	-4.190952E-8	2.755430E+5	-8.910282E+1	5.775342E-11	1.759561E+7
2.000000E-2	-2.542383E+1	-8.794642E+0	-2.542382E+1	-5.616445E-8	2.755320E+5	-8.910363E+1	5.775575E-11	1.760901E+7
3.000000E-2	-2.542382E+1	-8.943491E+0	-2.542381E+1	-8.838061E-9	2.755358E+5	-8.910621E+1	5.775497E-11	1.765895E+7
4.000000E-2	-2.542382E+1	-8.829678E+0	-2.542381E+1	1.425494E-8	2.755520E+5	-8.911024E+1	5.775162E-11	1.773924E+7
5.000000E-2	-2.542382E+1	-8.803946E+0	-2.542381E+1	-2.565889E-9	2.755669E+5	-8.911391E+1	5.774853E-11	1.781225E+7
6.000000E-2	-2.542382E+1	-8.804081E+0	-2.542382E+1	-4.105422E-8	2.755648E+5	-8.911269E+1	5.774894E-11	1.778871E+7
7.000000E-2	-2.542382E+1	-8.909763E+0	-2.542381E+1	-1.282944E-8	2.755628E+5	-8.911148E+1	5.774934E-11	1.776517E+7
8.000000E-2	-2.542383E+1	-8.857585E+0	-2.542382E+1	-6.386212E-8	2.755620E+5	-8.910882E+1	5.774948E-11	1.771450E+7
9.000000E-2	-2.542382E+1	-8.699973E+0	-2.542382E+1	-4.247971E-8	2.755620E+5	-8.910526E+1	5.774944E-11	1.764650E+7
1.000000E-1	-2.542383E+1	-8.831806E+0	-2.542382E+1	-7.070449E-8	2.755609E+5	-8.910182E+1	5.774962E-11	1.758107E+7
1.100000E-1	-2.542382E+1	-8.810661E+0	-2.542381E+1	1.282944E-8	2.755488E+5	-8.909980E+1	5.775212E-11	1.754264E+7
1.200000E-1	-2.542382E+1	-8.888054E+0	-2.542381E+1	-1.710593E-9	2.755367E+5	-8.909778E+1	5.775463E-11	1.750421E+7
1.300000E-1	-2.542382E+1	-8.803504E+0	-2.542381E+1	-7.697666E-9	2.755493E+5	-8.910051E+1	5.775205E-11	1.755728E+7
1.400000E-1	-2.542383E+1	-8.757664E+0	-2.542382E+1	-1.183160E-7	2.755775E+5	-8.910623E+1	5.774624E-11	1.766834E+7
1.500000E-1	-2.542382E+1	-8.951742E+0	-2.542382E+1	-4.675619E-8	2.756058E+5	-8.911196E+1	5.774044E-11	1.777941E+7
1.600000E-1	-2.542383E+1	-8.849646E+0	-2.542382E+1	-8.781041E-8	2.756192E+5	-8.910483E+1	5.773749E-11	1.763978E+7
1.700000E-1	-2.542382E+1	-8.674115E+0	-2.542382E+1	-4.533070E-8	2.756324E+5	-8.909760E+1	5.773456E-11	1.749836E+7
1.800000E-1	-2.542382E+1	-8.937516E+0	-2.542381E+1	3.193106E-8	2.756327E+5	-8.909592E+1	5.773446E-11	1.746416E+7
1.900000E-1	-2.542383E+1	-8.870568E+0	-2.542382E+1	-7.327038E-8	2.756201E+5	-8.909973E+1	5.773717E-11	1.753643E+7
2.000000E-1	-2.542383E+1	-9.029792E+0	-2.542382E+1	-6.927900E-8	2.756075E+5	-8.910355E+1	5.773988E-11	1.760871E+7
2.100000E-1	-2.542383E+1	-8.738809E+0	-2.542382E+1	-5.901544E-8	2.756122E+5	-8.910331E+1	5.773886E-11	1.760507E+7
2.200000E-1	-2.542382E+1	-8.767997E+0	-2.542381E+1	3.050557E-8	2.756192E+5	-8.910254E+1	5.773735E-11	1.759133E+7
2.300000E-1	-2.542381E+1	-8.882424E+0	-2.542381E+1	5.103268E-8	2.756227E+5	-8.910261E+1	5.773659E-11	1.759389E+7
2.400000E-1	-2.542383E+1	-8.919733E+0	-2.542382E+1	-6.699821E-8	2.756183E+5	-8.910461E+1	5.773755E-11	1.763334E+7
2.500000E-1	-2.542383E+1	-8.789878E+0	-2.542382E+1	-9.009120E-8	2.756139E+5	-8.910660E+1	5.773851E-11	1.767279E+7
2.600000E-1	-2.542382E+1	-8.784872E+0	-2.542381E+1	-3.107576E-8	2.756452E+5	-8.910968E+1	5.773203E-11	1.774060E+7
2.700000E-1	-2.542382E+1	-8.814051E+0	-2.542381E+1	-1.083375E-8	2.756853E+5	-8.911303E+1	5.772371E-11	1.781541E+7
2.800000E-1	-2.542382E+1	-8.935374E+0	-2.542381E+1	-2.451849E-8	2.756879E+5	-8.911176E+1	5.772319E-11	1.779167E+7
2.900000E-1	-2.542383E+1	-8.650715E+0	-2.542382E+1	-7.840216E-8	2.756363E+5	-8.910386E+1	5.773392E-11	1.762574E+7
3.000000E-1	-2.542383E+1	-8.863057E+0	-2.542382E+1	-6.756840E-8	2.755847E+5	-8.909595E+1	5.774465E-11	1.745982E+7
3.100000E-1	-2.542382E+1	-8.889399E+0	-2.542381E+1	-2.594399E-8	2.755695E+5	-8.909900E+1	5.774789E-11	1.751625E+7
3.200000E-1	-2.542382E+1	-9.038518E+0	-2.542381E+1	-1.311454E-8	2.755662E+5	-8.910563E+1	5.774868E-11	1.764569E+7
3.300000E-1	-2.542382E+1	-8.714716E+0	-2.542382E+1	-4.846679E-8	2.755617E+5	-8.910972E+1	5.774968E-11	1.772600E+7
3.400000E-1	-2.542383E+1	-8.693831E+0	-2.542382E+1	-5.701975E-8	2.755548E+5	-8.910892E+1	5.775110E-11	1.771168E+7
3.500000E-1	-2.542383E+1	-8.887118E+0	-2.542382E+1	-7.954255E-8	2.755479E+5	-8.910811E+1	5.775251E-11	1.769735E+7
3.600000E-1	-2.542382E+1	-9.031710E+0	-2.542381E+1	-2.679928E-8	2.755660E+5	-8.910369E+1	5.774861E-11	1.761305E+7
3.700000E-1	-2.542382E+1	-8.774060E+0	-2.542381E+1	-1.282944E-8	2.755880E+5	-8.909871E+1	5.774387E-11	1.751770E+7
3.800000E-1	-2.542382E+1	-8.817511E+0	-2.542381E+1	-7.982765E-9	2.756047E+5	-8.909799E+1	5.774034E-11	1.750542E+7
3.900000E-1	-2.542382E+1	-8.783513E+0	-2.542381E+1	-1.710593E-9	2.756150E+5	-8.910236E+1	5.773824E-11	1.759196E+7
4.000000E-1	-2.542382E+1	-8.905386E+0	-2.542381E+1	-3.050557E-8	2.756253E+5	-8.910672E+1	5.773613E-11	1.767850E+7
4.100000E-1	-2.542382E+1	-8.776980E+0	-2.542381E+1	1.197415E-8	2.756153E+5	-8.910486E+1	5.773821E-11	1.764298E+7
4.200000E-1	-2.542382E+1	-8.710497E+0	-2.542381E+1	-1.396984E-8	2.756039E+5	-8.910257E+1	5.774058E-11	1.759917E+7
4.300000E-1	-2.542382E+1	-8.856119E+0	-2.542381E+1	-7.697666E-9	2.755943E+5	-8.910317E+1	5.774258E-11	1.761173E+7
4.400000E-1	-2.542382E+1	-8.918568E+0	-2.542381E+1	-1.568043E-8	2.755891E+5	-8.911008E+1	5.774380E-11	1.774763E+7
4.500000E-1	-2.542382E+1	-8.877069E+0	-2.542381E+1	-1.311454E-8	2.755838E+5	-8.911699E+1	5.774502E-11	1.788352E+7
4.600000E-1	-2.542383E+1	-8.791536E+0	-2.542382E+1	-1.240180E-7	2.755877E+5	-8.911164E+1	5.774410E-11	1.777798E+7
4.700000E-1	-2.542382E+1	-8.830111E+0	-2.542381E+1	-2.651418E-8	2.755932E+5	-8.910419E+1	5.774280E-11	1.763132E+7
4.800000E-1	-2.542382E+1	-9.033801E+0	-2.542381E+1	-1.995692E-9	2.755977E+5	-8.909936E+1	5.774177E-11	1.753672E+7
4.900000E-1	-2.542382E+1	-8.847285E+0	-2.542382E+1	-4.447541E-8	2.756001E+5	-8.910057E+1	5.774132E-11	1.756226E+7
5.000000E-1	-2.542382E+1	-8.770069E+0	-2.542382E+1	-4.761149E-8	2.756025E+5	-8.910177E+1	5.774088E-11	1.758781E+7
5.100000E-1	-2.542382E+1	-8.735545E+0	-2.542382E+1	-4.048402E-8	2.756070E+5	-8.909897E+1	5.773989E-11	1.753179E+7
5.200000E-1	-2.542382E+1	-8.884114E+0	-2.542381E+1	-1.881652E-8	2.756120E+5	-8.909525E+1	5.773877E-11	1.745692E+7
5.300000E-1	-2.542383E+1	-9.030807E+0	-2.542382E+1	-1.026355E-7	2.756105E+5	-8.909419E+1	5.773905E-11	1.743580E+7
5.400000E-1	-2.542382E+1	-8.719056E+0	-2.542381E+1	-1.454004E-8	2.755992E+5	-8.909721E+1	5.774147E-11	1.749667E+7
5.500000E-1	-2.542383E+1	-8.923775E+0	-2.542382E+1	-1.128991E-7	2.755879E+5	-8.910022E+1	5.774388E-11	1.755753E+7
5.600000E-1	-2.542383E+1	-8.899271E+0	-2.542382E+1	-1.143246E-7	2.755793E+5	-8.910370E+1	5.774576E-11	1.762313E+7
5.700000E-1	-2.542383E+1	-8.908776E+0	-2.542382E+1	-8.239354E-8	2.755716E+5	-8.910734E+1	5.774746E-11	1.769037E+7
5.800000E-1	-2.542382E+1	-8.764048E+0	-2.542382E+1	-4.133932E-8	2.755649E+5	-8.910968E+1	5.774892E-11	1.773278E+7
5.900000E-1	-2.542382E+1	-8.759769E+0	-2.542382E+1	-4.903698E-8	2.755610E+5	-8.910850E+1	5.774975E-11	1.770730E+7
6.000000E-1	-2.542382E+1	-8.828240E+0	-2.542381E+1	-2.850987E-8	2.755571E+5	-8.910732E+1	5.775058E-11	1.768183E+7
6.100000E-1	-2.542382E+1	-8.980534E+0	-2.542381E+1	-2.138241E-8	2.755715E+5	-8.910786E+1	5.774753E-11	1.769526E+7
6.200000E-1	-2.542383E+1	-8.674646E+0	-2.542382E+1	-5.730485E-8	2.755926E+5	-8.910903E+1	5.774307E-11	1.772296E+7
6.300000E-1	-2.542382E+1	-8.745305E+0	-2.542382E+1	-4.247971E-8	2.756066E+5	-8.911000E+1	5.774012E-11	1.774595E+7
6.400000E-1	-2.542382E+1	-8.809660E+0	-2.542381E+1	7.412567E-9	2.755875E+5	-8.911000E+1	5.774415E-11	1.774733E+7
6.500000E-1	-2.542383E+1	-8.898834E+0	-2.542382E+1	-6.899390E-8	2.755684E+5	-8.911000E+1	5.774817E-11	1.774871E+7
6.600000E-1	-2.542382E+1	-8.742632E+0	-2.542381E+1	3.563734E-8	2.755767E+5	-8.910562E+1	5.774635E-11	1.766162E+7
6.700000E-1	-2.542383E+1	-8.697300E+0	-2.542382E+1	-6.272172E-8	2.755958E+5	-8.909954E+1	5.774226E-11	1.754012E+7
6.800000E-1	-2.542382E+1	-8.810428E+0	-2.542381E+1	-1.881652E-8	2.756071E+5	-8.909610E+1	5.773982E-11	1.747154E+7
6.900000E-1	-2.542383E+1	-8.952306E+0	-2.542382E+1	-6.101113E-8	2.755957E+5	-8.910041E+1	5.774225E-11	1.755830E+7
7.000000E-1	-2.542383E+1	-8.730344E+0	-2.542382E+1	-5.673465E-8	2.755844E+5	-8.910472E+1	5.774468E-11	1.764505E+7
7.100000E-1	-2.542382E+1	-8.760854E+0	-2.542382E+1	-3.677774E-8	2.755774E+5	-8.910572E+1	5.774618E-11	1.766535E+7
7.200000E-1	-2.542382E+1	-8.828114E+0	-2.542381E+1	-2.850988E-9	2.755722E+5	-8.910533E+1	5.774729E-11	1.765775E+7
7.300000E-1	-2.542382E+1	-9.029899E+0	-2.542381E+1	2.252280E-8	2.755678E+5	-8.910529E+1	5.774824E-11	1.765618E+7
7.400000E-1	-2.542382E+1	-8.738670E+0	-2.542381E+1	-1.739102E-8	2.755666E+5	-8.910689E+1	5.774848E-11	1.768246E+7
7.500000E-1	-2.542382E+1	-8.836291E+0	-2.542381E+1	-2.109731E-8	2.755654E+5	-8.910850E+1	5.774873E-11	1.770874E+7
7.600000E-1	-2.542382E+1	-8.780248E+0	-2.542381E+1	-1.625063E-8	2.755775E+5	-8.910702E+1	5.774617E-11	1.767775E+7
7.700000E-1	-2.542382E+1	-8.882717E+0	-2.542381E+1	-4.561581E-9	2.755955E+5	-8.910414E+1	5.774234E-11	1.762096E+7
7.800000E-1	-2.542382E+1	-8.699019E+0	-2.542381E+1	-1.425494E-8	2.756057E+5	-8.910229E+1	5.774021E-11	1.758460E+7
7.900000E-1	-2.542382E+1	-8.681086E+0	-2.542382E+1	-5.131777E-8	2.755926E+5	-8.910341E+1	5.774298E-11	1.760768E+7
8.000000E-1	-2.542383E+1	-8.864482E+0	-2.542382E+1	-6.129623E-8	2.755795E+5	-8.910453E+1	5.774574E-11	1.763075E+7
8.100000E-1	-2.542383E+1	-8.908664E+0	-2.542382E+1	-6.471742E-8	2.755700E+5	-8.910476E+1	5.774775E-11	1.763629E+7
8.200000E-1	-2.542382E+1	-8.861981E+0	-2.542381E+1	-1.482513E-8	2.755631E+5	-8.910436E+1	5.774921E-11	1.762923E+7
8.300000E-1	-2.542382E+1	-8.745543E+0	-2.542381E+1	-1.853142E-8	2.755579E+5	-8.910385E+1	5.775031E-11	1.762048E+7
8.400000E-1	-2.542382E+1	-8.782381E+0	-2.542381E+1	1.539533E-8	2.755657E+5	-8.910262E+1	5.774866E-11	1.759928E+7
8.500000E-1	-2.542383E+1	-8.955421E+0	-2.542382E+1	-5.958564E-8	2.755735E+5	-8.910139E+1	5.774702E-11	1.757808E+7
8.600000E-1	-2.542382E+1	-8.828407E+0	-2.542381E+1	4.019892E-8	2.755749E+5	-8.910297E+1	5.774673E-11	1.760679E+7
8.700000E-1	-2.542382E+1	-8.743247E+0	-2.542381E+1	-7.127468E-9	2.755732E+5	-8.910588E+1	5.774706E-11	1.765895E+7
8.800000E-1	-2.542383E+1	-8.847751E+0	-2.542382E+1	-8.210844E-8	2.755794E+5	-8.910852E+1	5.774578E-11	1.770927E+7
8.900000E-1	-2.542382E+1	-8.913926E+0	-2.542382E+1	-3.763303E-8	2.756070E+5	-8.911046E+1	5.774011E-11	1.775460E+7
9.000000E-1	-2.542382E+1	-8.956511E+0	-2.542382E+1	-4.960718E-8	2.756345E+5	-8.911240E+1	5.773445E-11	1.779992E+7
9.100000E-1	-2.542382E+1	-8.705040E+0	-2.542381E+1	-2.451849E-8	2.756371E+5	-8.911159E+1	5.773388E-11	1.778362E+7
9.200000E-1	-2.542382E+1	-8.785883E+0	-2.542382E+1	-3.563734E-8	2.756285E+5	-8.910955E+1	5.773560E-11	1.773985E+7
9.300000E-1	-2.542382E+1	-8.832375E+0	-2.542381E+1	-5.701975E-9	2.756211E+5	-8.910771E+1	5.773707E-11	1.769973E+7
9.400000E-1	-2.542383E+1	-8.929456E+0	-2.542382E+1	-6.471742E-8	2.756175E+5	-8.910651E+1	5.773780E-11	1.767129E+7
9.500000E-1	-2.542383E+1	-8.756625E+0	-2.542382E+1	-6.471742E-8	2.756139E+5	-8.910530E+1	5.773852E-11	1.764284E+7
9.600000E-1	-2.542382E+1	-8.777375E+0	-2.542381E+1	-1.796122E-8	2.756017E+5	-8.910623E+1	5.774112E-11	1.766124E+7
9.700000E-1	-2.542382E+1	-8.899327E+0	-2.542381E+1	2.765458E-8	2.755866E+5	-8.910786E+1	5.774434E-11	1.769505E+7
9.800000E-1	-2.542382E+1	-9.002620E+0	-2.542381E+1	-8.838061E-9	2.755735E+5	-8.910911E+1	5.774712E-11	1.772102E+7
9.900000E-1	-2.542383E+1	-8.751606E+0	-2.542382E+1	-5.758995E-8	2.755651E+5	-8.910949E+1	5.774887E-11	1.772849E+7
1.000000E+0	-2.542382E+1	-8.818195E+0	-2.542381E+1	2.936517E-8	2.755567E+5	-8.910988E+1	5.775063E-11	1.773596E+7
1.010000E+0	-2.542382E+1	-8.882396E+0	-2.542381E+1	2.081221E-8	2.755587E+5	-8.911055E+1	5.775021E-11	1.774755E+7
1.020000E+0	-2.542382E+1	-8.958317E+0	-2.542382E+1	-4.048402E-8	2.755657E+5	-8.911137E+1	5.774873E-11	1.776117E+7
1.030000E+0	-2.542383E+1	-8.701305E+0	-2.542382E+1	-6.984919E-8	2.755745E+5	-8.911257E+1	5.774688E-11	1.778371E+7
1.040000E+0	-2.542382E+1	-8.803862E+0	-2.542381E+1	4.076912E-8	2.755895E+5	-8.911500E+1	5.774380E-11	1.783562E+7
1.050000E+0	-2.542382E+1	-8.894186E+0	-2.542381E+1	1.995691E-8	2.756045E+5	-8.911743E+1	5.774073E-11	1.788752E+7
1.060000E+0	-2.542383E+1	-8.917041E+0	-2.542382E+1	-5.302837E-8	2.756096E+5	-8.911644E+1	5.773962E-11	1.787135E+7
1.070000E+0	-2.542382E+1	-8.727331E+0	-2.542382E+1	-4.476050E-8	2.756116E+5	-8.911439E+1	5.773913E-11	1.783409E+7
1.080000E+0	-2.542382E+1	-8.825706E+0	-2.542381E+1	-1.111885E-8	2.756066E+5	-8.911250E+1	5.774013E-11	1.779656E+7
1.090000E+0	-2.542382E+1	-8.776160E+0	-2.542381E+1	-1.482513E-8	2.755866E+5	-8.911093E+1	5.774428E-11	1.775843E+7
1.100000E+0	-2.542383E+1	-8.998103E+0	-2.542382E+1	-5.587936E-8	2.755667E+5	-8.910937E+1	5.774843E-11	1.772031E+7
1.110000E+0	-2.542382E+1	-8.652355E+0	-2.542382E+1	-4.533070E-8	2.755837E+5	-8.911028E+1	5.774493E-11	1.774296E+7
1.120000E+0	-2.542382E+1	-8.745356E+0	-2.542381E+1	4.647110E-8	2.756120E+5	-8.911194E+1	5.773910E-11	1.778415E+7
1.130000E+0	-2.542381E+1	-8.924427E+0	-2.542381E+1	4.989228E-8	2.756208E+5	-8.911183E+1	5.773731E-11	1.778653E+7
1.140000E+0	-2.542382E+1	-8.988916E+0	-2.542381E+1	2.993537E-8	2.755955E+5	-8.910861E+1	5.774253E-11	1.772141E+7
1.150000E+0	-2.542383E+1	-8.773827E+0	-2.542382E+1	-8.895081E-8	2.755701E+5	-8.910540E+1	5.774775E-11	1.765629E+7
1.160000E+0	-2.542383E+1	-8.787415E+0	-2.542382E+1	-6.272172E-8	2.756036E+5	-8.910976E+1	5.774079E-11	1.774493E+7
1.170000E+0	-2.542382E+1	-8.827695E+0	-2.542381E+1	-1.482513E-8	2.756454E+5	-8.911519E+1	5.773210E-11	1.785539E+7
1.180000E+0	-2.542382E+1	-8.942098E+0	-2.542381E+1	2.252280E-8	2.756507E+5	-8.911687E+1	5.773100E-11	1.788953E+7
1.190000E+0	-2.542382E+1	-8.778428E+0	-2.542381E+1	1.282944E-8	2.756167E+5	-8.911453E+1	5.773806E-11	1.784165E+7
1.200000E+0	-2.542383E+1	-8.758968E+0	-2.542382E+1	-5.901544E-8	2.755828E+5	-8.911219E+1	5.774511E-11	1.779378E+7
1.210000E+0	-2.542382E+1	-8.795848E+0	-2.542381E+1	2.423339E-8	2.755818E+5	-8.911237E+1	5.774533E-11	1.779577E+7
1.220000E+0	-2.542382E+1	-8.852468E+0	-2.542381E+1	-6.842370E-9	2.755839E+5	-8.911277E+1	5.774493E-11	1.780229E+7
1.230000E+0	-2.542383E+1	-8.769538E+0	-2.542382E+1	-7.583627E-8	2.755816E+5	-8.911266E+1	5.774541E-11	1.779784E+7
1.240000E+0	-2.542382E+1	-8.691419E+0	-2.542382E+1	-3.877343E-8	2.755737E+5	-8.911187E+1	5.774707E-11	1.777888E+7
1.250000E+0	-2.542382E+1	-8.835052E+0	-2.542381E+1	5.701975E-9	2.755658E+5	-8.911108E+1	5.774873E-11	1.775993E+7
1.260000E+0	-2.542382E+1	-8.952185E+0	-2.542381E+1	2.337810E-8	2.755639E+5	-8.911027E+1	5.774912E-11	1.774204E+7
1.270000E+0	-2.542382E+1	-8.874997E+0	-2.542381E+1	-8.552969E-10	2.755627E+5	-8.910945E+1	5.774936E-11	1.772427E+7
1.280000E+0	-2.542382E+1	-8.783229E+0	-2.542381E+1	-1.425494E-8	2.755698E+5	-8.910917E+1	5.774789E-11	1.771792E+7
1.290000E+0	-2.542381E+1	-8.765599E+0	-2.542380E+1	7.384058E-8	2.755874E+5	-8.910956E+1	5.774425E-11	1.772585E+7
1.300000E+0	-2.542382E+1	-8.919169E+0	-2.542381E+1	-1.653573E-8	2.756050E+5	-8.910995E+1	5.774062E-11	1.773378E+7
1.310000E+0	-2.542383E+1	-8.812197E+0	-2.542382E+1	-5.416876E-8	2.755733E+5	-8.910789E+1	5.774723E-11	1.769315E+7
1.320000E+0	-2.542382E+1	-8.693198E+0	-2.542382E+1	-4.618600E-8	2.755351E+5	-8.910550E+1	5.775519E-11	1.764612E+7
1.330000E+0	-2.542383E+1	-8.751345E+0	-2.542382E+1	-8.952101E-8	2.755243E+5	-8.910332E+1	5.775739E-11	1.760515E+7
1.340000E+0	-2.542382E+1	-8.897940E+0	-2.542381E+1	-1.710593E-8	2.755603E+5	-8.910148E+1	5.774979E-11	1.757449E+7
1.350000E+0	-2.542382E+1	-8.975556E+0	-2.542381E+1	2.736948E-8	2.755963E+5	-8.909965E+1	5.774218E-11	1.754383E+7
1.360000E+0	-2.542383E+1	-8.770660E+0	-2.542382E+1	-7.469587E-8	2.756140E+5	-8.910244E+1	5.773850E-11	1.759997E+7
1.370000E+0	-2.542382E+1	-8.785953E+0	-2.542382E+1	-3.763303E-8	2.756218E+5	-8.910775E+1	5.773694E-11	1.770351E+7
1.380000E+0	-2.542382E+1	-8.765929E+0	-2.542381E+1	-3.050557E-8	2.756292E+5	-8.911107E+1	5.773544E-11	1.776759E+7
1.390000E+0	-2.542382E+1	-8.867807E+0	-2.542382E+1	-4.989228E-8	2.756350E+5	-8.910641E+1	5.773416E-11	1.767425E+7
1.400000E+0	-2.542383E+1	-8.712658E+0	-2.542382E+1	-6.699821E-8	2.756408E+5	-8.910175E+1	5.773288E-11	1.758091E+7
1.410000E+0	-2.542383E+1	-8.886801E+0	-2.542382E+1	-7.270018E-8	2.756336E+5	-8.910375E+1	5.773444E-11	1.761975E+7
1.420000E+0	-2.542382E+1	-8.845516E+0	-2.542381E+1	7.697666E-9	2.756186E+5	-8.910977E+1	5.773771E-11	1.773828E+7
1.430000E+0	-2.542382E+1	-8.966969E+0	-2.542381E+1	-5.701980E-10	2.756035E+5	-8.911579E+1	5.774099E-11	1.785681E+7
1.440000E+0	-2.542382E+1	-8.699335E+0	-2.542381E+1	2.480359E-8	2.756003E+5	-8.911215E+1	5.774160E-11	1.778212E+7
1.450000E+0	-2.542383E+1	-8.829250E+0	-2.542382E+1	-6.842370E-8	2.755975E+5	-8.910817E+1	5.774212E-11	1.770053E+7
1.460000E+0	-2.542383E+1	-8.893930E+0	-2.542382E+1	-9.180180E-8	2.755976E+5	-8.910655E+1	5.774204E-11	1.766706E+7
1.470000E+0	-2.542382E+1	-8.894377E+0	-2.542382E+1	-4.019892E-8	2.756012E+5	-8.910774E+1	5.774124E-11	1.769083E+7
1.480000E+0	-2.542382E+1	-8.732546E+0	-2.542381E+1	6.557271E-9	2.756048E+5	-8.910894E+1	5.774044E-11	1.771461E+7
1.490000E+0	-2.542382E+1	-8.739568E+0	-2.542381E+1	-6.842370E-9	2.756039E+5	-8.910970E+1	5.774065E-11	1.772958E+7
1.500000E+0	-2.542382E+1	-8.876068E+0	-2.542381E+1	-4.276482E-9	2.756028E+5	-8.911045E+1	5.774091E-11	1.774408E+7
1.510000E+0	-2.542383E+1	-9.071212E+0	-2.542382E+1	-5.787505E-8	2.755992E+5	-8.911157E+1	5.774170E-11	1.776668E+7
1.520000E+0	-2.542382E+1	-8.696541E+0	-2.542381E+1	-1.881652E-8	2.755884E+5	-8.911381E+1	5.774405E-11	1.781301E+7
1.530000E+0	-2.542382E+1	-8.761692E+0	-2.542382E+1	-4.019892E-8	2.755776E+5	-8.911605E+1	5.774640E-11	1.785933E+7
1.540000E+0	-2.542383E+1	-8.812272E+0	-2.542382E+1	-5.787505E-8	2.755703E+5	-8.911389E+1	5.774791E-11	1.781870E+7
1.550000E+0	-2.542382E+1	-8.947235E+0	-2.542381E+1	-2.793968E-8	2.755657E+5	-8.910849E+1	5.774880E-11	1.771389E+7
1.560000E+0	-2.542382E+1	-8.671889E+0	-2.542381E+1	-2.366320E-8	2.755611E+5	-8.910308E+1	5.774969E-11	1.760908E+7
1.570000E+0	-2.542382E+1	-8.684606E+0	-2.542382E+1	-4.561580E-8	2.755665E+5	-8.910692E+1	5.774856E-11	1.768509E+7
1.580000E+0	-2.542382E+1	-8.868836E+0	-2.542381E+1	-2.280790E-8	2.755721E+5	-8.911091E+1	5.774741E-11	1.776387E+7
1.590000E+0	-2.542383E+1	-8.894890E+0	-2.542382E+1	-7.754686E-8	2.755737E+5	-8.911338E+1	5.774710E-11	1.781150E+7
1.600000E+0	-2.542382E+1	-8.675316E+0	-2.542381E+1	-7.697666E-9	2.755709E+5	-8.911417E+1	5.774773E-11	1.782474E+7
1.610000E+0	-2.542382E+1	-8.761114E+0	-2.542381E+1	-1.454004E-8	2.755681E+5	-8.911496E+1	5.774837E-11	1.783799E+7
1.620000E+0	-2.542381E+1	-8.797972E+0	-2.542381E+1	5.274327E-8	2.755877E+5	-8.911765E+1	5.774431E-11	1.789462E+7
1.630000E+0	-2.542382E+1	-8.943244E+0	-2.542381E+1	-1.454004E-8	2.756085E+5	-8.912046E+1	5.773998E-11	1.795372E+7
1.640000E+0	-2.542382E+1	-8.766628E+0	-2.542381E+1	2.109731E-8	2.756217E+5	-8.911990E+1	5.773720E-11	1.794416E+7
1.650000E+0	-2.542382E+1	-8.709240E+0	-2.542381E+1	-3.706284E-9	2.756256E+5	-8.911524E+1	5.773631E-11	1.785081E+7
1.660000E+0	-2.542382E+1	-8.819229E+0	-2.542382E+1	-3.934363E-8	2.756295E+5	-8.911059E+1	5.773541E-11	1.775746E+7
1.670000E+0	-2.542383E+1	-8.872962E+0	-2.542382E+1	-9.180180E-8	2.756086E+5	-8.910965E+1	5.773979E-11	1.773601E+7
1.680000E+0	-2.542382E+1	-8.819136E+0	-2.542381E+1	-9.978456E-9	2.755841E+5	-8.910925E+1	5.774493E-11	1.772493E+7
1.690000E+0	-2.542382E+1	-8.721096E+0	-2.542381E+1	-1.682083E-8	2.755812E+5	-8.910963E+1	5.774555E-11	1.773356E+7
1.700000E+0	-2.542382E+1	-8.861055E+0	-2.542382E+1	-5.160287E-8	2.756129E+5	-8.911128E+1	5.773892E-11	1.777380E+7
1.710000E+0	-2.542382E+1	-8.886200E+0	-2.542382E+1	-4.105422E-8	2.756446E+5	-8.911293E+1	5.773229E-11	1.781405E+7
1.720000E+0	-2.542382E+1	-9.001731E+0	-2.542381E+1	-9.123160E-9	2.756158E+5	-8.910797E+1	5.773821E-11	1.770999E+7
1.730000E+0	-2.542382E+1	-8.724420E+0	-2.542381E+1	2.651418E-8	2.755843E+5	-8.910271E+1	5.774471E-11	1.759937E+7
1.740000E+0	-2.542382E+1	-8.870577E+0	-2.542381E+1	1.995691E-9	2.755662E+5	-8.909922E+1	5.774842E-11	1.752708E+7
1.750000E+0	-2.542383E+1	-8.976581E+0	-2.542382E+1	-8.495943E-8	2.755805E+5	-8.909997E+1	5.774540E-11	1.754713E+7
1.760000E+0	-2.542382E+1	-9.008883E+0	-2.542381E+1	1.396984E-8	2.755948E+5	-8.910073E+1	5.774239E-11	1.756718E+7
1.770000E+0	-2.542382E+1	-8.765687E+0	-2.542381E+1	-8.838061E-9	2.755964E+5	-8.910382E+1	5.774215E-11	1.762584E+7
1.780000E+0	-2.542382E+1	-8.887905E+0	-2.542381E+1	-7.412567E-9	2.755908E+5	-8.910823E+1	5.774347E-11	1.770621E+7
1.790000E+0	-2.542382E+1	-8.837418E+0	-2.542381E+1	-2.508869E-8	2.755879E+5	-8.911189E+1	5.774420E-11	1.777351E+7
1.800000E+0	-2.542382E+1	-8.943952E+0	-2.542381E+1	1.454004E-8	2.756009E+5	-8.911110E+1	5.774139E-11	1.776319E+7
