Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	Z	PHASE	CP	RP
0.000000E+0	-2.542350E+1	1.152600E+0	-2.542349E+1	0.000000E+0	2.514210E+5	-8.894500E+1	6.329150E-11	1.365050E+7
1.000000E-2	-2.542350E+1	1.486517E+0	-2.542350E+1	-4.903698E-8	2.514214E+5	-8.894780E+1	6.329146E-11	1.368764E+7
2.000000E-2	-2.542350E+1	1.337333E+0	-2.542349E+1	-7.697666E-9	2.514218E+5	-8.895060E+1	6.329142E-11	1.372478E+7
3.000000E-2	-2.542351E+1	1.360793E+0	-2.542350E+1	-6.614291E-8	2.514192E+5	-8.894979E+1	6.329206E-11	1.371429E+7
4.000000E-2	-2.542351E+1	1.209895E+0	-2.542350E+1	-8.781041E-8	2.514136E+5	-8.894539E+1	6.329338E-11	1.365641E+7
5.000000E-2	-2.542350E+1	1.336411E+0	-2.542349E+1	-1.967181E-8	2.514080E+5	-8.894099E+1	6.329470E-11	1.359862E+7
6.000000E-2	-2.542351E+1	1.435974E+0	-2.542350E+1	-1.097630E-7	2.514095E+5	-8.893868E+1	6.329420E-11	1.357123E+7
7.000000E-2	-2.542351E+1	1.322650E+0	-2.542350E+1	-1.137544E-7	2.514111E+5	-8.893636E+1	6.329369E-11	1.354385E+7
8.000000E-2	-2.542351E+1	1.196177E+0	-2.542350E+1	-7.498097E-8	2.514091E+5	-8.893562E+1	6.329416E-11	1.353511E+7
9.000000E-2	-2.542351E+1	1.369235E+0	-2.542350E+1	-7.013429E-8	2.514020E+5	-8.893711E+1	6.329599E-11	1.355276E+7
1.000000E-1	-2.542350E+1	1.297374E+0	-2.542349E+1	-1.083375E-8	2.513949E+5	-8.893860E+1	6.329781E-11	1.357041E+7
1.100000E-1	-2.542351E+1	1.464346E+0	-2.542350E+1	-1.029206E-7	2.514034E+5	-8.894167E+1	6.329575E-11	1.360888E+7
1.200000E-1	-2.542351E+1	1.136316E+0	-2.542350E+1	-1.103332E-7	2.514175E+5	-8.894531E+1	6.329227E-11	1.365487E+7
1.300000E-1	-2.542351E+1	1.391391E+0	-2.542350E+1	-8.952101E-8	2.514264E+5	-8.894790E+1	6.329010E-11	1.368798E+7
1.400000E-1	-2.542351E+1	1.300126E+0	-2.542350E+1	-7.441077E-8	2.514204E+5	-8.894749E+1	6.329163E-11	1.368443E+7
1.500000E-1	-2.542351E+1	1.288909E+0	-2.542350E+1	-5.873034E-8	2.514143E+5	-8.894709E+1	6.329316E-11	1.368088E+7
1.600000E-1	-2.542351E+1	1.296364E+0	-2.542350E+1	-1.077673E-7	2.514148E+5	-8.894639E+1	6.329301E-11	1.367245E+7
1.700000E-1	-2.542352E+1	1.402679E+0	-2.542351E+1	-1.619361E-7	2.514172E+5	-8.894560E+1	6.329238E-11	1.366264E+7
1.800000E-1	-2.542351E+1	1.408882E+0	-2.542350E+1	-1.237329E-7	2.514155E+5	-8.894363E+1	6.329277E-11	1.363768E+7
1.900000E-1	-2.542351E+1	1.395140E+0	-2.542350E+1	-7.925745E-8	2.514008E+5	-8.893794E+1	6.329639E-11	1.356485E+7
2.000000E-1	-2.542351E+1	1.215399E+0	-2.542350E+1	-1.322858E-7	2.513862E+5	-8.893225E+1	6.330000E-11	1.349202E+7
2.100000E-1	-2.542351E+1	1.506885E+0	-2.542350E+1	-1.186011E-7	2.514016E+5	-8.893509E+1	6.329615E-11	1.352676E+7
2.200000E-1	-2.542351E+1	1.316709E+0	-2.542350E+1	-8.011275E-8	2.514253E+5	-8.894033E+1	6.329018E-11	1.359184E+7
2.300000E-1	-2.542351E+1	1.323125E+0	-2.542350E+1	-1.205968E-7	2.514366E+5	-8.894315E+1	6.328734E-11	1.362701E+7
2.400000E-1	-2.542351E+1	1.239753E+0	-2.542351E+1	-1.422643E-7	2.514188E+5	-8.894031E+1	6.329180E-11	1.359237E+7
2.500000E-1	-2.542351E+1	1.295032E+0	-2.542351E+1	-1.357070E-7	2.514010E+5	-8.893747E+1	6.329626E-11	1.355773E+7
2.600000E-1	-2.542351E+1	1.534387E+0	-2.542350E+1	-7.041939E-8	2.514036E+5	-8.894062E+1	6.329568E-11	1.360079E+7
2.700000E-1	-2.542351E+1	1.333184E+0	-2.542350E+1	-5.416876E-8	2.514103E+5	-8.894496E+1	6.329410E-11	1.365923E+7
2.800000E-1	-2.542351E+1	1.272084E+0	-2.542350E+1	-7.612137E-8	2.514091E+5	-8.894743E+1	6.329448E-11	1.369175E+7
2.900000E-1	-2.542351E+1	1.302185E+0	-2.542350E+1	-1.328560E-7	2.513895E+5	-8.894555E+1	6.329942E-11	1.366400E+7
3.000000E-1	-2.542351E+1	1.303391E+0	-2.542350E+1	-6.813860E-8	2.513699E+5	-8.894367E+1	6.330435E-11	1.363625E+7
3.100000E-1	-2.542350E+1	1.335312E+0	-2.542349E+1	-8.838061E-9	2.513693E+5	-8.894274E+1	6.330447E-11	1.362161E+7
3.200000E-1	-2.542350E+1	1.246803E+0	-2.542349E+1	-3.991383E-9	2.513791E+5	-8.894233E+1	6.330194E-11	1.361418E+7
3.300000E-1	-2.542350E+1	1.328397E+0	-2.542349E+1	-3.250126E-8	2.513878E+5	-8.894215E+1	6.329971E-11	1.361097E+7
3.400000E-1	-2.542351E+1	1.367237E+0	-2.542350E+1	-1.000697E-7	2.513916E+5	-8.894292E+1	6.329875E-11	1.362518E+7
3.500000E-1	-2.542350E+1	1.326483E+0	-2.542349E+1	-1.511023E-8	2.513955E+5	-8.894369E+1	6.329779E-11	1.363939E+7
3.600000E-1	-2.542351E+1	1.355559E+0	-2.542350E+1	-1.260136E-7	2.513943E+5	-8.894150E+1	6.329806E-11	1.361192E+7
3.700000E-1	-2.542351E+1	1.256764E+0	-2.542350E+1	-9.579318E-8	2.513897E+5	-8.893731E+1	6.329916E-11	1.355646E+7
3.800000E-1	-2.542350E+1	1.460561E+0	-2.542349E+1	1.225925E-8	2.513851E+5	-8.893312E+1	6.330027E-11	1.350099E+7
3.900000E-1	-2.542351E+1	1.317374E+0	-2.542350E+1	-1.074822E-7	2.513897E+5	-8.894196E+1	6.329933E-11	1.361728E+7
4.000000E-1	-2.542351E+1	1.208149E+0	-2.542350E+1	-5.445386E-8	2.513945E+5	-8.895118E+1	6.329832E-11	1.373865E+7
4.100000E-1	-2.542351E+1	1.288252E+0	-2.542350E+1	-8.781041E-8	2.513966E+5	-8.895192E+1	6.329780E-11	1.374792E+7
4.200000E-1	-2.542351E+1	1.408355E+0	-2.542350E+1	-6.728330E-8	2.513958E+5	-8.894338E+1	6.329780E-11	1.363479E+7
4.300000E-1	-2.542352E+1	1.367587E+0	-2.542351E+1	-1.582298E-7	2.513954E+5	-8.893505E+1	6.329771E-11	1.352432E+7
4.400000E-1	-2.542351E+1	1.222151E+0	-2.542350E+1	-8.609982E-8	2.514161E+5	-8.893778E+1	6.329255E-11	1.355883E+7
4.500000E-1	-2.542351E+1	1.227008E+0	-2.542350E+1	-8.638492E-8	2.514368E+5	-8.894052E+1	6.328739E-11	1.359333E+7
4.600000E-1	-2.542351E+1	1.410078E+0	-2.542350E+1	-1.288646E-7	2.514396E+5	-8.894109E+1	6.328670E-11	1.360086E+7
4.700000E-1	-2.542351E+1	1.250040E+0	-2.542350E+1	-1.080524E-7	2.514213E+5	-8.893910E+1	6.329127E-11	1.357660E+7
4.800000E-1	-2.542352E+1	1.245178E+0	-2.542351E+1	-1.967181E-7	2.514030E+5	-8.893711E+1	6.329585E-11	1.355234E+7
4.900000E-1	-2.542351E+1	1.248741E+0	-2.542350E+1	-5.416876E-8	2.514031E+5	-8.893771E+1	6.329585E-11	1.355947E+7
5.000000E-1	-2.542350E+1	1.402311E+0	-2.542350E+1	-3.791813E-8	2.514042E+5	-8.893845E+1	6.329559E-11	1.356844E+7
5.100000E-1	-2.542351E+1	1.428109E+0	-2.542350E+1	-1.134693E-7	2.514024E+5	-8.893983E+1	6.329606E-11	1.358598E+7
5.200000E-1	-2.542351E+1	1.271372E+0	-2.542350E+1	-8.410413E-8	2.513928E+5	-8.894290E+1	6.329852E-11	1.362678E+7
5.300000E-1	-2.542351E+1	1.310222E+0	-2.542350E+1	-1.043461E-7	2.513832E+5	-8.894597E+1	6.330097E-11	1.366758E+7
5.400000E-1	-2.542351E+1	1.373836E+0	-2.542350E+1	-7.241508E-8	2.513877E+5	-8.894675E+1	6.329985E-11	1.367876E+7
5.500000E-1	-2.542351E+1	1.421375E+0	-2.542350E+1	-5.844524E-8	2.513992E+5	-8.894638E+1	6.329691E-11	1.367492E+7
5.600000E-1	-2.542351E+1	1.357845E+0	-2.542350E+1	-7.697666E-8	2.514107E+5	-8.894601E+1	6.329397E-11	1.367109E+7
5.700000E-1	-2.542351E+1	1.123305E+0	-2.542350E+1	-1.314305E-7	2.514050E+5	-8.894749E+1	6.329546E-11	1.368685E+7
5.800000E-1	-2.542351E+1	1.477012E+0	-2.542350E+1	-9.037630E-8	2.513989E+5	-8.894901E+1	6.329706E-11	1.370309E+7
5.900000E-1	-2.542350E+1	1.394772E+0	-2.542350E+1	-5.245817E-8	2.513865E+5	-8.894715E+1	6.330021E-11	1.367822E+7
6.000000E-1	-2.542351E+1	1.338129E+0	-2.542350E+1	-9.151670E-8	2.513622E+5	-8.893907E+1	6.330619E-11	1.357789E+7
6.100000E-1	-2.542351E+1	1.203432E+0	-2.542350E+1	-1.106183E-7	2.513380E+5	-8.893100E+1	6.331216E-11	1.347756E+7
6.200000E-1	-2.542351E+1	1.460453E+0	-2.542350E+1	-1.026355E-7	2.513499E+5	-8.893694E+1	6.330922E-11	1.355234E+7
6.300000E-1	-2.542351E+1	1.373836E+0	-2.542351E+1	-1.379878E-7	2.513670E+5	-8.894486E+1	6.330502E-11	1.365172E+7
6.400000E-1	-2.542351E+1	1.284918E+0	-2.542350E+1	-1.302901E-7	2.513749E+5	-8.894874E+1	6.330307E-11	1.370017E+7
6.500000E-1	-2.542350E+1	1.130630E+0	-2.542349E+1	-1.995691E-8	2.513662E+5	-8.894516E+1	6.330526E-11	1.365451E+7
6.600000E-1	-2.542350E+1	1.447215E+0	-2.542350E+1	-4.504560E-8	2.513574E+5	-8.894157E+1	6.330745E-11	1.360886E+7
6.700000E-1	-2.542351E+1	1.391261E+0	-2.542350E+1	-9.265709E-8	2.513701E+5	-8.894133E+1	6.330421E-11	1.360716E+7
6.800000E-1	-2.542351E+1	1.290375E+0	-2.542350E+1	-6.215153E-8	2.513870E+5	-8.894172E+1	6.329995E-11	1.361377E+7
6.900000E-1	-2.542351E+1	1.259507E+0	-2.542350E+1	-1.154650E-7	2.513994E+5	-8.894168E+1	6.329678E-11	1.361420E+7
7.000000E-1	-2.542350E+1	1.362581E+0	-2.542349E+1	-1.396984E-8	2.514009E+5	-8.894057E+1	6.329638E-11	1.359909E+7
7.100000E-1	-2.542351E+1	1.466381E+0	-2.542350E+1	-8.125314E-8	2.514024E+5	-8.893946E+1	6.329597E-11	1.358398E+7
7.200000E-1	-2.542351E+1	1.262762E+0	-2.542351E+1	-1.354219E-7	2.513894E+5	-8.893994E+1	6.329924E-11	1.359015E+7
7.300000E-1	-2.542351E+1	1.182025E+0	-2.542350E+1	-1.205968E-7	2.513665E+5	-8.894152E+1	6.330505E-11	1.361104E+7
7.400000E-1	-2.542352E+1	1.399554E+0	-2.542351E+1	-1.696338E-7	2.513474E+5	-8.894326E+1	6.330990E-11	1.363403E+7
7.500000E-1	-2.542351E+1	1.338474E+0	-2.542350E+1	-1.026355E-7	2.513855E+5	-8.894731E+1	6.330046E-11	1.368784E+7
7.600000E-1	-2.542351E+1	1.351326E+0	-2.542350E+1	-1.254434E-7	2.514236E+5	-8.895136E+1	6.329102E-11	1.374164E+7
7.700000E-1	-2.542350E+1	1.124544E+0	-2.542349E+1	-3.136086E-9	2.514359E+5	-8.895300E+1	6.328793E-11	1.376347E+7
7.800000E-1	-2.542351E+1	1.443648E+0	-2.542350E+1	-1.080524E-7	2.514307E+5	-8.895300E+1	6.328915E-11	1.376358E+7
7.900000E-1	-2.542351E+1	1.373785E+0	-2.542351E+1	-1.382729E-7	2.514255E+5	-8.895300E+1	6.329038E-11	1.376369E+7
8.000000E-1	-2.542351E+1	1.264368E+0	-2.542350E+1	-7.127469E-8	2.514246E+5	-8.895300E+1	6.329064E-11	1.376363E+7
8.100000E-1	-2.542351E+1	1.280825E+0	-2.542350E+1	-1.166054E-7	2.514242E+5	-8.895300E+1	6.329080E-11	1.376355E+7
8.200000E-1	-2.542351E+1	1.200670E+0	-2.542350E+1	-1.100481E-7	2.514211E+5	-8.895094E+1	6.329158E-11	1.373549E+7
8.300000E-1	-2.542351E+1	1.410325E+0	-2.542350E+1	-1.143246E-7	2.514136E+5	-8.894574E+1	6.329328E-11	1.366492E+7
8.400000E-1	-2.542350E+1	1.284359E+0	-2.542350E+1	-4.903698E-8	2.514062E+5	-8.894055E+1	6.329499E-11	1.359436E+7
8.500000E-1	-2.542351E+1	1.230850E+0	-2.542350E+1	-7.612137E-8	2.514043E+5	-8.893737E+1	6.329539E-11	1.355418E+7
8.600000E-1	-2.542351E+1	1.349426E+0	-2.542350E+1	-5.416876E-8	2.514047E+5	-8.893505E+1	6.329524E-11	1.352693E+7
8.700000E-1	-2.542351E+1	1.460765E+0	-2.542350E+1	-6.528761E-8	2.514040E+5	-8.893318E+1	6.329536E-11	1.350509E+7
8.800000E-1	-2.542351E+1	1.301705E+0	-2.542350E+1	-7.355548E-8	2.513952E+5	-8.893479E+1	6.329761E-11	1.352504E+7
8.900000E-1	-2.542351E+1	1.323125E+0	-2.542350E+1	-6.585781E-8	2.513863E+5	-8.893640E+1	6.329985E-11	1.354499E+7
9.000000E-1	-2.542352E+1	1.195217E+0	-2.542351E+1	-1.568043E-7	2.513840E+5	-8.893801E+1	6.330050E-11	1.356541E+7
9.100000E-1	-2.542350E+1	1.487215E+0	-2.542350E+1	-3.649264E-8	2.513856E+5	-8.893963E+1	6.330017E-11	1.358612E+7
9.200000E-1	-2.542351E+1	1.317738E+0	-2.542351E+1	-1.462557E-7	2.513906E+5	-8.894130E+1	6.329900E-11	1.360765E+7
9.300000E-1	-2.542351E+1	1.274953E+0	-2.542350E+1	-6.186643E-8	2.514144E+5	-8.894332E+1	6.329304E-11	1.363389E+7
9.400000E-1	-2.542351E+1	1.174361E+0	-2.542351E+1	-1.442600E-7	2.514381E+5	-8.894533E+1	6.328707E-11	1.366013E+7
9.500000E-1	-2.542351E+1	1.337291E+0	-2.542350E+1	-1.240180E-7	2.514446E+5	-8.894465E+1	6.328540E-11	1.364990E+7
9.600000E-1	-2.542351E+1	1.347624E+0	-2.542350E+1	-8.467433E-8	2.514426E+5	-8.894262E+1	6.328584E-11	1.362168E+7
9.700000E-1	-2.542350E+1	1.292368E+0	-2.542350E+1	-5.245817E-8	2.514363E+5	-8.894108E+1	6.328738E-11	1.360026E+7
9.800000E-1	-2.542350E+1	1.297658E+0	-2.542349E+1	-2.850988E-9	2.514125E+5	-8.894146E+1	6.329338E-11	1.360669E+7
9.900000E-1	-2.542351E+1	1.457282E+0	-2.542350E+1	-1.171756E-7	2.513886E+5	-8.894185E+1	6.329938E-11	1.361311E+7
1.000000E+0	-2.542351E+1	1.244894E+0	-2.542351E+1	-1.499619E-7	2.513887E+5	-8.894354E+1	6.329940E-11	1.363603E+7
1.010000E+0	-2.542351E+1	1.331177E+0	-2.542350E+1	-9.607828E-8	2.514049E+5	-8.894612E+1	6.329539E-11	1.367005E+7
1.020000E+0	-2.542352E+1	1.114747E+0	-2.542351E+1	-1.593702E-7	2.514211E+5	-8.894869E+1	6.329138E-11	1.370406E+7
1.030000E+0	-2.542351E+1	1.487667E+0	-2.542350E+1	-1.194564E-7	2.514105E+5	-8.894900E+1	6.329412E-11	1.370728E+7
1.040000E+0	-2.542351E+1	1.435378E+0	-2.542351E+1	-1.396984E-7	2.513963E+5	-8.894900E+1	6.329777E-11	1.370635E+7
1.050000E+0	-2.542352E+1	1.286902E+0	-2.542351E+1	-1.565192E-7	2.513885E+5	-8.894760E+1	6.329974E-11	1.368847E+7
1.060000E+0	-2.542352E+1	1.195525E+0	-2.542351E+1	-2.052711E-7	2.513896E+5	-8.894422E+1	6.329937E-11	1.364674E+7
1.070000E+0	-2.542353E+1	1.436481E+0	-2.542352E+1	-2.582995E-7	2.513907E+5	-8.894083E+1	6.329899E-11	1.360500E+7
1.080000E+0	-2.542352E+1	1.397780E+0	-2.542352E+1	-2.389127E-7	2.513959E+5	-8.894123E+1	6.329770E-11	1.361107E+7
1.090000E+0	-2.542353E+1	1.353603E+0	-2.542352E+1	-2.602952E-7	2.514025E+5	-8.894287E+1	6.329610E-11	1.363281E+7
1.100000E+0	-2.542352E+1	1.273607E+0	-2.542351E+1	-2.161048E-7	2.514050E+5	-8.894587E+1	6.329554E-11	1.367167E+7
1.110000E+0	-2.542352E+1	1.591723E+0	-2.542352E+1	-2.446147E-7	2.513986E+5	-8.895190E+1	6.329727E-11	1.374867E+7
1.120000E+0	-2.542352E+1	1.281858E+0	-2.542352E+1	-2.488912E-7	2.513922E+5	-8.895792E+1	6.329900E-11	1.382566E+7
1.130000E+0	-2.542352E+1	1.361500E+0	-2.542351E+1	-2.240876E-7	2.513828E+5	-8.895441E+1	6.330125E-11	1.377907E+7
1.140000E+0	-2.542353E+1	1.140558E+0	-2.542352E+1	-2.793968E-7	2.513719E+5	-8.894589E+1	6.330377E-11	1.366746E+7
1.150000E+0	-2.542352E+1	1.451266E+0	-2.542352E+1	-2.506018E-7	2.513676E+5	-8.893908E+1	6.330464E-11	1.357871E+7
1.160000E+0	-2.542353E+1	1.385761E+0	-2.542352E+1	-2.585846E-7	2.513918E+5	-8.893947E+1	6.329858E-11	1.358608E+7
1.170000E+0	-2.542353E+1	1.224889E+0	-2.542352E+1	-2.671375E-7	2.514159E+5	-8.893987E+1	6.329253E-11	1.359344E+7
1.180000E+0	-2.542352E+1	1.214710E+0	-2.542351E+1	-1.950075E-7	2.514126E+5	-8.894234E+1	6.329344E-11	1.362346E+7
1.190000E+0	-2.542352E+1	1.426395E+0	-2.542351E+1	-2.155347E-7	2.513954E+5	-8.894586E+1	6.329785E-11	1.366487E+7
1.200000E+0	-2.542352E+1	1.384527E+0	-2.542351E+1	-2.012797E-7	2.513810E+5	-8.894916E+1	6.330156E-11	1.370418E+7
1.210000E+0	-2.542352E+1	1.359135E+0	-2.542351E+1	-1.964330E-7	2.513902E+5	-8.895070E+1	6.329925E-11	1.372580E+7
1.220000E+0	-2.542352E+1	1.190179E+0	-2.542352E+1	-2.434743E-7	2.513994E+5	-8.895223E+1	6.329695E-11	1.374741E+7
1.230000E+0	-2.542352E+1	1.512100E+0	-2.542351E+1	-2.329257E-7	2.514040E+5	-8.894941E+1	6.329576E-11	1.371214E+7
1.240000E+0	-2.542353E+1	1.488859E+0	-2.542352E+1	-2.679928E-7	2.514040E+5	-8.894226E+1	6.329568E-11	1.362021E+7
1.250000E+0	-2.542353E+1	1.308480E+0	-2.542352E+1	-3.081917E-7	2.514040E+5	-8.893510E+1	6.329560E-11	1.352828E+7
1.260000E+0	-2.542352E+1	1.124181E+0	-2.542351E+1	-2.069817E-7	2.514109E+5	-8.893862E+1	6.329393E-11	1.357211E+7
1.270000E+0	-2.542352E+1	1.377375E+0	-2.542351E+1	-2.095476E-7	2.514179E+5	-8.894229E+1	6.329225E-11	1.361786E+7
1.280000E+0	-2.542352E+1	1.398032E+0	-2.542351E+1	-2.092625E-7	2.514202E+5	-8.894426E+1	6.329167E-11	1.364181E+7
1.290000E+0	-2.542353E+1	1.421911E+0	-2.542352E+1	-2.608654E-7	2.514097E+5	-8.894143E+1	6.329422E-11	1.360449E+7
1.300000E+0	-2.542352E+1	1.146449E+0	-2.542352E+1	-2.557336E-7	2.513992E+5	-8.893860E+1	6.329676E-11	1.356718E+7
1.310000E+0	-2.542351E+1	1.446516E+0	-2.542351E+1	-1.399835E-7	2.514107E+5	-8.893959E+1	6.329387E-11	1.358286E+7
1.320000E+0	-2.542352E+1	1.382455E+0	-2.542351E+1	-1.910162E-7	2.514280E+5	-8.894160E+1	6.328951E-11	1.361272E+7
1.330000E+0	-2.542353E+1	1.423908E+0	-2.542352E+1	-2.816776E-7	2.514412E+5	-8.894449E+1	6.328624E-11	1.365200E+7
1.340000E+0	-2.542352E+1	1.286757E+0	-2.542351E+1	-2.064115E-7	2.514453E+5	-8.894934E+1	6.328539E-11	1.371246E+7
1.350000E+0	-2.542353E+1	1.361161E+0	-2.542352E+1	-2.930815E-7	2.514493E+5	-8.895419E+1	6.328454E-11	1.377293E+7
1.360000E+0	-2.542353E+1	1.432626E+0	-2.542352E+1	-2.774011E-7	2.514516E+5	-8.895147E+1	6.328389E-11	1.373987E+7
1.370000E+0	-2.542353E+1	1.236163E+0	-2.542352E+1	-2.571591E-7	2.514535E+5	-8.894722E+1	6.328327E-11	1.368813E+7
1.380000E+0	-2.542352E+1	1.259930E+0	-2.542351E+1	-2.329257E-7	2.514507E+5	-8.894391E+1	6.328388E-11	1.364724E+7
1.390000E+0	-2.542352E+1	1.230398E+0	-2.542352E+1	-2.545932E-7	2.514328E+5	-8.894353E+1	6.328837E-11	1.364073E+7
1.400000E+0	-2.542352E+1	1.406018E+0	-2.542351E+1	-2.069817E-7	2.514149E+5	-8.894315E+1	6.329286E-11	1.363422E+7
1.410000E+0	-2.542352E+1	1.370292E+0	-2.542351E+1	-2.218068E-7	2.514090E+5	-8.894152E+1	6.329435E-11	1.361117E+7
1.420000E+0	-2.542352E+1	1.330250E+0	-2.542351E+1	-2.195260E-7	2.514106E+5	-8.893909E+1	6.329395E-11	1.357765E+7
1.430000E+0	-2.542352E+1	1.190011E+0	-2.542351E+1	-2.240876E-7	2.514099E+5	-8.893741E+1	6.329414E-11	1.355373E+7
1.440000E+0	-2.542352E+1	1.387703E+0	-2.542351E+1	-1.759059E-7	2.513945E+5	-8.894042E+1	6.329809E-11	1.359057E+7
1.450000E+0	-2.542352E+1	1.227972E+0	-2.542352E+1	-2.551634E-7	2.513790E+5	-8.894343E+1	6.330204E-11	1.362742E+7
1.460000E+0	-2.542352E+1	1.347051E+0	-2.542351E+1	-1.913013E-7	2.513714E+5	-8.894422E+1	6.330398E-11	1.363745E+7
1.470000E+0	-2.542353E+1	1.134556E+0	-2.542352E+1	-2.665673E-7	2.513722E+5	-8.894259E+1	6.330374E-11	1.361836E+7
1.480000E+0	-2.542353E+1	1.430120E+0	-2.542352E+1	-2.605803E-7	2.513734E+5	-8.894095E+1	6.330341E-11	1.359915E+7
1.490000E+0	-2.542353E+1	1.371228E+0	-2.542352E+1	-2.634312E-7	2.513864E+5	-8.893909E+1	6.330007E-11	1.357583E+7
1.500000E+0	-2.542353E+1	1.220889E+0	-2.542352E+1	-2.751203E-7	2.513994E+5	-8.893724E+1	6.329672E-11	1.355252E+7
1.510000E+0	-2.542352E+1	1.299758E+0	-2.542352E+1	-2.411935E-7	2.514142E+5	-8.893703E+1	6.329296E-11	1.355091E+7
1.520000E+0	-2.542353E+1	1.469846E+0	-2.542352E+1	-2.739799E-7	2.514328E+5	-8.894013E+1	6.328836E-11	1.359249E+7
1.530000E+0	-2.542353E+1	1.383293E+0	-2.542352E+1	-2.873795E-7	2.514513E+5	-8.894322E+1	6.328375E-11	1.363408E+7
1.540000E+0	-2.542353E+1	1.339260E+0	-2.542352E+1	-2.640014E-7	2.514480E+5	-8.894341E+1	6.328462E-11	1.363594E+7
1.550000E+0	-2.542353E+1	1.176400E+0	-2.542352E+1	-2.697034E-7	2.514373E+5	-8.894261E+1	6.328732E-11	1.362452E+7
1.560000E+0	-2.542352E+1	1.515886E+0	-2.542351E+1	-2.038456E-7	2.514313E+5	-8.894227E+1	6.328883E-11	1.361972E+7
1.570000E+0	-2.542352E+1	1.292378E+0	-2.542351E+1	-2.354916E-7	2.514413E+5	-8.894348E+1	6.328630E-11	1.363734E+7
1.580000E+0	-2.542353E+1	1.290040E+0	-2.542352E+1	-2.859540E-7	2.514513E+5	-8.894468E+1	6.328378E-11	1.365496E+7
1.590000E+0	-2.542352E+1	1.219474E+0	-2.542352E+1	-2.560187E-7	2.514266E+5	-8.894325E+1	6.328995E-11	1.363316E+7
1.600000E+0	-2.542352E+1	1.411107E+0	-2.542351E+1	-2.360618E-7	2.513892E+5	-8.894086E+1	6.329931E-11	1.359686E+7
1.610000E+0	-2.542352E+1	1.425119E+0	-2.542351E+1	-2.195260E-7	2.513689E+5	-8.894026E+1	6.330440E-11	1.358546E+7
1.620000E+0	-2.542352E+1	1.298203E+0	-2.542351E+1	-2.024201E-7	2.514091E+5	-8.894594E+1	6.329445E-11	1.366152E+7
1.630000E+0	-2.542352E+1	1.267102E+0	-2.542351E+1	-2.115433E-7	2.514493E+5	-8.895162E+1	6.328451E-11	1.373758E+7
1.640000E+0	-2.542352E+1	1.505474E+0	-2.542351E+1	-2.295045E-7	2.514500E+5	-8.894490E+1	6.328414E-11	1.365342E+7
1.650000E+0	-2.542352E+1	1.351866E+0	-2.542351E+1	-1.984287E-7	2.514381E+5	-8.893422E+1	6.328683E-11	1.351807E+7
1.660000E+0	-2.542352E+1	1.360509E+0	-2.542351E+1	-2.200962E-7	2.514231E+5	-8.892713E+1	6.329043E-11	1.342796E+7
1.670000E+0	-2.542352E+1	1.142998E+0	-2.542351E+1	-2.238025E-7	2.513974E+5	-8.893202E+1	6.329707E-11	1.348835E+7
1.680000E+0	-2.542353E+1	1.423843E+0	-2.542352E+1	-2.745501E-7	2.513718E+5	-8.893690E+1	6.330371E-11	1.354874E+7
1.690000E+0	-2.542352E+1	1.359074E+0	-2.542352E+1	-2.389127E-7	2.513735E+5	-8.893395E+1	6.330324E-11	1.351038E+7
1.700000E+0	-2.542352E+1	1.225816E+0	-2.542351E+1	-2.175303E-7	2.513831E+5	-8.892873E+1	6.330071E-11	1.344342E+7
1.710000E+0	-2.542352E+1	1.320150E+0	-2.542351E+1	-2.084072E-7	2.513951E+5	-8.892685E+1	6.329763E-11	1.341984E+7
1.720000E+0	-2.542352E+1	1.473785E+0	-2.542351E+1	-2.255131E-7	2.514131E+5	-8.893335E+1	6.329316E-11	1.350543E+7
1.730000E+0	-2.542352E+1	1.421026E+0	-2.542351E+1	-2.129688E-7	2.514310E+5	-8.893985E+1	6.328868E-11	1.359102E+7
1.740000E+0	-2.542352E+1	1.366106E+0	-2.542352E+1	-2.414786E-7	2.514287E+5	-8.894308E+1	6.328935E-11	1.363246E+7
1.750000E+0	-2.542352E+1	1.143212E+0	-2.542352E+1	-2.429041E-7	2.514162E+5	-8.894468E+1	6.329257E-11	1.365200E+7
1.760000E+0	-2.542352E+1	1.425236E+0	-2.542352E+1	-2.380575E-7	2.514067E+5	-8.894593E+1	6.329504E-11	1.366719E+7
1.770000E+0	-2.542352E+1	1.408849E+0	-2.542351E+1	-2.238025E-7	2.514104E+5	-8.894556E+1	6.329414E-11	1.366269E+7
1.780000E+0	-2.542352E+1	1.377887E+0	-2.542351E+1	-1.747655E-7	2.514142E+5	-8.894518E+1	6.329324E-11	1.365820E+7
1.790000E+0	-2.542353E+1	1.246901E+0	-2.542352E+1	-2.711289E-7	2.514146E+5	-8.894520E+1	6.329316E-11	1.365778E+7
1.800000E+0	-2.542352E+1	1.316210E+0	-2.542351E+1	-2.354916E-7	2.514119E+5	-8.894559E+1	6.329385E-11	1.366127E+7
1.810000E+0	-2.542352E+1	1.499499E+0	-2.542352E+1	-2.448998E-7	2.514092E+5	-8.894597E+1	6.329455E-11	1.366476E+7
1.820000E+0	-2.542352E+1	1.319563E+0	-2.542351E+1	-2.018499E-7	2.514154E+5	-8.894300E+1	6.329291E-11	1.362855E+7
